,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,2 2 1 9 - 2 2 - T A M A N   R A J A W A L I,YONSEN CONSTRUCTIONS SDN. BHD.,2219,2219-23/02-2009/147,16 Feb 2006,15 Feb 2009,06-3373902,-,-,"2219-22,",-,2219-22/1379/2004(07),04 Jul 2003,03 Jul 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2219-22,"(495, '2219-22')"
1,2 2 1 9 - 2 3 - T A M A N   C E R G A S,YONSEN CONSTRUCTIONS SDN. BHD.,2219,2219-23/02-2009/147,16 Feb 2006,15 Feb 2009,06-3373902,-,-,"2219-23,",SIAP DENGAN: CFO PENUH,2219-23/2314/2008(10),31 Oct 2007,30 Oct 2008,"RM 218,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,2,2,"328,800.00","330,700.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2219-23,"(496, '2219-23')"
2,2 2 1 9 - 2 3 - T A M A N   C E R G A S,YONSEN CONSTRUCTIONS SDN. BHD.,2219,2219-23/02-2009/147,16 Feb 2006,15 Feb 2009,06-3373902,-,-,"2219-23,",SIAP DENGAN: CFO PENUH,2219-23/2314/2008(10),31 Oct 2007,30 Oct 2008,"RM 218,800.00",0.00mps,RUMAH TERES,2,0,0,0,8,8,"218,800.00","235,075.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2219-23,"(496, '2219-23')"
3,2 2 1 9 - 2 3 - T A M A N   C E R G A S,YONSEN CONSTRUCTIONS SDN. BHD.,2219,2219-23/02-2009/147,16 Feb 2006,15 Feb 2009,06-3373902,-,-,"2219-23,",SIAP DENGAN: CFO PENUH,2219-23/2314/2008(10),31 Oct 2007,30 Oct 2008,"RM 218,800.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,8,8,"280,000.00","316,905.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2219-23,"(496, '2219-23')"
4,2 2 2 7 - 1 - T A M A N   P U L A S A N   1 1,KEDAH PROPERTY SDN. BHD.,2227,2227/01-2003/23,07 Jan 2000,06 Jan 2003,-,-,-,"2227-1,",-,2227/487/2001(03),31 Mar 2000,30 Mar 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2227-1,"(497, '2227-1')"
5,2 2 2 7 - 2 - T A M A N   S E R I   M A R I N A   F A S A   I I,KEDAH PROPERTY SDN. BHD.,2227,2227/01-2003/23,07 Jan 2000,06 Jan 2003,-,-,-,"2227-2,",-,2227/181/2002(02),10 Feb 2001,09 Feb 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2227-2,"(498, '2227-2')"
6,2 2 3 0 - 1 - T A M A N   D A T O   A H M A D   R A Z A L I .,SELAMAN SDN. BHD.,2230,2230/08-2028/1095(A),20 Aug 2023,19 Aug 2028,-,-,-,"2230-1,",-,2230/1534/1997(12),12 Dec 1996,11 Dec 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2230-1,"(499, '2230-1')"
7,2 2 5 5 - 2 - T A M A N   R A S A   S A Y A N G,KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-2,"(470, '2255-2')"
8,2 2 5 5 - 3 - T A M A N   S E R I   J I T R A   F A S A   4   ( P 3 ),KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-3,",-,2255/554/1985(08),29 Aug 1984,28 Aug 1985,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-3,"(471, '2255-3')"
9,2 2 5 5 - 4 - T A M A N   M E R I A H,KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-4,",-,2255/401/1997(04),11 Apr 1996,10 Apr 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-4,"(472, '2255-4')"
10,2 2 5 5 - 5 - T A M A N   S E R D A N G   J A Y A,KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-5,",-,2255/1349/1992(12),23 Dec 1991,22 Dec 1992,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-5,"(473, '2255-5')"
11,2 2 5 5 - 6 - T A M A N   M E L O R,KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-6,",-,2255/994/1991(10),19 Oct 1990,18 Oct 1991,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-6,"(474, '2255-6')"
12,2 2 5 5 - 7 - T A M A N   S R I   A Y U,KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-7,",-,2255/203/1993(02),21 Feb 1992,20 Feb 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-7,"(475, '2255-7')"
13,2 2 5 5 - 8 - T A M A N   R U S A,KIAT TA HUP CHEONG DEVT. SDN. BHD.,2255,2255/08-1999/842,15 Aug 1997,14 Aug 1999,-,-,-,"2255-8,",-,2255/1350/1992(12),23 Dec 1991,22 Dec 1992,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2255-8,"(476, '2255-8')"
14,2 2 6 3 - 1 - S U M   C H O W `,SUM CHOW SDN. BHD.,2263,2263-3/04-2010/698,11 Apr 2007,10 Apr 2010,075576888,-,-,"2263-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2263-1,"(477, '2263-1')"
15,2 2 6 3 - 2 - T A M A N   S R I   P U T R A   F A S A   2,SUM CHOW SDN. BHD.,2263,2263-3/04-2010/698,11 Apr 2007,10 Apr 2010,075576888,-,-,"2263-2,",-,2263-2/470/2005(09),07 Mar 2005,12 Sep 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2263-2,"(478, '2263-2')"
16,2 2 6 3 - 3 - T A M A N   S R I   P U T R A,SUM CHOW SDN. BHD.,2263,2263-3/04-2010/698,11 Apr 2007,10 Apr 2010,075576888,-,-,"2263-3,",SIAP DENGAN: CFO PENUH,2263-3/1399/2010(04),13 Jul 2009,10 Apr 2010,"RM 119,800.00",0.00mps,RUMAH KEDAI (G),3,0,0,0,2,2,"528,000.00","754,720.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2263-3,"(479, '2263-3')"
17,2 2 6 3 - 3 - T A M A N   S R I   P U T R A,SUM CHOW SDN. BHD.,2263,2263-3/04-2010/698,11 Apr 2007,10 Apr 2010,075576888,-,-,"2263-3,",SIAP DENGAN: CFO PENUH,2263-3/1399/2010(04),13 Jul 2009,10 Apr 2010,"RM 119,800.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,26,26,"329,800.00","536,640.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2263-3,"(479, '2263-3')"
18,2 2 6 3 - 3 - T A M A N   S R I   P U T R A,SUM CHOW SDN. BHD.,2263,2263-3/04-2010/698,11 Apr 2007,10 Apr 2010,075576888,-,-,"2263-3,",SIAP DENGAN: CFO PENUH,2263-3/1399/2010(04),13 Jul 2009,10 Apr 2010,"RM 119,800.00",0.00mps,RUMAH KEDAI (G),3,0,0,0,93,93,"119,800.00","358,520.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2263-3,"(479, '2263-3')"
19,2 2 7 1 - 1 - T A M A N   K O T A   P E R M A I,LLB INDAH PERMAI SDN. BHD.,2271,2271-3/07-2011/580,28 Jul 2008,27 Jul 2011,03-21622555,mkt@pcd.lion.com my,www.lion.com.my,"2271-1,",-,2271-1/1142/2003(05),29 May 2002,28 May 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2271-1,"(480, '2271-1')"
20,2 2 7 1 - 2 - T A M A N   K O T A   P E R M A I,LLB INDAH PERMAI SDN. BHD.,2271,2271-3/07-2011/580,28 Jul 2008,27 Jul 2011,03-21622555,mkt@pcd.lion.com my,www.lion.com.my,"2271-2,",-,2271/1049/1998(08),09 Aug 1997,08 Aug 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2271-2,"(481, '2271-2')"
21,2 2 7 1 - 3 - T A M A N   S R I   P L E N T O N G,LLB INDAH PERMAI SDN. BHD.,2271,2271-3/07-2011/580,28 Jul 2008,27 Jul 2011,03-21622555,mkt@pcd.lion.com my,www.lion.com.my,"2271-3,",SIAP DENGAN: CFO PENUH,2271-3/1050/2009(05),28 May 2008,27 May 2009,"RM 25,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,54,0,"50,000.00","50,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.525514, 103.819105""]",,https://teduh.kpkt.gov.my/project-swasta/2271-3,"(482, '2271-3')"
22,2 2 7 1 - 3 - T A M A N   S R I   P L E N T O N G,LLB INDAH PERMAI SDN. BHD.,2271,2271-3/07-2011/580,28 Jul 2008,27 Jul 2011,03-21622555,mkt@pcd.lion.com my,www.lion.com.my,"2271-3,",SIAP DENGAN: CFO PENUH,2271-3/1050/2009(05),28 May 2008,27 May 2009,"RM 25,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,58,0,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.525514, 103.819105""]",,https://teduh.kpkt.gov.my/project-swasta/2271-3,"(482, '2271-3')"
23,2 2 7 5 - 1 - T A M A N   S E R U L I N G,KUALA KUBU UTAMA SDN. BHD.,2275,2275-1/10-2005/116,14 Oct 2002,13 Oct 2005,-,-,-,"2275-1,",-,2275-1/262/2004(02),19 Feb 2003,18 Feb 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2275-1,"(483, '2275-1')"
24,2 2 7 7 - 1 - T A M A N   B U K I T   T I R A M,ADVANCE DEVELOPMENT SDN. BHD.,2277,2277/04-2028/0757(R),08 Apr 2023,07 Apr 2028,-,mansur.mn@jlandgroup.com.my,-,"2277-1,",-,2277/1330/1999(09),05 Sep 1998,04 Sep 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2277-1,"(484, '2277-1')"
