,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,7 5 9 9 - 1 1 - L O T   1 6 1 4 3,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-11,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 295,000.00",137.00mps,RUMAH BERKEMBAR,1,0,0,137,14,0,"295,000.00","323,000.00",100.00,"[""3.859818, 103.306486""]",,https://teduh.kpkt.gov.my/project-swasta/7599-11,"(1250, '7599-11')"
1,7 5 9 9 - 1 3 - L O T   1 6 1 4 3,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-13,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 262,000.00",122.63mps,RUMAH BERKEMBAR,1,0,0,123,16,0,"262,000.00","325,000.00",100.00,"[""3.859473, 103.306603""]",,https://teduh.kpkt.gov.my/project-swasta/7599-13,"(1251, '7599-13')"
2,7 5 9 9 - 1 4 - K O T A   R A W S O N,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-14,",SIAP DENGAN: CCC PENUH,7599-14/06-2015/0279(P),29 Jun 2013,28 Jun 2015,"RM 148,000.00",92.90mps,RUMAH TERES,1,0,0,93,26,1,"148,000.00","267,762.00",100.00,"[""3.860451, 103.305192""]",,https://teduh.kpkt.gov.my/project-swasta/7599-14,"(1252, '7599-14')"
3,7 5 9 9 - 1 5 - K O T A   R A W S O N - L O T   1 6 1 4 2,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-15,",SIAP DENGAN: CCC PENUH,7599-15/08-2015/0467(P),15 Aug 2013,14 Aug 2015,"RM 338,000.00",127.74mps,RUMAH BERKEMBAR,1,0,0,128,16,0,"338,000.00","389,000.00",100.00,"[""3.860758, 103.305883""]",,https://teduh.kpkt.gov.my/project-swasta/7599-15,"(1253, '7599-15')"
4,7 5 9 9 - 1 6 - K O T A   R A W S O N - L O T   1 6 1 3 7,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-16,",SIAP DENGAN: CCC PENUH,7599-16/04-2016/0291(P),04 Apr 2014,03 Apr 2016,"RM 220,000.00",97.00mps,RUMAH TERES,1,0,0,97,26,0,"220,000.00","306,000.00",100.00,"[""3.859067, 103.305645""]",,https://teduh.kpkt.gov.my/project-swasta/7599-16,"(1254, '7599-16')"
5,7 5 9 9 - 1 7 - T A M A N   S U N G A I   U L A R   A M A N,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-17,",SIAP DENGAN: CCC PENUH,7599-17/04-2016/0384(P),26 Apr 2014,25 Apr 2016,"RM 168,000.00",74.00mps - 108.00mps,RUMAH TERES,1,0,0,74,17,0,"168,000.00","214,000.00",100.00,"[""4.019994, 103.402324""]",,https://teduh.kpkt.gov.my/project-swasta/7599-17,"(1255, '7599-17')"
6,7 5 9 9 - 1 7 - T A M A N   S U N G A I   U L A R   A M A N,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-17,",SIAP DENGAN: CCC PENUH,7599-17/04-2016/0384(P),26 Apr 2014,25 Apr 2016,"RM 168,000.00",74.00mps - 108.00mps,RUMAH BERKEMBAR,1,0,0,108,8,0,"258,000.00","271,800.00",100.00,"[""4.019994, 103.402324""]",,https://teduh.kpkt.gov.my/project-swasta/7599-17,"(1255, '7599-17')"
7,7 5 9 9 - 1 9 - T A M A N   R E N D A N G   B A K T I   ( L O T   1 4 7 8 ),RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-19,",SIAP DENGAN: CCC PENUH,7599-19/08-2016/0788(P),09 Aug 2014,08 Aug 2016,"RM 169,000.00",76.18mps,RUMAH TERES,1,0,0,76,30,-2,"169,000.00","258,000.00",100.00,"[""3.521890, 103.395751""]",,https://teduh.kpkt.gov.my/project-swasta/7599-19,"(1256, '7599-19')"
8,7 5 9 9 - 2 0 - K O T A   R A W S O N   -   L O T   1 6 1 4 1,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-20,",SIAP DENGAN: CCC PENUH,7599-20/06-2017/0481(P),02 Jun 2015,01 Jun 2017,"RM 359,000.00",148.00mps,RUMAH BERKEMBAR,1,0,0,148,16,0,"359,000.00","416,500.00",100.00,"[""3.861525, 103.305845""]",,https://teduh.kpkt.gov.my/project-swasta/7599-20,"(1257, '7599-20')"
9,7 5 9 9 - 2 2 - K O T A   R A W S O N - L O T   1 6 1 0 9,RAWSON ENTERPRISE SDN. BHD.,7599,7599/07-2027/0985(A),30 Jul 2022,29 Jul 2027,095139377,rawson_ent@yahoo.com,-,"7599-22,",SIAP DENGAN: CCC PENUH,7599-22/10-2019/0797(P),12 Oct 2017,11 Oct 2019,"RM 355,350.00",127.00mps,RUMAH BERKEMBAR,1,0,0,127,18,0,"355,350.00","390,370.00",100.00,"[""3.858296, 103.303835""]",,https://teduh.kpkt.gov.my/project-swasta/7599-22,"(1258, '7599-22')"
