,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 0 9 9 2 - 1 0 - L I G A M A S   R E S I D E N C E   S E M I - D,LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-10,",BERJALAN LANCAR,10992-10/05-2025/0602(N)-(L),29 May 2023,28 May 2025,"RM 462,365.59",122.35mps,RUMAH BERKEMBAR,1,3,3,122,30,23,"462,365.59","641,931.19",84.50,BERJALAN LANCAR,"[""3.457322, 101.669231""]",,https://teduh.kpkt.gov.my/project-swasta/10992-10,"(2994, '10992-10')"
1,"1 0 9 9 2 - 4 - T A M U   H I L L   4 ,   S E K S Y E N   4   B A N D A R   U T A M A   B A T A N G   K A L I",LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-4,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 149,000.00",0.00mps,RUMAH TERES,1,0,0,0,224,0,"149,000.00","260,059.97",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10992-4,"(2988, '10992-4')"
2,"1 0 9 9 2 - 5 - P U N C A K   T A M U ,   S E K S Y E N   4 ,   B A N D A R   U T A M A ,   B A T A N G   K A L I",LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-5,",SIAP DENGAN: CCC PENUH,10992-5/04-2015/01679(P),25 Apr 2014,24 Apr 2015,"RM 259,000.00",184.97mps,RUMAH TERES,2,0,0,185,262,0,"259,000.00","514,903.40",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10992-5,"(2989, '10992-5')"
3,"1 0 9 9 2 - 6 - T A M U   H I L L   4   ( 2 )   S E K S Y E N   4 ,   B A N D A R   U T A M A   B A T A N G   K A L I",LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-6,",SIAP DENGAN: CCC PENUH,10992-6/12-2016/01281(P),23 Dec 2014,22 Dec 2016,"RM 229,000.00",102.00mps,RUMAH TERES,1,0,0,102,73,0,"229,000.00","356,542.59",100.00,SIAP DENGAN: CCC PENUH,"[""3.265120, 101.400150""]",,https://teduh.kpkt.gov.my/project-swasta/10992-6,"(2990, '10992-6')"
4,1 0 9 9 2 - 7 - L I G A M A S   R E S I D E N C E,LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-7,",SIAP DENGAN: CCC PENUH,10992-7/03-2020/01629(P),11 Mar 2019,10 Mar 2020,"RM 430,000.00",200.28mps,RUMAH TERES,2,0,0,200,98,11,"430,000.00","724,517.19",100.00,SIAP DENGAN: CCC PENUH,"[""3.273000, 101.401580""]",,https://teduh.kpkt.gov.my/project-swasta/10992-7,"(2991, '10992-7')"
5,1 0 9 9 2 - 8 - B A N D A R   U T A M A   B A T A N G   K A L I,LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-8,",BERJALAN LANCAR,10992-8/05-2022/02024(P),11 May 2021,10 May 2022,"RM 370,967.74",0.00mps - 134.60mps,RUMAH BERKEMBAR,2,0,0,0,16,16,"672,043.01","865,733.74",0.00,BELUM MULA,"[""3.457161, 101.670130""]",,https://teduh.kpkt.gov.my/project-swasta/10992-8,"(2992, '10992-8')"
6,1 0 9 9 2 - 8 - B A N D A R   U T A M A   B A T A N G   K A L I,LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-8,",BERJALAN LANCAR,10992-8/05-2022/02024(P),11 May 2021,10 May 2022,"RM 370,967.74",0.00mps - 134.60mps,RUMAH TERES,2,0,0,135,77,4,"370,967.74","572,380.55",100.00,SIAP DENGAN: CCC PENUH,"[""3.457161, 101.670130""]",,https://teduh.kpkt.gov.my/project-swasta/10992-8,"(2992, '10992-8')"
7,1 0 9 9 2 - 9 - L I G A M A S   R E S I D E N C E   2 B,LIGAMAS SDN. BHD.,10992,10992/09-2026/1218(R),07 Sep 2023,06 Sep 2026,-,-,-,"10992-9,",SIAP DENGAN: CCC PENUH,10992-9/09-2023/0656(P),07 Sep 2021,06 Sep 2023,"RM 408,602.15",0.00mps,RUMAH TERES,2,0,0,0,46,46,"408,602.15","561,550.18",100.00,SIAP DENGAN: CCC PENUH,"[""3.457322, 101.669231""]",,https://teduh.kpkt.gov.my/project-swasta/10992-9,"(2993, '10992-9')"
8,1 0 9 9 4 - 1 - P E R U M A H A N   T O K   J E M B A L,ANZI PROPERTY SDN. BHD.,10994,10994-1/02-2013/119,02 Feb 2010,01 Feb 2013,09-6311000,panz@anz.net.my,-,"10994-1,",BERJALAN LANCAR,10994-1/310/2011(02),10 Feb 2010,09 Feb 2011,"RM 249,500.00",0.00mps,RUMAH TERES,2,0,0,0,59,59,"249,500.00","302,500.00",4.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/10994-1,"(2995, '10994-1')"
9,1 0 9 9 5 - 1 - T A M A N   G E R B A N G   S I P U T E H   S A R I,CINTA ARMADA SDN. BHD.,10995,10995-1/10-2018/02276(L),28 Oct 2017,27 Oct 2018,-,-,-,"10995-1,",SIAP DENGAN: CCC PENUH,10995-1/10-2018/02276(P),28 Oct 2017,27 Oct 2018,"RM 132,900.00",0.00mps - 83.61mps,RUMAH TERES,1,0,0,84,7,0,"164,900.00","328,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.465794, 100.987008""]",,https://teduh.kpkt.gov.my/project-swasta/10995-1,"(2996, '10995-1')"
10,1 0 9 9 5 - 1 - T A M A N   G E R B A N G   S I P U T E H   S A R I,CINTA ARMADA SDN. BHD.,10995,10995-1/10-2018/02276(L),28 Oct 2017,27 Oct 2018,-,-,-,"10995-1,",SIAP DENGAN: CCC PENUH,10995-1/10-2018/02276(P),28 Oct 2017,27 Oct 2018,"RM 132,900.00",0.00mps - 83.61mps,RUMAH TERES,1,0,0,0,5,5,"216,900.00","381,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.465794, 100.987008""]",,https://teduh.kpkt.gov.my/project-swasta/10995-1,"(2996, '10995-1')"
