,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 1 1 6 2 - 4 - D E S A   B U D I M A N,PUJANGGA DEVELOPMENT SDN. BHD.,11162,11162/02-2028/0560(A),08 Feb 2023,07 Feb 2028,0387414870,johanna@pbudiman.com,-,"11162-4,",SIAP DENGAN: CCC PENUH,11162-4/10-2021/03389(P),24 Oct 2020,23 Oct 2021,"RM 692,000.00",167.00mps - 182.00mps,RUMAH TERES,2,0,0,167,16,0,"692,000.00","808,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.061358, 101.812249""]",,https://teduh.kpkt.gov.my/project-swasta/11162-4,"(2588, '11162-4')"
1,1 1 1 6 2 - 4 - D E S A   B U D I M A N,PUJANGGA DEVELOPMENT SDN. BHD.,11162,11162/02-2028/0560(A),08 Feb 2023,07 Feb 2028,0387414870,johanna@pbudiman.com,-,"11162-4,",SIAP DENGAN: CCC PENUH,11162-4/10-2021/03389(P),24 Oct 2020,23 Oct 2021,"RM 692,000.00",167.00mps - 182.00mps,RUMAH TERES,2,0,0,182,27,4,"755,000.00","894,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.061358, 101.812249""]",,https://teduh.kpkt.gov.my/project-swasta/11162-4,"(2588, '11162-4')"
2,1 1 1 6 2 - 5 - P A N G S A P U R I   S E L A N G O R K U   B U D I M A N,PUJANGGA DEVELOPMENT SDN. BHD.,11162,11162/02-2028/0560(A),08 Feb 2023,07 Feb 2028,0387414870,johanna@pbudiman.com,-,"11162-5,",SIAP DENGAN: CCC PENUH,11162-5/06-2024/0968(R)-(S),14 Jun 2023,13 Jun 2024,"RM 181,000.00",0.00mps - 80.61mps,RUMAH PANGSA/KONDO,6,3,2,0 - 81,80,3,"181,000.00","181,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.060867, 101.811353""]",,https://teduh.kpkt.gov.my/project-swasta/11162-5,"(2589, '11162-5')"
3,1 1 1 6 3 - 1 - T A M A N   S E B E R A N G   T E M E R L O H   2,ASIANA INTAN SDN BHD,11163,11163-1/08-2013/993,30 Aug 2010,29 Aug 2013,092966299,YHLEE100@GMAIL.COM,-,"11163-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 262,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,18,18,"262,000.00","317,800.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11163-1,"(2590, '11163-1')"
4,1 1 1 6 4 - 1 - K L E D A N G   P E R T A M A,DATARAN MAHIR (M) SDN. BHD.,11164,11164/01-2029/1495(A),28 Jan 2024,27 Jan 2029,052412881,dataranmahir@yahoo.com,-,"11164-1,",SIAP DENGAN: CCC PENUH,11164-1/02-2016/01343(P),05 Feb 2015,04 Feb 2016,"RM 937,500.00",294.00mps - 495.76mps,RUMAH BERKEMBAR,2,0,0,294,14,7,"937,500.00","1,045,382.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.585000, 101.033000""]",,https://teduh.kpkt.gov.my/project-swasta/11164-1,"(2591, '11164-1')"
5,1 1 1 6 4 - 1 - K L E D A N G   P E R T A M A,DATARAN MAHIR (M) SDN. BHD.,11164,11164/01-2029/1495(A),28 Jan 2024,27 Jan 2029,052412881,dataranmahir@yahoo.com,-,"11164-1,",SIAP DENGAN: CCC PENUH,11164-1/02-2016/01343(P),05 Feb 2015,04 Feb 2016,"RM 937,500.00",294.00mps - 495.76mps,RUMAH SESEBUAH,2,0,0,418,13,11,"1,507,788.00","1,615,429.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.585000, 101.033000""]",,https://teduh.kpkt.gov.my/project-swasta/11164-1,"(2591, '11164-1')"
6,1 1 1 6 4 - 1 - K L E D A N G   P E R T A M A,DATARAN MAHIR (M) SDN. BHD.,11164,11164/01-2029/1495(A),28 Jan 2024,27 Jan 2029,052412881,dataranmahir@yahoo.com,-,"11164-1,",SIAP DENGAN: CCC PENUH,11164-1/02-2016/01343(P),05 Feb 2015,04 Feb 2016,"RM 937,500.00",294.00mps - 495.76mps,RUMAH SESEBUAH,2.5,0,0,496,6,5,"1,815,816.00","3,092,483.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.585000, 101.033000""]",,https://teduh.kpkt.gov.my/project-swasta/11164-1,"(2591, '11164-1')"
7,"1 1 1 6 4 - 2 - T A M A N   K L E D A N G   P E R T A M A ,   M E N G L E M B U",DATARAN MAHIR (M) SDN. BHD.,11164,11164/01-2029/1495(A),28 Jan 2024,27 Jan 2029,052412881,dataranmahir@yahoo.com,-,"11164-2,",BERJALAN LANCAR,11164-2/01-2024/81(A)-(L),28 Jan 2022,27 Jan 2024,"RM 650,000.00",312.38mps,RUMAH TERES,3.5,6,6,312,13,1,"650,000.00","1,000,000.00",70.00,BERJALAN LANCAR,"[""4.584142, 101.032879""]",,https://teduh.kpkt.gov.my/project-swasta/11164-2,"(2592, '11164-2')"
8,1 1 1 6 4 - 3 - T A M A N   K L E D A N G   P E R T A M A,DATARAN MAHIR (M) SDN. BHD.,11164,11164/01-2029/1495(A),28 Jan 2024,27 Jan 2029,052412881,dataranmahir@yahoo.com,-,"11164-3,",BERJALAN LANCAR,11164-3/11-2024/0310(N)-(L),08 Nov 2022,07 Nov 2024,"RM 550,000.00",178.00mps - 312.00mps,RUMAH TERES,2,4,3,178,8,4,"550,000.00","690,000.00",55.00,BERJALAN LANCAR,"[""4.584142, 101.032879""]",,https://teduh.kpkt.gov.my/project-swasta/11164-3,"(2593, '11164-3')"
9,1 1 1 6 4 - 3 - T A M A N   K L E D A N G   P E R T A M A,DATARAN MAHIR (M) SDN. BHD.,11164,11164/01-2029/1495(A),28 Jan 2024,27 Jan 2029,052412881,dataranmahir@yahoo.com,-,"11164-3,",BERJALAN LANCAR,11164-3/11-2024/0310(N)-(L),08 Nov 2022,07 Nov 2024,"RM 550,000.00",178.00mps - 312.00mps,RUMAH TERES,3.5,6,6,312,5,1,"650,000.00","650,000.00",70.00,BERJALAN LANCAR,"[""4.584142, 101.032879""]",,https://teduh.kpkt.gov.my/project-swasta/11164-3,"(2593, '11164-3')"
