,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 0 9 5 4 - 1 - P T   5 1 0 0 2   ( L O T   6 1 6 7 5 ),MAJU BENA DEVELOPMENTS SDN. BHD.,10954,10954-1/06-2012/537,10 Jun 2009,09 Jun 2012,03-33442080,maju.bena@yahoo.com.my,-,"10954-1,",SIAP DENGAN: CCC PENUH,10954-1/2443/2011(12),15 Dec 2010,14 Dec 2011,"RM 145,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,6,6,"235,000.00","300,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10954-1,"(3088, '10954-1')"
1,1 0 9 5 4 - 1 - P T   5 1 0 0 2   ( L O T   6 1 6 7 5 ),MAJU BENA DEVELOPMENTS SDN. BHD.,10954,10954-1/06-2012/537,10 Jun 2009,09 Jun 2012,03-33442080,maju.bena@yahoo.com.my,-,"10954-1,",SIAP DENGAN: CCC PENUH,10954-1/2443/2011(12),15 Dec 2010,14 Dec 2011,"RM 145,000.00",0.00mps,RUMAH TERES,1,0,0,0,29,29,"145,000.00","200,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10954-1,"(3088, '10954-1')"
2,1 0 9 5 5 - 1 - T A M A N   S E M E R A H   P E R M A I,ENVILINK SDN. BHD.,10955,10955-2/06-2020/01697(L),21 Jun 2019,20 Jun 2020,-,-,-,"10955-1,",SIAP DENGAN: CCC PENUH,10955-1/2196/2011(11),09 Nov 2010,08 Nov 2011,"RM 180,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,20,20,"180,000.00","227,760.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10955-1,"(3089, '10955-1')"
3,1 0 9 5 5 - 2 - E N V I L I N K   S D N   B H D,ENVILINK SDN. BHD.,10955,10955-2/06-2020/01697(L),21 Jun 2019,20 Jun 2020,-,-,-,"10955-2,",SIAP DENGAN: CCC PENUH,10955-2/06-2018/01758(P),21 Jun 2017,20 Jun 2018,"RM 335,000.00",141.00mps,RUMAH BERKEMBAR,1,0,0,141,24,20,"335,000.00","386,120.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.868803, 102.804896""]",,https://teduh.kpkt.gov.my/project-swasta/10955-2,"(3090, '10955-2')"
4,"1 0 9 5 6 - 1 - T A M A N   K E M B A R A ,   B A N D A C A Y A   T H E   V I L L A   R E S O R T   L I V I N G",BANDACAYA HOUSING SDN. BHD.,10956,10956-6/10-2014/1309,01 Nov 2011,31 Oct 2014,03-51628228,mel3368@yahoo.com,-,"10956-1,",SIAP DENGAN: CCC PENUH,10956-1/2103/2011(10),28 Oct 2010,27 Oct 2011,"RM 142,800.00",0.00mps,RUMAH TERES,1,0,0,0,73,73,"142,800.00","205,900.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10956-1,"(3091, '10956-1')"
5,1 0 9 5 6 - 2 - T A M A N   K E M B A R A,BANDACAYA HOUSING SDN. BHD.,10956,10956-6/10-2014/1309,01 Nov 2011,31 Oct 2014,03-51628228,mel3368@yahoo.com,-,"10956-2,",SIAP DENGAN: CCC PENUH,10956-2/1413/2011(07),23 Jul 2010,22 Jul 2011,"RM 150,000.00",0.00mps,RUMAH TERES,1,0,0,0,30,30,"150,000.00","200,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10956-2,"(3092, '10956-2')"
6,1 0 9 5 6 - 3 - B A N D A C A Y A   G R E E N P A R K   V I L L A   R E S O R T   L I V I N G,BANDACAYA HOUSING SDN. BHD.,10956,10956-6/10-2014/1309,01 Nov 2011,31 Oct 2014,03-51628228,mel3368@yahoo.com,-,"10956-3,",SIAP DENGAN: CCC PENUH,10956-3/86/2013(01),10 Jan 2012,09 Jan 2013,"RM 150,000.00",0.00mps,RUMAH TERES,1,0,0,0,46,46,"150,000.00","189,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10956-3,"(3093, '10956-3')"
7,1 0 9 5 6 - 4 - T A M A N   H I J R A H,BANDACAYA HOUSING SDN. BHD.,10956,10956-6/10-2014/1309,01 Nov 2011,31 Oct 2014,03-51628228,mel3368@yahoo.com,-,"10956-4,",SIAP DENGAN: CCC PENUH,10956-4/864/2012(04),25 Apr 2011,24 Apr 2012,"RM 178,000.00",0.00mps,RUMAH TERES,1,0,0,0,29,0,"178,000.00","218,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10956-4,"(3094, '10956-4')"
8,1 0 9 5 6 - 5 - T A M A N   H I J R A H,BANDACAYA HOUSING SDN. BHD.,10956,10956-6/10-2014/1309,01 Nov 2011,31 Oct 2014,03-51628228,mel3368@yahoo.com,-,"10956-5,",-,-,-,-,"RM 168,000.00",0.00mps,RUMAH TERES,1,0,0,0,74,74,"168,000.00","225,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/10956-5,"(3095, '10956-5')"
9,1 0 9 5 6 - 6 - T A M A N   K E M B A R A,BANDACAYA HOUSING SDN. BHD.,10956,10956-6/10-2014/1309,01 Nov 2011,31 Oct 2014,03-51628228,mel3368@yahoo.com,-,"10956-6,",SIAP DENGAN: CCC PENUH,10956-6/2591/2012(12),06 Dec 2011,05 Dec 2012,"RM 168,000.00",0.00mps,RUMAH TERES,1,0,0,0,74,1,"168,000.00","225,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10956-6,"(3096, '10956-6')"
