,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,9 4 5 0 - 2 - J A N A V I S T A   S D N   B H D,JANAVISTA SDN. BHD.,9450,9450/09-2023/0704(R),05 Sep 2008,04 Sep 2023,06-7635100,"shirleylctan@yahoo.com, norlizai@hotmail.com",-,"9450-2,",TERBENGKALAI,9450-2/2299/2008(01),30 Oct 2007,29 Jan 2008,"RM 592,200.00",0.00mps,RUMAH TERES,3,0,0,0,25,2,"592,200.00","1,530,270.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.110870, 101.661130""]",,https://teduh.kpkt.gov.my/project-swasta/9450-2,"(580, '9450-2')"
1,9 4 5 0 - 2 - J A N A V I S T A   S D N   B H D,JANAVISTA SDN. BHD.,9450,9450/09-2023/0704(R),05 Sep 2008,04 Sep 2023,06-7635100,"shirleylctan@yahoo.com, norlizai@hotmail.com",-,"9450-2,",TERBENGKALAI,9450-2/2299/2008(01),30 Oct 2007,29 Jan 2008,"RM 592,200.00",0.00mps,RUMAH BERKEMBAR,3,0,0,0,12,8,"1,335,183.00","2,739,006.00",26.46,SAKIT,"[""3.110870, 101.661130""]",,https://teduh.kpkt.gov.my/project-swasta/9450-2,"(580, '9450-2')"
2,9 4 5 2 - 1 - R U M A H   B A N D A R   A R A   U T A M A,GREEN SEA (M) SDN. BHD,9452,9452-2/04-2010/441,12 Apr 2005,11 Apr 2010,-,-,-,"9452-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/9452-1,"(581, '9452-1')"
3,9 4 5 2 - 2 - R U M A H   B A N D A R   A R A   V I S T A,GREEN SEA (M) SDN. BHD,9452,9452-2/04-2010/441,12 Apr 2005,11 Apr 2010,-,-,-,"9452-2,",-,9452-2/2087/2006(09),06 Sep 2005,05 Sep 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/9452-2,"(582, '9452-2')"
4,9 4 5 3 - 1 - T A M A N   D E S A   B A H A G I A,SAGA SEROJA SDN. BHD.,9453,9453-1/01-2008/76,17 Jan 2005,16 Jan 2008,-,-,-,"9453-1,",-,9453-1/619/2006(03),24 Mar 2005,23 Mar 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/9453-1,"(583, '9453-1')"
5,9 4 5 4 - 1 - M U T I A R A   S E P U T E H,HUNZA PROPERTIES (WILAYAH ) SDN. BHD.,9454,9454-1/03-2012/181,14 Mar 2009,13 Mar 2012,603-22722887,mokyf@hunzagroup.com,WWW.HUNZAGROUP.COM,"9454-1,",SIAP DENGAN: CFO PENUH,9454-1/411/2011(03),14 Mar 2010,13 Mar 2011,"RM 1,799,800.00",0.00mps,RUMAH BERKEMBAR,3,0,0,0,80,80,"1,799,800.00","2,949,750.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9454-1,"(584, '9454-1')"
6,9 4 5 4 - 1 - M U T I A R A   S E P U T E H,HUNZA PROPERTIES (WILAYAH ) SDN. BHD.,9454,9454-1/03-2012/181,14 Mar 2009,13 Mar 2012,603-22722887,mokyf@hunzagroup.com,WWW.HUNZAGROUP.COM,"9454-1,",SIAP DENGAN: CFO PENUH,9454-1/411/2011(03),14 Mar 2010,13 Mar 2011,"RM 1,799,800.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,13,13,"3,909,000.00","5,579,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9454-1,"(584, '9454-1')"
7,9 4 5 5 - 1 - K O T A   K E M U N I N G,METRO SEHATI DEVELOPMENT SDN. BHD.,9455,9455-1/01-2008/119,28 Jan 2005,27 Jan 2008,03-3324 8588,TIADA,TIADA,"9455-1,",SIAP DENGAN: CFO PENUH,9455-1/545/2007(03),20 Mar 2006,19 Mar 2007,"RM 653,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,14,14,"663,000.00","790,500.00",96.60,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9455-1,"(585, '9455-1')"
8,9 4 5 5 - 1 - K O T A   K E M U N I N G,METRO SEHATI DEVELOPMENT SDN. BHD.,9455,9455-1/01-2008/119,28 Jan 2005,27 Jan 2008,03-3324 8588,TIADA,TIADA,"9455-1,",SIAP DENGAN: CFO PENUH,9455-1/545/2007(03),20 Mar 2006,19 Mar 2007,"RM 653,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,18,"653,000.00","1,017,800.00",96.60,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9455-1,"(585, '9455-1')"
9,9 4 5 7 - 1 - T A M A N   S E N T O S A,WIGAYA DEVELOPMENT SDN. BHD.,9457,9457-1/01-2008/25,06 Jan 2005,05 Jan 2008,03-4022 6168,wigaya_dev@yahoo.com,IN PROGRESS,"9457-1,",SIAP DENGAN: CFO PENUH,9457-1/412/2008(01),28 Feb 2007,05 Jan 2008,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,14,14,"25,000.00","47,080.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9457-1,"(586, '9457-1')"
