,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 0 3 2 0 - 1 - M A L I M   P U T R A,PRO-BELL LANDS SDN. BHD.,10320,10320-1/03-2010/326,26-Mar-07,25-Mar-10,2557770,-,-,"10320-1,",PERMIT TELAH DIBATALKAN,10320-1/731/2008(04),3-Apr-07,2-Apr-08,"RM 99,800.00",0.00mps,RUMAH TERES,1.5,0,0,0,17,17,"134,800.00","209,650.00",5,PJB TIADA DINYATAKAN,,,https://teduh.kpkt.gov.my/project-swasta/10320-1,"(1, '10320-1')"
1,1 0 3 2 0 - 1 - M A L I M   P U T R A,PRO-BELL LANDS SDN. BHD.,10320,10320-1/03-2010/326,26-Mar-07,25-Mar-10,2557770,-,-,"10320-1,",PERMIT TELAH DIBATALKAN,10320-1/731/2008(04),3-Apr-07,2-Apr-08,"RM 99,800.00",0.00mps,RUMAH TERES,1,0,0,0,96,96,"99,800.00","166,050.00",5,PJB TIADA DINYATAKAN,,,https://teduh.kpkt.gov.my/project-swasta/10320-1,"(1, '10320-1')"
2,1 0 3 2 0 - 1 - M A L I M   P U T R A,PRO-BELL LANDS SDN. BHD.,10320,10320-1/03-2010/326,26-Mar-07,25-Mar-10,2557770,-,-,"10320-1,",PERMIT TELAH DIBATALKAN,10320-1/731/2008(04),3-Apr-07,2-Apr-08,"RM 99,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,40,40,"300,000.00","423,600.00",2.5,PJB TIADA DINYATAKAN,,,https://teduh.kpkt.gov.my/project-swasta/10320-1,"(1, '10320-1')"
3,1 0 3 2 0 - 1 - M A L I M   P U T R A,PRO-BELL LANDS SDN. BHD.,10320,10320-1/03-2010/326,26-Mar-07,25-Mar-10,2557770,-,-,"10320-1,",PERMIT TELAH DIBATALKAN,10320-1/731/2008(04),3-Apr-07,2-Apr-08,"RM 99,800.00",0.00mps,RUMAH TERES,2,0,0,0,169,169,"168,000.00","291,500.00",4,PJB TIADA DINYATAKAN,,,https://teduh.kpkt.gov.my/project-swasta/10320-1,"(1, '10320-1')"
4,1 0 3 2 0 - 1 - M A L I M   P U T R A,PRO-BELL LANDS SDN. BHD.,10320,10320-1/03-2010/326,26-Mar-07,25-Mar-10,2557770,-,-,"10320-1,",PERMIT TELAH DIBATALKAN,10320-1/731/2008(04),3-Apr-07,2-Apr-08,"RM 99,800.00",0.00mps,RUMAH TERES,2,0,0,0,76,76,"168,000.00","285,880.00",5,PJB TIADA DINYATAKAN,,,https://teduh.kpkt.gov.my/project-swasta/10320-1,"(1, '10320-1')"
5,1 0 3 2 2 - 8 - T A M A N   D ' J A Y A,ANJUR KEKAL SDN.BHD.,10322,10322/10-2026/0114(R),7-Oct-23,6-Oct-26,-,-,-,"10322-8,",SIAP DENGAN: CCC PENUH,10322-8/10-2023/0708(P),7-Oct-21,6-Oct-23,"RM 399,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,6,6,"399,000.00","399,000.00",100,SIAP DENGAN: CCC PENUH,"[""5.732342, 102.504936""]",,https://teduh.kpkt.gov.my/project-swasta/10322-8,"(10, '10322-8')"
6,1 0 2 9 6 - 6 - S I E R R A   H I J A U A N   F A S A   2 E,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31-Oct-22,30-Oct-27,379858188,kpktcentral@ijm.com,-,"10296-6,",BERJALAN LANCAR,10296-6/02-2026/0205(N)-(S),28-Feb-23,27-Feb-26,"RM 3,033,800.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,24,1,"3,033,800.00","3,275,800.00",33.33,BERJALAN LANCAR,"[""3.214602, 101.789043""]",,https://teduh.kpkt.gov.my/project-swasta/10296-6,"(100, '10296-6')"
7,1 0 2 9 6 - 6 - S I E R R A   H I J A U A N   F A S A   2 E,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31-Oct-22,30-Oct-27,379858188,kpktcentral@ijm.com,-,"10296-6,",BERJALAN LANCAR,10296-6/02-2026/0205(N)-(S),28-Feb-23,27-Feb-26,"RM 3,033,800.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,1,0,"4,420,800.00","4,420,800.00",35,BERJALAN LANCAR,"[""3.214602, 101.789043""]",,https://teduh.kpkt.gov.my/project-swasta/10296-6,"(100, '10296-6')"
8,9 9 3 0 - 3 - T A M A N   S E R E M B A N   J A Y A   I D A M A N   3,ASSURPLUS SDN. BHD.,9930,9930/11-2022/0758(R),17-Nov-21,16-Nov-22,-,assur67s2@yahoo.com,-,"9930-3,",SIAP DENGAN: CCC PENUH,9930-3/11-2019/0952(P),17-Nov-17,16-Nov-19,"RM 429,980.00",0.00mps - 180.96mps,RUMAH BERKEMBAR,1,0,0,0,2,2,"594,980.00","607,980.00",100,SIAP DENGAN: CCC PENUH,"[""2.681173, 101.965804""]",,https://teduh.kpkt.gov.my/project-swasta/9930-3,"(1000, '9930-3')"
9,9 9 3 0 - 3 - T A M A N   S E R E M B A N   J A Y A   I D A M A N   3,ASSURPLUS SDN. BHD.,9930,9930/11-2022/0758(R),17-Nov-21,16-Nov-22,-,assur67s2@yahoo.com,-,"9930-3,",SIAP DENGAN: CCC PENUH,9930-3/11-2019/0952(P),17-Nov-17,16-Nov-19,"RM 429,980.00",0.00mps - 180.96mps,RUMAH SESEBUAH,1,0,0,0,1,1,"633,980.00","633,980.00",100,SIAP DENGAN: CCC PENUH,"[""2.681173, 101.965804""]",,https://teduh.kpkt.gov.my/project-swasta/9930-3,"(1000, '9930-3')"
