,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,9 4 1 6 - 3 1 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-31,",SIAP DENGAN: CCC PENUH,9416-31/11-2015/0863(P),14 Nov 2013,13 Nov 2015,"RM 318,000.00",117.05mps,RUMAH BERKEMBAR,1,0,0,117,6,1,"318,000.00","458,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9416-31,"(730, '9416-31')"
1,9 4 1 6 - 3 2 - L O T   1 8 3 3,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-32,",SIAP DENGAN: CCC PENUH,9416-32/12-2015/01074(P),24 Dec 2013,23 Dec 2015,"RM 208,000.00",82.44mps,RUMAH BERKEMBAR,1,0,0,82,20,0,"208,000.00","291,880.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.015713, 102.580527""]",,https://teduh.kpkt.gov.my/project-swasta/9416-32,"(731, '9416-32')"
2,9 4 1 6 - 3 3 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-33,",SIAP DENGAN: CCC PENUH,9416-33/03-2016/0221(P),11 Mar 2014,10 Mar 2016,"RM 268,000.00",115.39mps,RUMAH BERKEMBAR,1,0,0,115,12,0,"268,000.00","338,020.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.046970, 102.624117""]",,https://teduh.kpkt.gov.my/project-swasta/9416-33,"(732, '9416-33')"
3,9 4 1 6 - 3 4 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-34,",SIAP DENGAN: CCC PENUH,9416-34/04-2016/0302(P),05 Apr 2014,04 Apr 2016,"RM 270,000.00",118.45mps,RUMAH BERKEMBAR,1,0,0,118,24,0,"270,000.00","324,210.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.013531, 102.601202""]",,https://teduh.kpkt.gov.my/project-swasta/9416-34,"(733, '9416-34')"
4,9 4 1 6 - 3 5 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-35,",SIAP DENGAN: CCC PENUH,9416-35/09-2017/02518(P),13 Sep 2016,12 Sep 2017,"RM 260,000.00",104.23mps,RUMAH TERES,1,0,0,104,20,0,"260,000.00","398,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.023685, 102.563960""]",,https://teduh.kpkt.gov.my/project-swasta/9416-35,"(734, '9416-35')"
5,9 4 1 6 - 3 6 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-36,",SIAP DENGAN: CCC PENUH,9416-36/01-2017/11(P),08 Jan 2015,07 Jan 2017,"RM 328,000.00",119.09mps,RUMAH BERKEMBAR,1,0,0,119,14,0,"328,000.00","384,140.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.019088, 102.584598""]",,https://teduh.kpkt.gov.my/project-swasta/9416-36,"(735, '9416-36')"
6,9 4 1 6 - 3 7 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-37,",SIAP DENGAN: CCC PENUH,9416-37/03-2017/0255(P),27 Mar 2015,26 Mar 2017,"RM 248,035.00",102.89mps - 111.87mps,RUMAH BERKEMBAR,1,0,0,112,12,0,"318,000.00","341,730.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.047854, 102.624208""]",,https://teduh.kpkt.gov.my/project-swasta/9416-37,"(736, '9416-37')"
7,9 4 1 6 - 3 7 - L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .,LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-37,",SIAP DENGAN: CCC PENUH,9416-37/03-2017/0255(P),27 Mar 2015,26 Mar 2017,"RM 248,035.00",102.89mps - 111.87mps,RUMAH TERES,1,0,0,103,14,0,"248,035.00","321,665.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.047854, 102.624208""]",,https://teduh.kpkt.gov.my/project-swasta/9416-37,"(736, '9416-37')"
8,"9 4 1 6 - 3 8 - H S ( M ) 1 1 4 3 2   L O T   P T D 1 8 9 2 6 ,   M U K I M   B A N D A R , D A E R A H   M U A R , J O H O R .   @   L I N G J A Y A   C O R P O R A T I O N   S D N .   B H D .",LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-38,",SIAP DENGAN: CCC PENUH,9416-38/05-2017/0401(P),14 May 2015,13 May 2017,"RM 335,000.00",117.08mps,RUMAH BERKEMBAR,1,0,0,117,14,0,"335,000.00","404,350.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.026249, 102.578916""]",,https://teduh.kpkt.gov.my/project-swasta/9416-38,"(737, '9416-38')"
9,"9 4 1 6 - 3 9 - H S ( M ) 1 5 9 4   L O T   P T D   5 8 9 9 ,   M U K I M   P A R I T   B A K A R ,   D A E R A H   M U A R ,   J O H O R .",LINGJAYA CORPORATION SDN. BHD.,9416,9416/03-2024/0202(A),09 Mar 2022,08 Mar 2024,+6069555500,lingjaya@ideahome.com.my,-,"9416-39,",SIAP DENGAN: CCC PENUH,9416-39/06-2017/0526(P),12 Jun 2015,11 Jun 2017,"RM 277,000.00",118.53mps,RUMAH BERKEMBAR,1,0,0,119,18,0,"277,000.00","343,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.015689, 102.600040""]",,https://teduh.kpkt.gov.my/project-swasta/9416-39,"(738, '9416-39')"
