,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,9 5 8 3 - 5 - T A M A N   B A G A N   P E R M A I,WTT MULTI RESOURCES SDN. BHD.,9583,9583-4/08-2013/923,18 Aug 2010,17 Aug 2013,04-7332669,wttmrsbas@yahoo.com,-,"9583-5,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 270,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,2,2,"345,000.00","350,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9583-5,"(180, '9583-5')"
1,9 5 8 3 - 5 - T A M A N   B A G A N   P E R M A I,WTT MULTI RESOURCES SDN. BHD.,9583,9583-4/08-2013/923,18 Aug 2010,17 Aug 2013,04-7332669,wttmrsbas@yahoo.com,-,"9583-5,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 270,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"270,000.00","363,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9583-5,"(180, '9583-5')"
2,9 5 8 4 - 1 - T A M A N   K A M P U N G   P A D A N G   J A Y A,ZODIA DEVELOPMENT SDN. BHD.,9584,9584-2/07-2017/02307(L),27 Jul 2016,26 Jul 2017,-,-,-,"9584-1,",SIAP DENGAN: CFO PENUH,9584-1/1100/2009(06),03 Jun 2008,02 Jun 2009,"RM 117,999.00",0.00mps,RUMAH TERES,1,0,0,0,26,26,"117,999.00","160,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9584-1,"(181, '9584-1')"
3,9 5 8 4 - 2 - Z O D I A   D E V E L O P M E N T   S D N   B H D,ZODIA DEVELOPMENT SDN. BHD.,9584,9584-2/07-2017/02307(L),27 Jul 2016,26 Jul 2017,-,-,-,"9584-2,",SIAP DENGAN: CCC PENUH,9584-2/01-2016/75(P),29 Jan 2014,28 Jan 2016,"RM 350,000.00",0.00mps - 96.00mps,RUMAH SESEBUAH,1,0,0,0,1,0,"800,000.00","800,000.01",100.00,SIAP DENGAN: CCC PENUH,"[""3.852354, 103.255890""]",,https://teduh.kpkt.gov.my/project-swasta/9584-2,"(182, '9584-2')"
4,9 5 8 4 - 2 - Z O D I A   D E V E L O P M E N T   S D N   B H D,ZODIA DEVELOPMENT SDN. BHD.,9584,9584-2/07-2017/02307(L),27 Jul 2016,26 Jul 2017,-,-,-,"9584-2,",SIAP DENGAN: CCC PENUH,9584-2/01-2016/75(P),29 Jan 2014,28 Jan 2016,"RM 350,000.00",0.00mps - 96.00mps,RUMAH TERES,1,0,0,96,26,1,"350,000.00","400,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.852354, 103.255890""]",,https://teduh.kpkt.gov.my/project-swasta/9584-2,"(182, '9584-2')"
5,9 5 8 5 - 1 - T A M A N   M U R N I   V,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-1,",-,9585-1/324/2006(02),17 Feb 2005,16 Feb 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/9585-1,"(183, '9585-1')"
6,9 5 8 5 - 1 0 - L O T   1 3 9 1 3   &   P T   5 9 3 9,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-10,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 188,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,30,1,"188,888.00","237,808.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-10,"(192, '9585-10')"
7,9 5 8 5 - 1 1 - T A M A N   B E R L I A N,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-11,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 192,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,62,1,"192,888.00","252,728.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-11,"(193, '9585-11')"
8,9 5 8 5 - 1 2 - L O T   7 8 7 6   &   7 8 7 8,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-12,",SIAP DENGAN: CCC PENUH,9585-12/05-2015/0118(P),29 May 2013,28 May 2015,"RM 188,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,24,1,"188,888.00","206,168.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-12,"(194, '9585-12')"
9,9 5 8 5 - 1 3 - P T   1 6 3 5 5,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-13,",SIAP DENGAN: CCC PENUH,9585-13/01-2016/0104(P),31 Jan 2014,30 Jan 2016,"RM 303,332.00",114.00mps,RUMAH BERKEMBAR,1,0,0,114,30,0,"303,332.00","349,417.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-13,"(195, '9585-13')"
10,"9 5 8 5 - 1 4 - L O T   3 8 8 ,   S E K S Y E N   9",PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-14,",SIAP DENGAN: CCC PENUH,9585-14/08-2018/0628(P),12 Aug 2016,11 Aug 2018,"RM 310,888.00",81.00mps,RUMAH BERKEMBAR,1,0,0,81,14,6,"310,888.00","322,966.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.134437, 100.497098""]",,https://teduh.kpkt.gov.my/project-swasta/9585-14,"(196, '9585-14')"
11,9 5 8 5 - 1 5 - P E M B I N A A N   R E M A H I R   S D N .   B H D .,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-15,",SIAP DENGAN: CCC PENUH,9585-15/10-2023/0562(R)-(L),03 Oct 2022,02 Oct 2023,"RM 378,000.00",86.00mps - 131.00mps,RUMAH BERKEMBAR,1,0,0,86,28,1,"378,000.00","427,720.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.116996, 100.528282""]",,https://teduh.kpkt.gov.my/project-swasta/9585-15,"(197, '9585-15')"
12,9 5 8 5 - 1 5 - P E M B I N A A N   R E M A H I R   S D N .   B H D .,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-15,",SIAP DENGAN: CCC PENUH,9585-15/10-2023/0562(R)-(L),03 Oct 2022,02 Oct 2023,"RM 378,000.00",86.00mps - 131.00mps,RUMAH SESEBUAH,1,0,0,131,2,0,"505,000.00","520,158.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.116996, 100.528282""]",,https://teduh.kpkt.gov.my/project-swasta/9585-15,"(197, '9585-15')"
13,9 5 8 5 - 2 - T A M A N   D E S A   M E K A R,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-2,",SIAP DENGAN: CCC PENUH,9585-2/458/2009(03),14 Mar 2008,13 Mar 2009,"RM 138,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,40,40,"138,888.00","176,884.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-2,"(184, '9585-2')"
14,9 5 8 5 - 3 - T A M A N   S E L I N S I N G   M E L A T I,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-3,",SIAP DENGAN: CCC PENUH,9585-3/1837/2010(09),09 Sep 2009,08 Sep 2010,"RM 89,474.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,4,4,"211,272.00","231,155.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-3,"(185, '9585-3')"
15,9 5 8 5 - 3 - T A M A N   S E L I N S I N G   M E L A T I,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-3,",SIAP DENGAN: CCC PENUH,9585-3/1837/2010(09),09 Sep 2009,08 Sep 2010,"RM 89,474.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,56,56,"168,578.00","184,629.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-3,"(185, '9585-3')"
16,9 5 8 5 - 3 - T A M A N   S E L I N S I N G   M E L A T I,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-3,",SIAP DENGAN: CCC PENUH,9585-3/1837/2010(09),09 Sep 2009,08 Sep 2010,"RM 89,474.00",0.00mps,RUMAH TERES,1,0,0,0,8,8,"89,474.00","109,812.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-3,"(185, '9585-3')"
17,9 5 8 5 - 4 - T A M A N   S E L I N S I N G   I N D A H,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-4,",SIAP DENGAN: CCC PENUH,9585-4/1116/2011(06),11 Jun 2010,10 Jun 2011,"RM 177,777.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,3,3,"248,303.16","260,947.37",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-4,"(186, '9585-4')"
18,9 5 8 5 - 4 - T A M A N   S E L I N S I N G   I N D A H,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-4,",SIAP DENGAN: CCC PENUH,9585-4/1116/2011(06),11 Jun 2010,10 Jun 2011,"RM 177,777.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,26,26,"177,777.00","187,006.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-4,"(186, '9585-4')"
19,9 5 8 5 - 5 - T A M A N   M A L I N J A,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-5,",SIAP DENGAN: CCC PENUH,9585-5/1989/2011(10),14 Oct 2010,13 Oct 2011,"RM 282,201.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,1,1,"428,888.00","428,888.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-5,"(187, '9585-5')"
20,9 5 8 5 - 5 - T A M A N   M A L I N J A,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-5,",SIAP DENGAN: CCC PENUH,9585-5/1989/2011(10),14 Oct 2010,13 Oct 2011,"RM 282,201.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,20,20,"282,201.00","314,278.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-5,"(187, '9585-5')"
21,9 5 8 5 - 6 - T A M A N   S E R A I   M A J U,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-6,",SIAP DENGAN: CCC PENUH,9585-6/426/2013(02),24 Feb 2012,23 Feb 2013,"RM 123,888.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,3,3,"298,888.00","462,988.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-6,"(188, '9585-6')"
22,9 5 8 5 - 6 - T A M A N   S E R A I   M A J U,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-6,",SIAP DENGAN: CCC PENUH,9585-6/426/2013(02),24 Feb 2012,23 Feb 2013,"RM 123,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,24,24,"183,888.00","223,288.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-6,"(188, '9585-6')"
23,9 5 8 5 - 6 - T A M A N   S E R A I   M A J U,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-6,",SIAP DENGAN: CCC PENUH,9585-6/426/2013(02),24 Feb 2012,23 Feb 2013,"RM 123,888.00",0.00mps,RUMAH TERES,1,0,0,0,11,11,"123,888.00","157,308.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-6,"(188, '9585-6')"
24,9 5 8 5 - 7 - A M A N   J A Y A,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-7,",SIAP DENGAN: CCC PENUH,9585-7/646/2013(03),29 Mar 2012,28 Mar 2013,"RM 162,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,22,22,"162,888.00","189,693.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-7,"(189, '9585-7')"
25,9 5 8 5 - 7 - A M A N   J A Y A,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-7,",SIAP DENGAN: CCC PENUH,9585-7/646/2013(03),29 Mar 2012,28 Mar 2013,"RM 162,888.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,1,1,"250,888.00","250,888.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9585-7,"(189, '9585-7')"
