,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,9 4 2 7 - 3 - G R E E N V I L L E   C O V E,T.G. DEVELOPMENT PARK SDN. BHD.,9427,9427/05-2025/0352(R),15 Apr 2022,26 May 2025,-,-,-,"9427-3,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 150,000.00",0.00mps,RUMAH TERES,2,0,0,0,114,114,"150,000.00","280,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/9427-3,"(680, '9427-3')"
1,9 4 2 7 - 4 - G R E E N V I L L E   C O V E,T.G. DEVELOPMENT PARK SDN. BHD.,9427,9427/05-2025/0352(R),15 Apr 2022,26 May 2025,-,-,-,"9427-4,",PERMIT TELAH DIBATALKAN,9427-4/1120/2006(05),18 May 2005,17 May 2006,"RM 125,500.00",0.00mps,RUMAH TERES,1,0,0,0,70,70,"125,500.00","234,820.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/9427-4,"(681, '9427-4')"
2,9 4 2 7 - 5 - G R E E N V I L L E   C O V E,T.G. DEVELOPMENT PARK SDN. BHD.,9427,9427/05-2025/0352(R),15 Apr 2022,26 May 2025,-,-,-,"9427-5,",PERMIT TELAH DIBATALKAN,9427-5/1121/2006(05),18 May 2005,17 May 2006,"RM 150,000.00",0.00mps,RUMAH TERES,1,0,0,0,23,23,"160,000.00","259,840.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/9427-5,"(682, '9427-5')"
3,9 4 2 7 - 5 - G R E E N V I L L E   C O V E,T.G. DEVELOPMENT PARK SDN. BHD.,9427,9427/05-2025/0352(R),15 Apr 2022,26 May 2025,-,-,-,"9427-5,",PERMIT TELAH DIBATALKAN,9427-5/1121/2006(05),18 May 2005,17 May 2006,"RM 150,000.00",0.00mps,RUMAH TERES,1,0,0,0,94,94,"150,000.00","246,800.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/9427-5,"(682, '9427-5')"
4,9 4 2 7 - 6 - P A N G S A P U R I   A M V E R T O N   C O V E,T.G. DEVELOPMENT PARK SDN. BHD.,9427,9427/05-2025/0352(R),15 Apr 2022,26 May 2025,-,-,-,"9427-6,",PERMIT TELAH DIBATALKAN,9427-6/03-2021/0233(P),15 Mar 2019,14 Mar 2021,"RM 498,947.00",0.00mps,PANGSAPURI SERVIS,10,0,0,0,250,250,"498,947.00","1,816,742.00",96.95,BERJALAN LANCAR,"[""2.845966, 101.411123""]",,https://teduh.kpkt.gov.my/project-swasta/9427-6,"(683, '9427-6')"
5,9 4 2 8 - 1 - L O T   1 0 3 7,WETEX APPAREL SDN. BHD.,9428,9428-1/03-2008/402,31 Mar 2005,30 Mar 2008,-,-,-,"9428-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/9428-1,"(684, '9428-1')"
6,9 4 2 9 - 1 - B A N D A R   S E R I   B O T A N I   ( F A S A   1 ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-1,",SIAP DENGAN: CFO PENUH,9429-1/2315/2007(11),21 Dec 2006,25 Nov 2007,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,61,61,"60,200.00","73,600.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9429-1,"(685, '9429-1')"
7,9 4 2 9 - 1 - B A N D A R   S E R I   B O T A N I   ( F A S A   1 ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-1,",SIAP DENGAN: CFO PENUH,9429-1/2315/2007(11),21 Dec 2006,25 Nov 2007,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,57,57,"84,300.00","154,600.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9429-1,"(685, '9429-1')"
8,9 4 2 9 - 1 - B A N D A R   S E R I   B O T A N I   ( F A S A   1 ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-1,",SIAP DENGAN: CFO PENUH,9429-1/2315/2007(11),21 Dec 2006,25 Nov 2007,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,448,448,"35,000.00","35,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9429-1,"(685, '9429-1')"
9,9 4 2 9 - 1 0 - B A N D A R   S E R I   B O T A N I   ( F A S A   3 . 1 B ( 1 ) ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-10,",SIAP DENGAN: CCC PENUH,9429-10/1769/2009(11),14 Nov 2008,13 Nov 2009,"RM 193,000.00",0.00mps,RUMAH TERES,2,0,0,0,66,66,"193,000.00","382,634.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9429-10,"(694, '9429-10')"
10,9 4 2 9 - 1 1 - B A N D A R   S E R I   B O T A N I   ( F A S A   3 . 1 C ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-11,",SIAP DENGAN: CCC PENUH,9429-11/880/2012(07),26 Jul 2011,25 Jul 2012,"RM 245,000.00",0.00mps,RUMAH TERES,2,0,0,0,46,46,"255,000.00","390,595.00",94.10,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9429-11,"(695, '9429-11')"
11,9 4 2 9 - 1 1 - B A N D A R   S E R I   B O T A N I   ( F A S A   3 . 1 C ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-11,",SIAP DENGAN: CCC PENUH,9429-11/880/2012(07),26 Jul 2011,25 Jul 2012,"RM 245,000.00",0.00mps,RUMAH TERES,2,0,0,0,29,29,"265,000.00","408,893.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/9429-11,"(695, '9429-11')"
12,9 4 2 9 - 1 1 - B A N D A R   S E R I   B O T A N I   ( F A S A   3 . 1 C ),PINJI BOTANICS SDN BHD,9429,9429/01-2028/1519(A),26 Jan 2023,25 Jan 2028,052262633,sharonyang@taiko.com.my,www.ipohseribotani.com.my,"9429-11,",SIAP DENGAN: CCC PENUH,9429-11/880/2012(07),26 Jul 2011,25 Jul 2012,"RM 245,000.00",0.00mps,RUMAH TERES,2,0,0,0,36,36,"259,000.00","410,156.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/9429-11,"(695, '9429-11')"
