,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,9 5 0 0 - 1 - P A R K   S E V E N,SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-1,",SIAP DENGAN: CFO PENUH,9500-1/2339/2008(01),12 Jan 2007,11 Jan 2008,"RM 1,816,800.00",0.00mps,RUMAH PANGSA/KONDO,20,0,0,0,105,105,"1,816,800.00","5,908,400.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-1,"(480, '9500-1')"
1,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,5,0,0,0,5,5,"1,884,960.00","1,896,840.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
2,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,1,1,"1,986,600.00","1,986,600.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
3,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,21,21,"3,041,280.00","3,362,040.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
4,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,12,12,"2,764,800.00","3,172,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
5,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,12,12,"1,477,200.00","1,978,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
6,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,4,4,"1,477,200.00","1,978,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
7,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,5,5,"2,764,800.00","3,172,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
8,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH TERES,3,0,0,0,6,6,"1,617,600.00","1,978,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
9,"9 5 0 0 - 2 - L O T   5 0 1 ,   5 0 2   &   5 0 3",SDB PROPERTIES SDN. BHD.,9500,9500/07-2027/0889(A),14 Jul 2021,13 Jul 2027,0327113388,mohrini@sdb.com.my,www.sdb.com.my,"9500-2,",SIAP DENGAN: CFO PENUH,9500-2/669/2011(04),30 Apr 2010,29 Apr 2011,"RM 668,400.00",0.00mps,RUMAH PANGSA/KONDO,8,0,0,0,111,111,"668,400.00","1,203,600.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9500-2,"(481, '9500-2')"
