,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,7 3 3 0 - 3 - K O N D O M I N I U M   D A M A I P U R I   ( B L O K   E ),ORRINGTON ENTERPRISE SDN. BHD.,7330,7330-1/11-2010/5,06 Nov 2007,05 Nov 2010,05-5468142,orrington@emailaccount.com,-,"7330-3,",-,7330/332/2000(03),10 Mar 1999,09 Mar 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7330-3,"(980, '7330-3')"
1,7 3 3 0 - 4 - K O N D O M I N I U M   D A M A I P U R I   ( B L O K   F ),ORRINGTON ENTERPRISE SDN. BHD.,7330,7330-1/11-2010/5,06 Nov 2007,05 Nov 2010,05-5468142,orrington@emailaccount.com,-,"7330-4,",-,7330-4/146/2004(11),20 Jan 2004,05 Nov 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7330-4,"(981, '7330-4')"
2,7 3 3 2 - 2 - T A M A N   M A S A I   U T A M A,MASAI UTAMA SDN BHD. (EMERCON CONSOLIDATED SDN. BHD.),7332,7332-2/12-2011/506,07 Dec 2008,06 Dec 2011,07-5563388,-,-,"7332-2,",SIAP DENGAN: CFO PENUH,7332-2/1127/2009(12),05 Jun 2009,04 Dec 2009,"RM 50,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,80,80,"50,000.00","50,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7332-2,"(982, '7332-2')"
3,7 3 3 2 - 2 - T A M A N   M A S A I   U T A M A,MASAI UTAMA SDN BHD. (EMERCON CONSOLIDATED SDN. BHD.),7332,7332-2/12-2011/506,07 Dec 2008,06 Dec 2011,07-5563388,-,-,"7332-2,",SIAP DENGAN: CFO PENUH,7332-2/1127/2009(12),05 Jun 2009,04 Dec 2009,"RM 50,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,70,70,"50,000.00","50,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7332-2,"(982, '7332-2')"
4,7 3 3 4 - 1 - T H E   F A I R W A Y S,ISLAND GOLF VIEW SDN. BHD.,7334,7334-3/02-2017/233,27 Feb 2012,26 Feb 2017,-,-,www.ijmland.com,"7334-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7334-1,"(983, '7334-1')"
5,7 3 3 4 - 2 - T H E   F A I R W A Y S   C O N D O M I N I U M,ISLAND GOLF VIEW SDN. BHD.,7334,7334-3/02-2017/233,27 Feb 2012,26 Feb 2017,-,-,www.ijmland.com,"7334-2,",-,7334-2/2367/2005(12),13 Dec 2004,12 Dec 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7334-2,"(984, '7334-2')"
6,7 3 3 4 - 3 - T H E   A D D R E S S,ISLAND GOLF VIEW SDN. BHD.,7334,7334-3/02-2017/233,27 Feb 2012,26 Feb 2017,-,-,www.ijmland.com,"7334-3,",SIAP DENGAN: CCC PENUH,7334-3/04-2015/01641(P),18 Apr 2014,17 Apr 2015,"RM 738,100.00",144.00mps - 211.00mps,RUMAH PANGSA/KONDO,16,0,0,144,124,8,"738,100.00","1,184,300.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7334-3,"(985, '7334-3')"
7,7 3 3 4 - 3 - T H E   A D D R E S S,ISLAND GOLF VIEW SDN. BHD.,7334,7334-3/02-2017/233,27 Feb 2012,26 Feb 2017,-,-,www.ijmland.com,"7334-3,",SIAP DENGAN: CCC PENUH,7334-3/04-2015/01641(P),18 Apr 2014,17 Apr 2015,"RM 738,100.00",144.00mps - 211.00mps,RUMAH BANDAR,2,0,0,211,24,13,"1,427,800.00","2,649,400.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7334-3,"(985, '7334-3')"
8,7 3 3 5 - 1 - T A M A N   J U T A   K A M U N T I N G,TEAN HENG INDUSTRIES SDN. BHD,7335,7335-4/05-2008/449,30 May 2006,29 May 2008,05-8477663,TEANHENGENT@EPEROLEHAN.NET.MY,-,"7335-1,",-,7335/1649/1998(12),06 Dec 1997,05 Dec 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7335-1,"(986, '7335-1')"
9,7 3 3 5 - 2 - T A M A N   J U T A,TEAN HENG INDUSTRIES SDN. BHD,7335,7335-4/05-2008/449,30 May 2006,29 May 2008,05-8477663,TEANHENGENT@EPEROLEHAN.NET.MY,-,"7335-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7335-2,"(987, '7335-2')"
