,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 0 0 1 3 - 1 1 - A V E N U E   3,UDA LAND SDN. BHD.,10013,10013/09-2026/0990(A),01 Oct 2020,30 Sep 2026,0390746188,AzharY@udanet.com,-,"10013-11,",BERJALAN LANCAR,10013-11/11-2024/0320(N)-(L),12 Nov 2022,11 Nov 2024,"RM 856,000.00",166.30mps - 187.66mps,RUMAH TERES,2,4,4,166 - 183,54,0,"856,000.00","1,465,000.00",19.72,"[""3.042336, 101.761475""]",,https://teduh.kpkt.gov.my/project-swasta/10013-11,"(2744, '10013-11')"
1,1 0 0 1 3 - 1 1 - A V E N U E   3,UDA LAND SDN. BHD.,10013,10013/09-2026/0990(A),01 Oct 2020,30 Sep 2026,0390746188,AzharY@udanet.com,-,"10013-11,",BERJALAN LANCAR,10013-11/11-2024/0320(N)-(L),12 Nov 2022,11 Nov 2024,"RM 856,000.00",166.30mps - 187.66mps,RUMAH TERES,2,4,4,170 - 188,25,5,"1,072,000.00","1,542,000.00",22.40,"[""3.042336, 101.761475""]",,https://teduh.kpkt.gov.my/project-swasta/10013-11,"(2744, '10013-11')"
2,1 0 0 1 3 - 1 2 - R E S I D E N S I   D E D A U N,UDA LAND SDN. BHD.,10013,10013/09-2026/0990(A),01 Oct 2020,30 Sep 2026,0390746188,AzharY@udanet.com,-,"10013-12,",BERJALAN LANCAR,10013-12/04-2026/0425(N)-(S),07 Apr 2023,06 Apr 2026,"RM 394,800.00",0.00mps,RUMAH PANGSA/KONDO,37,3,2,0,341,264,"394,800.00","907,200.00",5.00,"[""3.043436, 101.753835""]",,https://teduh.kpkt.gov.my/project-swasta/10013-12,"(2745, '10013-12')"
3,1 0 2 9 6 - 4 - S I E R R A   H I J A U A N,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-4,",BERJALAN LANCAR,10296-4/10-2023/0742(R)-(S),26 Oct 2022,25 Oct 2023,"RM 1,124,800.00",0.00mps - 372.46mps,RUMAH SESEBUAH,3,0,0,0,1,0,"5,218,800.00","5,218,800.00",97.50,"[""3.213944, 101.787693""]",,https://teduh.kpkt.gov.my/project-swasta/10296-4,"(2621, '10296-4')"
4,1 0 2 9 6 - 4 - S I E R R A   H I J A U A N,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-4,",BERJALAN LANCAR,10296-4/10-2023/0742(R)-(S),26 Oct 2022,25 Oct 2023,"RM 1,124,800.00",0.00mps - 372.46mps,RUMAH BERKEMBAR,3,0,5,0 - 372,4,0,"2,750,800.00","3,857,800.00",82.50,"[""3.213944, 101.787693""]",,https://teduh.kpkt.gov.my/project-swasta/10296-4,"(2621, '10296-4')"
5,1 0 2 9 6 - 4 - S I E R R A   H I J A U A N,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-4,",BERJALAN LANCAR,10296-4/10-2023/0742(R)-(S),26 Oct 2022,25 Oct 2023,"RM 1,124,800.00",0.00mps - 372.46mps,RUMAH TERES,2,0,0,221,45,0,"1,124,800.00","1,604,800.00",97.50,"[""3.213944, 101.787693""]",,https://teduh.kpkt.gov.my/project-swasta/10296-4,"(2621, '10296-4')"
6,1 0 2 9 6 - 5 - S I E R R A   H I J A U A N,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-5,",BERJALAN LANCAR,10296-5/10-2023/0509(R)-(S),31 Oct 2022,30 Oct 2023,"RM 1,148,800.00",225.31mps,RUMAH TERES,2,0,0,225,80,0,"1,148,800.00","1,675,800.00",85.31,"[""3.212067, 101.787570""]",,https://teduh.kpkt.gov.my/project-swasta/10296-5,"(2622, '10296-5')"
7,1 0 2 9 6 - 6 - S I E R R A   H I J A U A N   F A S A   2 E,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-6,",BERJALAN LANCAR,10296-6/02-2026/0205(N)-(S),28 Feb 2023,27 Feb 2026,"RM 3,033,800.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,24,1,"3,033,800.00","3,275,800.00",33.33,"[""3.214602, 101.789043""]",,https://teduh.kpkt.gov.my/project-swasta/10296-6,"(2623, '10296-6')"
8,1 0 2 9 6 - 6 - S I E R R A   H I J A U A N   F A S A   2 E,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-6,",BERJALAN LANCAR,10296-6/02-2026/0205(N)-(S),28 Feb 2023,27 Feb 2026,"RM 3,033,800.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,1,0,"4,420,800.00","4,420,800.00",35.00,"[""3.214602, 101.789043""]",,https://teduh.kpkt.gov.my/project-swasta/10296-6,"(2623, '10296-6')"
9,1 0 2 9 6 - 7 - S I E R R A   H I J A U A N   F A S A   2 H,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-7,",BERJALAN LANCAR,10296-7/03-2026/0228(N)-(S),03 Mar 2023,02 Mar 2026,"RM 1,803,800.00",0.00mps,RUMAH TERES,2,0,0,0,12,0,"1,819,800.00","2,248,800.00",20.00,"[""3.211757, 101.788509""]",,https://teduh.kpkt.gov.my/project-swasta/10296-7,"(2624, '10296-7')"
10,1 0 2 9 6 - 7 - S I E R R A   H I J A U A N   F A S A   2 H,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-7,",BERJALAN LANCAR,10296-7/03-2026/0228(N)-(S),03 Mar 2023,02 Mar 2026,"RM 1,803,800.00",0.00mps,RUMAH TERES,2,4,4,0,54,0,"1,803,800.00","2,131,800.00",16.67,"[""3.211757, 101.788509""]",,https://teduh.kpkt.gov.my/project-swasta/10296-7,"(2624, '10296-7')"
11,1 0 2 9 6 - 7 - S I E R R A   H I J A U A N   F A S A   2 H,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-7,",BERJALAN LANCAR,10296-7/03-2026/0228(N)-(S),03 Mar 2023,02 Mar 2026,"RM 1,803,800.00",0.00mps,RUMAH TERES,2.5,0,0,0,12,0,"2,046,800.00","2,261,800.00",35.00,"[""3.211757, 101.788509""]",,https://teduh.kpkt.gov.my/project-swasta/10296-7,"(2624, '10296-7')"
12,1 0 2 9 6 - 8 - S I E R R A   H I J A U A N,SIERRA UKAY SDN. BHD.,10296,10296/10-2027/1186(A),31 Oct 2022,30 Oct 2027,0379858188,kpktcentral@ijm.com,-,"10296-8,",BERJALAN LANCAR,10296-8/07-2026/0789(N)-(S),10 Jul 2023,09 Jul 2026,"RM 3,133,800.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,1,1,"4,783,800.00","4,783,800.00",20.00,"[""3.000000, 3.214025""]",,https://teduh.kpkt.gov.my/project-swasta/10296-8,"(2746, '10296-8')"
