,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 3 0 1 7 - 1 4 - E L M I N A   W E S T   ( E V 3 B ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-14,",SIAP DENGAN: CCC PENUH,13017-14/05-2019/01969(P),29 May 2018,28 May 2019,"RM 1,066,888.00",220.09mps,RUMAH TERES,2,0,0,220,151,124,"1,066,888.00","1,764,888.00",100.00,"[""3.174826, 101.508478""]",,https://teduh.kpkt.gov.my/project-swasta/13017-14,"(1250, '13017-14')"
1,1 3 0 1 7 - 1 5 - E L M I N A   E A S T   ( P H A S E   G 6 ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-15,",SIAP DENGAN: CCC PENUH,13017-15/08-2018/0623(P),11 Aug 2016,10 Aug 2018,"RM 2,582,888.00",379.60mps,RUMAH BERKEMBAR,2,0,0,380,80,65,"2,582,888.00","2,939,888.00",100.00,"[""3.187785, 101.514403""]",,https://teduh.kpkt.gov.my/project-swasta/13017-15,"(1251, '13017-15')"
2,1 3 0 1 7 - 1 6 - E L M I N A   W E S T   ( E V 4 B ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-16,",SIAP DENGAN: CCC PENUH,13017-16/09-2018/0760(P),30 Sep 2016,29 Sep 2018,"RM 1,075,888.00",256.70mps,RUMAH TERES,2,0,0,257,149,146,"1,075,888.00","1,755,888.00",100.00,"[""3.171479, 101.503283""]",,https://teduh.kpkt.gov.my/project-swasta/13017-16,"(1252, '13017-16')"
3,1 3 0 1 7 - 1 7 - E L M I N A   E A S T   ( P H A S E   G 3 B ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-17,",SIAP DENGAN: CCC PENUH,13017-17/10-2018/0771(P),05 Oct 2016,04 Oct 2018,"RM 1,436,888.00",295.15mps - 310.57mps,RUMAH TERES,2,0,0,295,51,45,"1,436,888.00","1,511,888.00",100.00,"[""3.187910, 101.520241""]",,https://teduh.kpkt.gov.my/project-swasta/13017-17,"(1253, '13017-17')"
4,1 3 0 1 7 - 1 7 - E L M I N A   E A S T   ( P H A S E   G 3 B ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-17,",SIAP DENGAN: CCC PENUH,13017-17/10-2018/0771(P),05 Oct 2016,04 Oct 2018,"RM 1,436,888.00",295.15mps - 310.57mps,RUMAH TERES,2,0,0,311,8,7,"1,918,888.00","2,331,888.00",100.00,"[""3.187910, 101.520241""]",,https://teduh.kpkt.gov.my/project-swasta/13017-17,"(1253, '13017-17')"
5,1 3 0 1 7 - 1 7 - E L M I N A   E A S T   ( P H A S E   G 3 B ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-17,",SIAP DENGAN: CCC PENUH,13017-17/10-2018/0771(P),05 Oct 2016,04 Oct 2018,"RM 1,436,888.00",295.15mps - 310.57mps,RUMAH TERES,2,0,0,295,8,4,"1,605,888.00","1,684,888.00",100.00,"[""3.187910, 101.520241""]",,https://teduh.kpkt.gov.my/project-swasta/13017-17,"(1253, '13017-17')"
6,1 3 0 1 7 - 1 8 - E L M I N A   W E S T   ( E V 4 A ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-18,",SIAP DENGAN: CCC PENUH,13017-18/11-2018/0856(P),06 Nov 2016,05 Nov 2018,"RM 1,045,888.00",214.90mps - 249.73mps,RUMAH TERES,2,0,0,215,56,35,"1,045,888.00","1,045,888.00",100.00,"[""3.171407, 101.504505""]",,https://teduh.kpkt.gov.my/project-swasta/13017-18,"(1254, '13017-18')"
7,1 3 0 1 7 - 1 8 - E L M I N A   W E S T   ( E V 4 A ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-18,",SIAP DENGAN: CCC PENUH,13017-18/11-2018/0856(P),06 Nov 2016,05 Nov 2018,"RM 1,045,888.00",214.90mps - 249.73mps,RUMAH TERES,2,0,0,235,4,2,"1,249,888.00","1,306,888.00",100.00,"[""3.171407, 101.504505""]",,https://teduh.kpkt.gov.my/project-swasta/13017-18,"(1254, '13017-18')"
8,1 3 0 1 7 - 1 8 - E L M I N A   W E S T   ( E V 4 A ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-18,",SIAP DENGAN: CCC PENUH,13017-18/11-2018/0856(P),06 Nov 2016,05 Nov 2018,"RM 1,045,888.00",214.90mps - 249.73mps,RUMAH TERES,2,0,0,235,3,0,"1,249,888.00","1,317,888.00",100.00,"[""3.171407, 101.504505""]",,https://teduh.kpkt.gov.my/project-swasta/13017-18,"(1254, '13017-18')"
9,1 3 0 1 7 - 1 8 - E L M I N A   W E S T   ( E V 4 A ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-18,",SIAP DENGAN: CCC PENUH,13017-18/11-2018/0856(P),06 Nov 2016,05 Nov 2018,"RM 1,045,888.00",214.90mps - 249.73mps,RUMAH TERES,2,0,0,215,53,38,"1,045,888.00","1,045,888.00",100.00,"[""3.171407, 101.504505""]",,https://teduh.kpkt.gov.my/project-swasta/13017-18,"(1254, '13017-18')"
