,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 3 7 1 9 - 1 - B A N G I   G A T E W A Y   S E R V I C E   A P A R T M E N T,KLIA PROPERTIES SDN. BHD.,13719,13719-1/10-2017/02582(L),14 Oct 2016,13 Oct 2017,0333746888,pa@gph.com.my,www.gph.com,"13719-1,",SIAP DENGAN: CCC PENUH,13719-1/10-2017/02582(P),14 Oct 2016,13 Oct 2017,"RM 340,180.00",100.00mps,PANGSAPURI SERVIS,13,0,0,100,256,34,"340,180.00","1,333,000.00",100.00,"[""2.929721, 101.765797""]",,https://teduh.kpkt.gov.my/project-swasta/13719-1,"(1500, '13719-1')"
1,1 3 7 2 3 - 1 - R A I N T R E E   F O R E S T   S D N   B H D,RAINTREE FOREST SDN. BHD.,13723,13723-1/10-2016/01031(L),14 Oct 2014,13 Oct 2016,-,-,www.brdb.com.my,"13723-1,",PERMIT TELAH DIBATALKAN,13723-1/10-2016/01031(P),14 Oct 2014,13 Oct 2016,"RM 2,591,600.00",0.00mps,RUMAH BERKEMBAR,3,0,0,0,120,120,"2,591,600.00","3,039,300.00",0.00,"[""3.030839, 101.795028""]",,https://teduh.kpkt.gov.my/project-swasta/13723-1,"(1501, '13723-1')"
2,1 3 7 2 9 - 1 - T A M A N   D E S A   K E N C A N A,NEW VISION PROPERTIES (M) SDN. BHD.,13729,13729-1/01-2018/01168(L),18 Jan 2017,17 Jan 2018,-,ghofur@micro-mart.com.my,-,"13729-1,",SIAP DENGAN: CCC PENUH,13729-1/01-2018/01168(P),18 Jan 2017,17 Jan 2018,"RM 290,000.00",128.85mps - 224.32mps,RUMAH TERES,2,0,0,224,10,0,"390,000.00","600,000.00",100.00,"[""3.156578, 101.430989""]",,https://teduh.kpkt.gov.my/project-swasta/13729-1,"(1502, '13729-1')"
3,1 3 7 2 9 - 1 - T A M A N   D E S A   K E N C A N A,NEW VISION PROPERTIES (M) SDN. BHD.,13729,13729-1/01-2018/01168(L),18 Jan 2017,17 Jan 2018,-,ghofur@micro-mart.com.my,-,"13729-1,",SIAP DENGAN: CCC PENUH,13729-1/01-2018/01168(P),18 Jan 2017,17 Jan 2018,"RM 290,000.00",128.85mps - 224.32mps,RUMAH TERES,1,0,0,129,20,0,"290,000.00","500,000.00",100.00,"[""3.156578, 101.430989""]",,https://teduh.kpkt.gov.my/project-swasta/13729-1,"(1502, '13729-1')"
4,1 3 7 3 3 - 1 - T O P   H O M E   B U I L D E R   D E V E L O P M E N T   S D N .   B H D .,TOP HOME BUILDER DEVELOPMENT SDN. BHD.,13733,13733/06-2027/0559(R),01 Jul 2022,30 Jun 2027,60390752882,tophome2882@tophome.com.my,-,"13733-1,",SIAP DENGAN: CCC PENUH,13733-1/11-2017/02883(P),03 Nov 2016,02 Nov 2017,"RM 286,000.00",79.00mps,PANGSAPURI SERVIS,23,0,0,79,720,16,"286,000.00","444,000.00",100.00,"[""2.927651, 101.863071""]",,https://teduh.kpkt.gov.my/project-swasta/13733-1,"(1503, '13733-1')"
5,1 3 7 3 3 - 2 - R E S I D E N S I   D A M A I,TOP HOME BUILDER DEVELOPMENT SDN. BHD.,13733,13733/06-2027/0559(R),01 Jul 2022,30 Jun 2027,60390752882,tophome2882@tophome.com.my,-,"13733-2,",SIAP DENGAN: CCC PENUH,13733-2/12-2019/01116(P),21 Dec 2017,20 Dec 2019,"RM 309,100.00",79.00mps,RUMAH PANGSA/KONDO,13,0,0,79,214,0,"309,100.00","328,500.00",100.00,"[""2.952914, 101.821652""]",,https://teduh.kpkt.gov.my/project-swasta/13733-2,"(1504, '13733-2')"
6,1 3 7 3 3 - 3 - R E S I D E N S I   P E R M A I,TOP HOME BUILDER DEVELOPMENT SDN. BHD.,13733,13733/06-2027/0559(R),01 Jul 2022,30 Jun 2027,60390752882,tophome2882@tophome.com.my,-,"13733-3,",SIAP DENGAN: CCC PENUH,13733-3/12-2019/01140(P),29 Dec 2017,28 Dec 2019,"RM 319,100.00",76.00mps,RUMAH PANGSA/KONDO,17,0,0,76,299,0,"319,100.00","346,000.00",100.00,"[""2.953191, 101.820420""]",,https://teduh.kpkt.gov.my/project-swasta/13733-3,"(1505, '13733-3')"
7,1 3 7 3 3 - 4 - R E S I D E N S I   A M A N,TOP HOME BUILDER DEVELOPMENT SDN. BHD.,13733,13733/06-2027/0559(R),01 Jul 2022,30 Jun 2027,60390752882,tophome2882@tophome.com.my,-,"13733-4,",SIAP DENGAN: CCC PENUH,13733-4/07-2020/0624(P),12 Jul 2018,11 Jul 2020,"RM 319,100.00",76.00mps,RUMAH PANGSA/KONDO,17,0,0,76,299,0,"319,100.00","346,000.00",100.00,"[""2.953073, 101.819403""]",,https://teduh.kpkt.gov.my/project-swasta/13733-4,"(1506, '13733-4')"
8,"1 3 7 4 4 - 1 - L A M A N   S U T E R A ,   T A M A N   B U K I T   L A N C H O N G",MEWAH AMANJAYA SDN. BHD.,13744,13744-1/03-2021/01879(L),14 Mar 2020,13 Mar 2021,-,-,-,"13744-1,",SIAP DENGAN: CCC PENUH,13744-1/11-2017/02906(P),07 Nov 2016,06 Nov 2017,"RM 99,900.00",0.00mps - 408.80mps,RUMAH BERKEMBAR,3,0,0,371,22,12,"1,683,000.00","1,870,000.00",100.00,"[""2.981149, 101.563357""]",,https://teduh.kpkt.gov.my/project-swasta/13744-1,"(1507, '13744-1')"
9,"1 3 7 4 4 - 1 - L A M A N   S U T E R A ,   T A M A N   B U K I T   L A N C H O N G",MEWAH AMANJAYA SDN. BHD.,13744,13744-1/03-2021/01879(L),14 Mar 2020,13 Mar 2021,-,-,-,"13744-1,",SIAP DENGAN: CCC PENUH,13744-1/11-2017/02906(P),07 Nov 2016,06 Nov 2017,"RM 99,900.00",0.00mps - 408.80mps,RUMAH BANDAR,3,0,0,0,12,12,"99,900.00","99,900.00",100.00,"[""2.981149, 101.563357""]",,https://teduh.kpkt.gov.my/project-swasta/13744-1,"(1507, '13744-1')"
