,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 1 0 1 7 - 4 - C B   L A N D   S D N   B H D,CB LAND SDN. BHD.,11017,11017/10-2026/0897(A),03 Oct 2019,02 Oct 2026,60378416060,m.l.wong@crestbuilder.com.my,-,"11017-4,",SIAP DENGAN: CCC PENUH,11017-4/10-2019/02867(P),03 Oct 2018,02 Oct 2019,"RM 738,920.00","602,095.00mps",RUMAH PANGSA/KONDO,18,0,0,"602,095",646,38,"738,920.00","1,581,720.00",100.00,"[""3.067415, 101.552929""]",,https://teduh.kpkt.gov.my/project-swasta/11017-4,"(500, '11017-4')"
1,1 1 0 2 5 - 1 - T A M A N   M A W A R,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-1,",SIAP DENGAN: CCC PENUH,11025-1/945/2012(05),09 May 2011,08 May 2012,"RM 129,800.00",0.00mps,RUMAH TERES,1,0,0,0,12,12,"129,800.00","228,800.00",98.30,,,https://teduh.kpkt.gov.my/project-swasta/11025-1,"(501, '11025-1')"
2,1 1 0 2 5 - 1 - T A M A N   M A W A R,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-1,",SIAP DENGAN: CCC PENUH,11025-1/945/2012(05),09 May 2011,08 May 2012,"RM 129,800.00",0.00mps,RUMAH TERES,1,0,0,0,40,40,"155,000.00","228,800.00",98.30,,,https://teduh.kpkt.gov.my/project-swasta/11025-1,"(501, '11025-1')"
3,1 1 0 2 5 - 1 0 - T A M A N   S R I K A N D I,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-10,",BERJALAN LANCAR,11025-10/11-2024/0291(N)-(L),02 Nov 2022,01 Nov 2024,"RM 434,800.00",87.89mps - 107.77mps,RUMAH BERKEMBAR,1,0,0,108,6,0,"512,800.00","512,800.00",45.00,"[""2.919842, 101.511970""]",,https://teduh.kpkt.gov.my/project-swasta/11025-10,"(502, '11025-10')"
4,1 1 0 2 5 - 1 0 - T A M A N   S R I K A N D I,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-10,",BERJALAN LANCAR,11025-10/11-2024/0291(N)-(L),02 Nov 2022,01 Nov 2024,"RM 434,800.00",87.89mps - 107.77mps,RUMAH BERKEMBAR,1,0,0,98,2,0,"493,800.00","493,800.00",55.00,"[""2.919842, 101.511970""]",,https://teduh.kpkt.gov.my/project-swasta/11025-10,"(502, '11025-10')"
5,1 1 0 2 5 - 1 0 - T A M A N   S R I K A N D I,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-10,",BERJALAN LANCAR,11025-10/11-2024/0291(N)-(L),02 Nov 2022,01 Nov 2024,"RM 434,800.00",87.89mps - 107.77mps,RUMAH TERES,1,0,0,88,16,3,"434,800.00","526,800.00",55.00,"[""2.919842, 101.511970""]",,https://teduh.kpkt.gov.my/project-swasta/11025-10,"(502, '11025-10')"
6,1 1 0 2 5 - 2 - T A M A N   D E S A   P U T E R A,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-2,",SIAP DENGAN: CCC PENUH,11025-2/11-2015/0861(P),14 Nov 2013,13 Nov 2015,"RM 100,000.00",100.30mps,RUMAH TERES,1,0,0,100,17,1,"199,800.00","380,800.00",100.00,"[""2.967393, 101.511550""]",,https://teduh.kpkt.gov.my/project-swasta/11025-2,"(503, '11025-2')"
7,1 1 0 2 5 - 2 - T A M A N   D E S A   P U T E R A,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-2,",SIAP DENGAN: CCC PENUH,11025-2/11-2015/0861(P),14 Nov 2013,13 Nov 2015,"RM 100,000.00",100.30mps,RUMAH TERES,1,0,0,100,7,5,"100,000.00","120,000.00",100.00,"[""2.967393, 101.511550""]",,https://teduh.kpkt.gov.my/project-swasta/11025-2,"(503, '11025-2')"
8,1 1 0 2 5 - 3 - T A M A N   D E S A   S I J A N G K A N G,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-3,",SIAP DENGAN: CCC PENUH,11025-3/10-2017/0915(P),27 Oct 2015,26 Oct 2017,"RM 398,800.00",0.00mps - 106.83mps,RUMAH SESEBUAH,1,0,0,0,1,1,"798,800.00","798,800.00",100.00,"[""2.936703, 101.468505""]",,https://teduh.kpkt.gov.my/project-swasta/11025-3,"(504, '11025-3')"
9,1 1 0 2 5 - 3 - T A M A N   D E S A   S I J A N G K A N G,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-3,",SIAP DENGAN: CCC PENUH,11025-3/10-2017/0915(P),27 Oct 2015,26 Oct 2017,"RM 398,800.00",0.00mps - 106.83mps,RUMAH BERKEMBAR,1,0,0,107,24,1,"398,800.00","588,800.00",100.00,"[""2.936703, 101.468505""]",,https://teduh.kpkt.gov.my/project-swasta/11025-3,"(504, '11025-3')"
10,1 1 0 2 5 - 5 - T A M A N   S A L A K   L E S T A R I,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-5,",SIAP DENGAN: CCC PENUH,11025-5/02-2021/01746(P),27 Feb 2020,26 Feb 2021,"RM 318,800.00",89.19mps - 167.23mps,RUMAH TERES,1,0,0,89,32,1,"318,800.00","471,680.00",100.00,"[""2.794762, 101.714650""]",,https://teduh.kpkt.gov.my/project-swasta/11025-5,"(505, '11025-5')"
11,1 1 0 2 5 - 5 - T A M A N   S A L A K   L E S T A R I,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-5,",SIAP DENGAN: CCC PENUH,11025-5/02-2021/01746(P),27 Feb 2020,26 Feb 2021,"RM 318,800.00",89.19mps - 167.23mps,RUMAH TERES,2,0,0,167,39,17,"458,800.00","648,780.00",100.00,"[""2.794762, 101.714650""]",,https://teduh.kpkt.gov.my/project-swasta/11025-5,"(505, '11025-5')"
12,1 1 0 2 5 - 6 - T A M A N   I K H L A S,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-6,",SIAP DENGAN: CCC PENUH,11025-6/12-2021/03679(P),21 Dec 2020,20 Dec 2021,"RM 350,800.00","972.00mps - 1,242.00mps",RUMAH BERKEMBAR,1,0,0,972,20,1,"350,800.00","432,800.00",100.00,"[""2.879042, 101.518930""]",,https://teduh.kpkt.gov.my/project-swasta/11025-6,"(506, '11025-6')"
13,1 1 0 2 5 - 6 - T A M A N   I K H L A S,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-6,",SIAP DENGAN: CCC PENUH,11025-6/12-2021/03679(P),21 Dec 2020,20 Dec 2021,"RM 350,800.00","972.00mps - 1,242.00mps",RUMAH BERKEMBAR,1,0,0,"1,242",2,0,"458,800.00","509,800.00",100.00,"[""2.879042, 101.518930""]",,https://teduh.kpkt.gov.my/project-swasta/11025-6,"(506, '11025-6')"
14,1 1 0 2 5 - 7 - T A M A N   M E R U   M U R N I,PARAMOUNT VALLEY DEVELOPMENT SDN. BHD.,11025,11025/01-2028/0132(A),30 Jan 2023,29 Jan 2028,-,paramountvalley@live.com,-,"11025-7,",SIAP DENGAN: CCC PENUH,11025-7/10-2020/0926(P),20 Oct 2018,19 Oct 2020,"RM 293,800.00",82.80mps,RUMAH TERES,1,0,0,83,23,0,"293,800.00","458,800.00",100.00,"[""3.139870, 101.453269""]",,https://teduh.kpkt.gov.my/project-swasta/11025-7,"(507, '11025-7')"
15,1 1 0 2 9 - 1 - T A M A N   S R I K A N D I,ACME ASIA SDN. BHD.,11029,11029/01-2027/0298(A),18 Jan 2022,17 Jan 2027,0333249186,project@upiconholding.com,-,"11029-1,",SIAP DENGAN: CCC PENUH,11029-1/2360/2011(11),02 Dec 2010,01 Dec 2011,"RM 157,900.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,8,"219,000.00","235,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/11029-1,"(508, '11029-1')"
16,1 1 0 2 9 - 1 - T A M A N   S R I K A N D I,ACME ASIA SDN. BHD.,11029,11029/01-2027/0298(A),18 Jan 2022,17 Jan 2027,0333249186,project@upiconholding.com,-,"11029-1,",SIAP DENGAN: CCC PENUH,11029-1/2360/2011(11),02 Dec 2010,01 Dec 2011,"RM 157,900.00",0.00mps,RUMAH TERES,1,0,0,0,28,28,"157,900.00","213,900.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/11029-1,"(508, '11029-1')"
17,"1 1 0 2 9 - 2 - L O T   4 6 0 4 ,   J A L A N   H A J I   I M A M   Y U S O F",ACME ASIA SDN. BHD.,11029,11029/01-2027/0298(A),18 Jan 2022,17 Jan 2027,0333249186,project@upiconholding.com,-,"11029-2,",SIAP DENGAN: CCC PENUH,11029-2/09-2014/0960(P),17 Sep 2013,16 Sep 2014,"RM 259,900.00",92.00mps - 127.00mps,RUMAH SESEBUAH,1,0,0,127,1,0,"389,900.00","389,900.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11029-2,"(509, '11029-2')"
18,"1 1 0 2 9 - 2 - L O T   4 6 0 4 ,   J A L A N   H A J I   I M A M   Y U S O F",ACME ASIA SDN. BHD.,11029,11029/01-2027/0298(A),18 Jan 2022,17 Jan 2027,0333249186,project@upiconholding.com,-,"11029-2,",SIAP DENGAN: CCC PENUH,11029-2/09-2014/0960(P),17 Sep 2013,16 Sep 2014,"RM 259,900.00",92.00mps - 127.00mps,RUMAH BERKEMBAR,1,0,0,92,28,0,"259,900.00","305,900.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11029-2,"(509, '11029-2')"
19,1 1 0 2 9 - 3 - T A M A N   B E N T A R A,ACME ASIA SDN. BHD.,11029,11029/01-2027/0298(A),18 Jan 2022,17 Jan 2027,0333249186,project@upiconholding.com,-,"11029-3,",SIAP DENGAN: CCC PENUH,11029-3/10-2015/0673(P),10 Oct 2013,09 Oct 2015,"RM 225,900.00",76.00mps - 103.00mps,RUMAH TERES,1,0,0,76,23,0,"225,900.00","296,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11029-3,"(510, '11029-3')"
20,1 1 0 2 9 - 3 - T A M A N   B E N T A R A,ACME ASIA SDN. BHD.,11029,11029/01-2027/0298(A),18 Jan 2022,17 Jan 2027,0333249186,project@upiconholding.com,-,"11029-3,",SIAP DENGAN: CCC PENUH,11029-3/10-2015/0673(P),10 Oct 2013,09 Oct 2015,"RM 225,900.00",76.00mps - 103.00mps,RUMAH BERKEMBAR,1,0,0,103,12,0,"349,000.00","4,100,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11029-3,"(510, '11029-3')"
