,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 0 0 6 4 - 2 - A P A R T M E N   S E L A S I H   G E M I L A N G,PANJI SELASEH SDN. BHD.,10064,10064/01-2023/0249(R),30 Jan 2018,29 Jan 2023,03-78041888,GENERAL@PILECON.COM.MY,-,"10064-2,",BERJALAN LANCAR,10064-2/1395/2010(07),10 Jul 2009,09 Jul 2010,"RM 35,000.00",0.00mps - 64.00mps,RUMAH PANGSA/KONDO,10,0,0,64,80,2,"35,000.00","42,000.00",100.00,"[""3.230400, 101.700500""]",,https://teduh.kpkt.gov.my/project-swasta/10064-2,"(2325, '10064-2')"
1,1 0 0 6 4 - 2 - A P A R T M E N   S E L A S I H   G E M I L A N G,PANJI SELASEH SDN. BHD.,10064,10064/01-2023/0249(R),30 Jan 2018,29 Jan 2023,03-78041888,GENERAL@PILECON.COM.MY,-,"10064-2,",BERJALAN LANCAR,10064-2/1395/2010(07),10 Jul 2009,09 Jul 2010,"RM 35,000.00",0.00mps - 64.00mps,RUMAH PANGSA/KONDO,25,0,0,0,320,320,"250,225.00","327,725.00",0.00,"[""3.230400, 101.700500""]",,https://teduh.kpkt.gov.my/project-swasta/10064-2,"(2325, '10064-2')"
2,1 0 1 5 4 - 6 - P A N G S A P U R I   S E R I   H I J A U   A L A M,S.J. PROPERTIES SDN. BHD.,10154,10154-5/09-2022/02858(L),17 Sep 2021,16 Sep 2022,-,-,-,"10154-6,",BERJALAN LANCAR,-,-,-,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,6,0,0,0,109,109,"42,000.00","42,000.00",5.00,"[""3.144898, 101.507147""]",,https://teduh.kpkt.gov.my/project-swasta/10154-6,"(2357, '10154-6')"
3,1 0 1 5 4 - 6 - P A N G S A P U R I   S E R I   H I J A U   A L A M,S.J. PROPERTIES SDN. BHD.,10154,10154-5/09-2022/02858(L),17 Sep 2021,16 Sep 2022,-,-,-,"10154-6,",BERJALAN LANCAR,-,-,-,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,6,0,0,0,100,100,"42,000.00","42,000.00",5.00,"[""3.144898, 101.507147""]",,https://teduh.kpkt.gov.my/project-swasta/10154-6,"(2357, '10154-6')"
4,1 0 1 5 4 - 6 - P A N G S A P U R I   S E R I   H I J A U   A L A M,S.J. PROPERTIES SDN. BHD.,10154,10154-5/09-2022/02858(L),17 Sep 2021,16 Sep 2022,-,-,-,"10154-6,",BERJALAN LANCAR,-,-,-,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,15,0,0,0,280,280,"42,000.00","42,000.00",5.00,"[""3.144898, 101.507147""]",,https://teduh.kpkt.gov.my/project-swasta/10154-6,"(2357, '10154-6')"
5,1 0 1 5 4 - 6 - P A N G S A P U R I   S E R I   H I J A U   A L A M,S.J. PROPERTIES SDN. BHD.,10154,10154-5/09-2022/02858(L),17 Sep 2021,16 Sep 2022,-,-,-,"10154-6,",BERJALAN LANCAR,-,-,-,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,16,0,0,0,300,300,"42,000.00","42,000.00",5.00,"[""3.144898, 101.507147""]",,https://teduh.kpkt.gov.my/project-swasta/10154-6,"(2357, '10154-6')"
6,1 0 2 3 4 - 1 - S U B A N G   I M P I A N,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-1,",SIAP DENGAN: CCC PENUH,10234-1/02-2017/01329(P),05 Feb 2016,04 Feb 2017,"RM 276,000.00",0.00mps - 161.84mps,RUMAH TERES,2,0,0,0,66,66,"276,000.00","377,900.00",100.00,"[""3.172403, 101.533080""]",,https://teduh.kpkt.gov.my/project-swasta/10234-1,"(2496, '10234-1')"
7,1 0 2 3 4 - 1 - S U B A N G   I M P I A N,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-1,",SIAP DENGAN: CCC PENUH,10234-1/02-2017/01329(P),05 Feb 2016,04 Feb 2017,"RM 276,000.00",0.00mps - 161.84mps,RUMAH TERES,2,0,0,162,120,80,"646,000.00","1,014,000.00",100.00,"[""3.172403, 101.533080""]",,https://teduh.kpkt.gov.my/project-swasta/10234-1,"(2496, '10234-1')"
8,1 0 3 2 4 - 7 - T A M A N   I M P I A N   C A H A Y A   2,EHSAN WANGI DEVELOPMENT SDN. BHD.,10324,10324/02-2025/0038(A),12 Feb 2022,11 Feb 2025,0331659781,ehsanwangi@gmail.com,-,"10324-7,",BERJALAN LANCAR,10324-7/01-2025/0039(N)-(L),10 Jan 2023,09 Jan 2025,"RM 840,000.00",191.00mps,RUMAH BERKEMBAR,2,4,3,191,22,16,"840,000.00","990,000.00",68.64,"[""2.973611, 101.530278""]",,https://teduh.kpkt.gov.my/project-swasta/10324-7,"(2358, '10324-7')"
9,1 0 4 5 9 - 5 - T E M P L E R   R E S I D E N C E,PURA DEVELOPMENT SDN. BHD.,10459,10459/01-2028/0004(A),15 Jan 2023,14 Jan 2028,-,-,-,"10459-5,",BERJALAN LANCAR,10459-5/05-2025/0606(N)-(L),30 May 2023,29 May 2025,"RM 1,184,467.00",165.70mps - 205.80mps,RUMAH TERES,2,0,0,206,3,3,"2,064,817.00","2,105,573.00",5.00,"[""3.338253, 101.542593""]",,https://teduh.kpkt.gov.my/project-swasta/10459-5,"(2385, '10459-5')"
