,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 0 0 5 7 - 4 - T A M A N   S R I   K E L A H,MAHASEGAR DEVELOPMENT SDN. BHD.,10057,10057/12-2027/0011(R),16 Dec 2022,15 Dec 2027,-,-,-,"10057-4,",SAKIT,10057-4/12-2023/1120(R)-(L),16 Dec 2022,15 Dec 2023,"RM 328,888.00",135.00mps - 139.00mps,RUMAH TERES,2,4,3,135 - 139,43,22,"328,888.00","476,888.00",51.98,"[""3.449287, 101.662373""]",,https://teduh.kpkt.gov.my/project-swasta/10057-4,"(2158, '10057-4')"
1,1 0 1 3 9 - 3 - A S P E C T   P O T E N T I A L   S D N .   B H D .,ASPECT POTENTIAL SDN. BHD.,10139,10139/07-2028/1003(R),28 Jul 2023,27 Jul 2028,-,-,-,"10139-3,",BERJALAN LANCAR,10139-3/07-2024/0090(R)-(S),28 Jul 2023,27 Jul 2024,"RM 250,000.00",74.45mps,PANGSAPURI SERVIS,32,0,0,74,479,1,"250,000.00","572,700.00",88.31,"[""2.973802, 101.606261""]",,https://teduh.kpkt.gov.my/project-swasta/10139-3,"(2065, '10139-3')"
2,1 0 1 3 9 - 3 - A S P E C T   P O T E N T I A L   S D N .   B H D .,ASPECT POTENTIAL SDN. BHD.,10139,10139/07-2028/1003(R),28 Jul 2023,27 Jul 2028,-,-,-,"10139-3,",BERJALAN LANCAR,10139-3/07-2024/0090(R)-(S),28 Jul 2023,27 Jul 2024,"RM 250,000.00",74.45mps,PANGSAPURI SERVIS,32,0,0,74,429,0,"250,000.00","579,420.00",88.60,"[""2.973802, 101.606261""]",,https://teduh.kpkt.gov.my/project-swasta/10139-3,"(2065, '10139-3')"
3,1 0 2 3 4 - 2 - T I A R A   S U K M A   S D N .   B H D .,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-2,",SIAP DENGAN: CCC PENUH,10234-2/07-2022/0428(P),24 Jul 2020,23 Jul 2022,"RM 615,000.00",238.95mps - 243.41mps,RUMAH TERES,3,0,0,243,2,0,"727,000.00","727,000.00",100.00,"[""3.185336, 101.531217""]",,https://teduh.kpkt.gov.my/project-swasta/10234-2,"(2180, '10234-2')"
4,1 0 2 3 4 - 2 - T I A R A   S U K M A   S D N .   B H D .,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-2,",SIAP DENGAN: CCC PENUH,10234-2/07-2022/0428(P),24 Jul 2020,23 Jul 2022,"RM 615,000.00",238.95mps - 243.41mps,RUMAH TERES,3,0,0,243,2,1,"941,500.00","1,333,600.00",100.00,"[""3.185336, 101.531217""]",,https://teduh.kpkt.gov.my/project-swasta/10234-2,"(2180, '10234-2')"
5,1 0 2 3 4 - 2 - T I A R A   S U K M A   S D N .   B H D .,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-2,",SIAP DENGAN: CCC PENUH,10234-2/07-2022/0428(P),24 Jul 2020,23 Jul 2022,"RM 615,000.00",238.95mps - 243.41mps,RUMAH TERES,3,0,0,243,2,0,"915,250.00","915,250.00",100.00,"[""3.185336, 101.531217""]",,https://teduh.kpkt.gov.my/project-swasta/10234-2,"(2180, '10234-2')"
6,1 0 2 3 4 - 2 - T I A R A   S U K M A   S D N .   B H D .,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-2,",SIAP DENGAN: CCC PENUH,10234-2/07-2022/0428(P),24 Jul 2020,23 Jul 2022,"RM 615,000.00",238.95mps - 243.41mps,RUMAH TERES,3,0,0,243,2,0,"727,000.00","727,000.00",100.00,"[""3.185336, 101.531217""]",,https://teduh.kpkt.gov.my/project-swasta/10234-2,"(2180, '10234-2')"
7,1 0 2 3 4 - 2 - T I A R A   S U K M A   S D N .   B H D .,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-2,",SIAP DENGAN: CCC PENUH,10234-2/07-2022/0428(P),24 Jul 2020,23 Jul 2022,"RM 615,000.00",238.95mps - 243.41mps,RUMAH TERES,3,0,0,239,16,0,"615,000.00","615,000.00",100.00,"[""3.185336, 101.531217""]",,https://teduh.kpkt.gov.my/project-swasta/10234-2,"(2180, '10234-2')"
8,1 0 2 3 4 - 2 - T I A R A   S U K M A   S D N .   B H D .,TIARA SUKMA SDN. BHD.,10234,10234/08-2027/0987(A),14 Aug 2022,13 Aug 2027,-,-,-,"10234-2,",SIAP DENGAN: CCC PENUH,10234-2/07-2022/0428(P),24 Jul 2020,23 Jul 2022,"RM 615,000.00",238.95mps - 243.41mps,RUMAH TERES,3,0,0,239,16,0,"615,000.00","615,000.00",100.00,"[""3.185336, 101.531217""]",,https://teduh.kpkt.gov.my/project-swasta/10234-2,"(2180, '10234-2')"
9,1 0 3 3 2 - 2 - M K H   B O U L E V A R D   I I,STAND ALLIED CORPORATION SDN. BHD.,10332,10332/10-2027/1081(A),04 Oct 2022,03 Oct 2027,0387330777,victoriawong@mkhberhad.com,-,"10332-2,",SIAP DENGAN: CCC PENUH,10332-2/10-2023/0495(R)-(S),04 Oct 2022,03 Oct 2023,"RM 250,000.00",0.00mps - 51.00mps,PANGSAPURI SERVIS,34,0,0,0 - 51,604,164,"250,000.00","678,000.00",100.00,"[""2.987424, 101.791291""]",,https://teduh.kpkt.gov.my/project-swasta/10332-2,"(2227, '10332-2')"
