,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,"1 9 7 4 4 - 1 - L O T   2 8 3 1 ,   J A L A N   S R I   G A M B U T",TANJUNG SINARJAYA SDN. BHD.,19744,19744/08-2028/1076(A),27 Aug 2023,26 Aug 2028,-,-,-,"19744-1,",SIAP DENGAN: CCC PENUH,19744-1/09-2022/02877(P),20 Sep 2021,19 Sep 2022,"RM 460,000.00",93.00mps - 167.20mps,RUMAH TERES,1,0,0,93,15,4,"460,000.00","500,000.00",100.00,"[""2.999250, 101.500878""]",,https://teduh.kpkt.gov.my/project-swasta/19744-1,"(2000, '19744-1')"
1,"1 9 7 4 4 - 1 - L O T   2 8 3 1 ,   J A L A N   S R I   G A M B U T",TANJUNG SINARJAYA SDN. BHD.,19744,19744/08-2028/1076(A),27 Aug 2023,26 Aug 2028,-,-,-,"19744-1,",SIAP DENGAN: CCC PENUH,19744-1/09-2022/02877(P),20 Sep 2021,19 Sep 2022,"RM 460,000.00",93.00mps - 167.20mps,RUMAH TERES,2,0,0,167,14,2,"650,000.00","780,000.00",100.00,"[""2.999250, 101.500878""]",,https://teduh.kpkt.gov.my/project-swasta/19744-1,"(2000, '19744-1')"
2,"1 9 7 4 7 - 1 - S U N G A I   B E R T E K ,   K L A N G",KEW PLUS RESOURCES SDN. BHD.,19747,19747/08-2024/0548(R),22 Aug 2021,21 Aug 2024,-,-,-,"19747-1,",SIAP DENGAN: CCC PENUH,19747-1/08-2021/0766(P),22 Aug 2019,21 Aug 2021,"RM 715,000.00",274.00mps,RUMAH TERES,3,0,0,274,6,0,"715,000.00","1,200,000.00",100.00,"[""3.040378, 101.439259""]",,https://teduh.kpkt.gov.my/project-swasta/19747-1,"(2001, '19747-1')"
3,1 9 7 6 8 - 1 - T A M A N   S E R I   D A G A N G   3,UPICON MERCURY SDN. BHD.,19768,19768/09-2025/0742(R),26 Sep 2022,25 Sep 2025,0333249186,project@upiconholding.com,-,"19768-1,",SIAP DENGAN: CCC PENUH,19768-1/09-2022/0347(A)-(L),26 Sep 2021,25 Sep 2022,"RM 360,000.00",96.00mps,RUMAH BERKEMBAR,1,4,2,96,30,2,"360,000.00","560,000.00",100.00,"[""2.805025, 101.634137""]",,https://teduh.kpkt.gov.my/project-swasta/19768-1,"(2002, '19768-1')"
4,1 9 7 7 3 - 1 - M A T R I X   C O N C E P T   D E V E L O P M E N T   S D N   B H D,MATRIX CONCEPT DEVELOPMENT SDN. BHD.,19773,19773/10-2025/1034(R),08 Oct 2022,07 Oct 2025,-,matrixkkb@gmail.com,-,"19773-1,",SIAP DENGAN: CCC PENUH,19773-1/10-2022/03057(P),08 Oct 2021,07 Oct 2022,"RM 396,000.00",0.00mps - 120.80mps,RUMAH TERES,2,0,0,121,16,1,"396,000.00","396,000.00",100.00,"[""3.543816, 101.660862""]",,https://teduh.kpkt.gov.my/project-swasta/19773-1,"(2003, '19773-1')"
5,1 9 7 7 3 - 1 - M A T R I X   C O N C E P T   D E V E L O P M E N T   S D N   B H D,MATRIX CONCEPT DEVELOPMENT SDN. BHD.,19773,19773/10-2025/1034(R),08 Oct 2022,07 Oct 2025,-,matrixkkb@gmail.com,-,"19773-1,",SIAP DENGAN: CCC PENUH,19773-1/10-2022/03057(P),08 Oct 2021,07 Oct 2022,"RM 396,000.00",0.00mps - 120.80mps,RUMAH TERES,2,0,0,0,2,2,"488,000.00","488,000.00",100.00,"[""3.543816, 101.660862""]",,https://teduh.kpkt.gov.my/project-swasta/19773-1,"(2003, '19773-1')"
6,1 9 7 7 3 - 1 - M A T R I X   C O N C E P T   D E V E L O P M E N T   S D N   B H D,MATRIX CONCEPT DEVELOPMENT SDN. BHD.,19773,19773/10-2025/1034(R),08 Oct 2022,07 Oct 2025,-,matrixkkb@gmail.com,-,"19773-1,",SIAP DENGAN: CCC PENUH,19773-1/10-2022/03057(P),08 Oct 2021,07 Oct 2022,"RM 396,000.00",0.00mps - 120.80mps,RUMAH TERES,2,0,0,121,2,0,"396,000.00","396,000.00",100.00,"[""3.543816, 101.660862""]",,https://teduh.kpkt.gov.my/project-swasta/19773-1,"(2003, '19773-1')"
7,1 9 7 9 2 - 1 - T A M A N   M A R L I N,MAJUJAYA RASMI SDN. BHD.,19792,19792/10-2025/0178(R),25 Oct 2022,24 Oct 2025,-,-,-,"19792-1,",SIAP DENGAN: CCC PENUH,19792-1/10-2022/03159(P),25 Oct 2021,24 Oct 2022,"RM 598,800.00",165.19mps,RUMAH TERES,2,0,0,165,24,10,"598,800.00","688,800.00",100.00,"[""3.678119, 100.968556""]",,https://teduh.kpkt.gov.my/project-swasta/19792-1,"(2004, '19792-1')"
8,1 9 8 0 6 - 1 - S E J A T I   L A K E S I D E,PARAMOUNT PROPERTY (LAKESIDE) SDN. BHD.,19806,19806/11-2028/1275(A),11 Nov 2023,10 Nov 2028,-,infobless@paramountproperty.my,-,"19806-1,",SIAP DENGAN: CCC PENUH,19806-1/11-2022/03277(P),12 Nov 2021,11 Nov 2022,"RM 1,091,882.00",236.00mps,RUMAH TERES,2,0,0,236,130,0,"1,091,882.00","1,815,882.00",100.00,"[""2.907288, 101.633298""]",,https://teduh.kpkt.gov.my/project-swasta/19806-1,"(2005, '19806-1')"
9,1 9 8 0 6 - 2 - S E J A T I   L A K E S I D E,PARAMOUNT PROPERTY (LAKESIDE) SDN. BHD.,19806,19806/11-2028/1275(A),11 Nov 2023,10 Nov 2028,-,infobless@paramountproperty.my,-,"19806-2,",SIAP DENGAN: CCC PENUH,19806-2/08-2023/0365(R)-(L),20 Aug 2022,19 Aug 2023,"RM 999,600.00",236.00mps - 279.00mps,RUMAH TERES,2,0,0,236,53,0,"999,600.00","1,430,700.00",100.00,"[""2.907300, 101.635500""]",,https://teduh.kpkt.gov.my/project-swasta/19806-2,"(2006, '19806-2')"
