,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,5 5 0 2 - 3 6 - T A M A N   I N D A H   P U T E R A,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-36,",SIAP DENGAN: CCC PENUH,5502-36/12-2021/03650(P),15 Dec 2020,14 Dec 2021,"RM 558,800.00",115.19mps,RUMAH BERKEMBAR,1,0,0,115,26,2,"558,800.00","858,800.00",100.00,"[""2.815370, 101.696510""]",,https://teduh.kpkt.gov.my/project-swasta/5502-36,"(250, '5502-36')"
1,5 5 0 2 - 3 7 - D E S A   S A L A K   B A K T I,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-37,",SIAP DENGAN: CCC PENUH,5502-37/12-2022/03642(P),24 Dec 2021,23 Dec 2022,"RM 540,000.00",105.91mps,RUMAH BERKEMBAR,1,0,0,106,26,1,"540,000.00","645,000.00",100.00,"[""2.815370, 101.696510""]",,https://teduh.kpkt.gov.my/project-swasta/5502-37,"(251, '5502-37')"
2,5 5 0 2 - 3 8 - T A M A N   I N D A H   P U T E R I,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-38,",SIAP DENGAN: CCC PENUH,5502-38/10-2020/03089(P),24 Oct 2019,23 Oct 2020,"RM 548,000.00",109.25mps,RUMAH BERKEMBAR,1,0,0,109,26,5,"548,000.00","898,000.00",100.00,"[""2.815370, 101.696510""]",,https://teduh.kpkt.gov.my/project-swasta/5502-38,"(252, '5502-38')"
3,5 5 0 2 - 3 9 - T A M A N   S E M A R A N G   M U T I A R A,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-39,",SIAP DENGAN: CCC PENUH,5502-39/12-2021/03640(P),15 Dec 2020,14 Dec 2021,"RM 100,000.00",0.00mps - 78.04mps,RUMAH TERES,1,0,0,78,42,0,"425,000.00","685,000.00",100.00,"[""2.873428, 101.689777""]",,https://teduh.kpkt.gov.my/project-swasta/5502-39,"(253, '5502-39')"
4,5 5 0 2 - 3 9 - T A M A N   S E M A R A N G   M U T I A R A,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-39,",SIAP DENGAN: CCC PENUH,5502-39/12-2021/03640(P),15 Dec 2020,14 Dec 2021,"RM 100,000.00",0.00mps - 78.04mps,RUMAH TERES,2,0,0,0,19,19,"100,000.00","100,000.00",100.00,"[""2.873428, 101.689777""]",,https://teduh.kpkt.gov.my/project-swasta/5502-39,"(253, '5502-39')"
5,5 5 0 2 - 4 0 - D E S A   S A L A K   P E K E R T I,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-40,",SIAP DENGAN: CCC PENUH,5502-40/04-2022/01624(P),13 Apr 2021,12 Apr 2022,"RM 498,000.00",97.55mps - 182.18mps,RUMAH SESEBUAH,1,0,0,182,2,1,"827,000.00","929,000.00",100.00,"[""2.815370, 101.696510""]",,https://teduh.kpkt.gov.my/project-swasta/5502-40,"(254, '5502-40')"
6,5 5 0 2 - 4 0 - D E S A   S A L A K   P E K E R T I,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-40,",SIAP DENGAN: CCC PENUH,5502-40/04-2022/01624(P),13 Apr 2021,12 Apr 2022,"RM 498,000.00",97.55mps - 182.18mps,RUMAH BERKEMBAR,1,0,0,98,26,10,"498,000.00","718,000.00",100.00,"[""2.815370, 101.696510""]",,https://teduh.kpkt.gov.my/project-swasta/5502-40,"(254, '5502-40')"
7,5 5 0 2 - 4 1 - T A M A N   S A L A K   B A K T I,SIN HEE YANG PROPERTY MANAGEMENT SDN. BHD.,5502,5502/10-2028/1242(R),22 Oct 2023,21 Oct 2028,-,-,-,"5502-41,",PERMIT TELAH DIBATALKAN,5502-41/07-2022/02448(P),29 Jul 2021,28 Jul 2022,"RM 612,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,28,28,"612,000.00","800,000.00",5.00,"[""2.815370, 101.696510""]",,https://teduh.kpkt.gov.my/project-swasta/5502-41,"(255, '5502-41')"
8,5 5 3 4 - 1 - T A M A N   K S B,OIB PROPERTIES (CV) SDN. BHD.,5534,5534/02-2026/0297(A),23 Feb 2023,22 Feb 2026,-,-,-,"5534-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5534-1,"(256, '5534-1')"
9,5 5 3 4 - 1 0 - T A M A N   S E R O J A,OIB PROPERTIES (CV) SDN. BHD.,5534,5534/02-2026/0297(A),23 Feb 2023,22 Feb 2026,-,-,-,"5534-10,",SIAP DENGAN: CFO PENUH,5534-10/1167/2009(06),11 Jun 2008,10 Jun 2009,"RM 178,000.00",0.00mps,RUMAH TERES,2,0,0,0,12,12,"178,000.00","305,527.00",81.50,,,https://teduh.kpkt.gov.my/project-swasta/5534-10,"(257, '5534-10')"
10,5 5 3 4 - 1 1 - D E S A   P I N G G I R A N   P U T R A,OIB PROPERTIES (CV) SDN. BHD.,5534,5534/02-2026/0297(A),23 Feb 2023,22 Feb 2026,-,-,-,"5534-11,",SIAP DENGAN: CFO PENUH,5534-11/472/2009(10),06 Mar 2009,19 Oct 2009,"RM 655,160.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,34,34,"655,160.00","814,880.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5534-11,"(258, '5534-11')"
11,5 5 3 4 - 1 2 - D E S A   P I N G G I R A N   P U T R A   P A N G S A P U R I   5   &   9   T I N G K A T,OIB PROPERTIES (CV) SDN. BHD.,5534,5534/02-2026/0297(A),23 Feb 2023,22 Feb 2026,-,-,-,"5534-12,",PERMIT TELAH DIBATALKAN,5534-12/372/2008(02),16 Feb 2007,15 Feb 2008,"RM 160,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,195,195,"160,000.00","166,000.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/5534-12,"(259, '5534-12')"
12,5 5 3 4 - 1 3 - D E S A   B E S T A R I,OIB PROPERTIES (CV) SDN. BHD.,5534,5534/02-2026/0297(A),23 Feb 2023,22 Feb 2026,-,-,-,"5534-13,",SIAP DENGAN: CCC PENUH,5534-13/1057/2012(05),27 May 2011,26 May 2012,"RM 281,424.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,48,0,"281,424.00","335,244.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5534-13,"(260, '5534-13')"
13,5 5 3 4 - 1 6 - P E S A K A   S A U J A N A   ( M )   S D N   B H D,OIB PROPERTIES (CV) SDN. BHD.,5534,5534/02-2026/0297(A),23 Feb 2023,22 Feb 2026,-,-,-,"5534-16,",SIAP DENGAN: CFO PENUH,5534-16/11-2015/02525(P),30 Nov 2014,29 Nov 2015,"RM 100,000.00",0.00mps,RUMAH TERES,2,0,0,0,38,1,"425,000.00","543,661.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5534-16,"(261, '5534-16')"
