,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,7 5 2 1 - 1 6 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-16,",SIAP DENGAN: CCC PENUH,7521-16/03-2015/01323(P),08 Mar 2014,07 Mar 2015,"RM 839,300.00",252.00mps - 346.00mps,RUMAH TERES,3,0,0,346,45,0,"1,163,700.00","2,011,200.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7521-16,"(750, '7521-16')"
1,7 5 2 1 - 1 6 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-16,",SIAP DENGAN: CCC PENUH,7521-16/03-2015/01323(P),08 Mar 2014,07 Mar 2015,"RM 839,300.00",252.00mps - 346.00mps,RUMAH TERES,2,0,0,252,60,0,"839,300.00","1,320,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7521-16,"(750, '7521-16')"
2,7 5 2 1 - 1 7 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-17,",SIAP DENGAN: CCC PENUH,7521-17/12-2016/02803(P),30 Dec 2015,29 Dec 2016,"RM 1,062,050.00",232.00mps - 332.00mps,RUMAH TERES,2,0,0,232,56,-3,"1,062,050.00","1,437,480.00",100.00,"[""2.970135, 101.589026""]",,https://teduh.kpkt.gov.my/project-swasta/7521-17,"(751, '7521-17')"
3,7 5 2 1 - 1 7 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-17,",SIAP DENGAN: CCC PENUH,7521-17/12-2016/02803(P),30 Dec 2015,29 Dec 2016,"RM 1,062,050.00",232.00mps - 332.00mps,RUMAH TERES,3,0,0,332,29,-2,"1,332,100.00","1,727,550.00",100.00,"[""2.970135, 101.589026""]",,https://teduh.kpkt.gov.my/project-swasta/7521-17,"(751, '7521-17')"
4,7 5 2 1 - 1 8 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-18,",SIAP DENGAN: CCC PENUH,7521-18/09-2017/02572(P),01 Oct 2016,30 Sep 2017,"RM 42,000.00",65.00mps,RUMAH PANGSA/KONDO,5,0,0,65,448,52,"42,000.00","42,000.00",100.00,"[""2.976583, 101.583757""]",,https://teduh.kpkt.gov.my/project-swasta/7521-18,"(752, '7521-18')"
5,7 5 2 1 - 1 9 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-19,",SIAP DENGAN: CCC PENUH,7521-19/03-2017/0210(P),14 Mar 2015,13 Mar 2017,"RM 1,136,000.00",228.00mps - 318.00mps,RUMAH TERES,2,0,0,228,90,-11,"1,136,000.00","1,992,000.00",100.00,"[""2.967221, 101.591296""]",,https://teduh.kpkt.gov.my/project-swasta/7521-19,"(753, '7521-19')"
6,7 5 2 1 - 1 9 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-19,",SIAP DENGAN: CCC PENUH,7521-19/03-2017/0210(P),14 Mar 2015,13 Mar 2017,"RM 1,136,000.00",228.00mps - 318.00mps,RUMAH TERES,3,0,0,318,60,-1,"1,430,000.00","2,140,000.00",100.00,"[""2.967221, 101.591296""]",,https://teduh.kpkt.gov.my/project-swasta/7521-19,"(753, '7521-19')"
7,7 5 2 1 - 2 0 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-20,",SIAP DENGAN: CCC PENUH,7521-20/07-2020/0642(P),18 Jul 2018,17 Jul 2020,"RM 1,133,000.00",214.50mps - 315.00mps,RUMAH TERES,3,0,0,315,31,0,"1,368,000.00","1,777,000.00",100.00,"[""2.967204, 101.591253""]",,https://teduh.kpkt.gov.my/project-swasta/7521-20,"(754, '7521-20')"
8,7 5 2 1 - 2 0 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-20,",SIAP DENGAN: CCC PENUH,7521-20/07-2020/0642(P),18 Jul 2018,17 Jul 2020,"RM 1,133,000.00",214.50mps - 315.00mps,RUMAH TERES,2,0,0,215,105,0,"1,133,000.00","1,748,000.00",100.00,"[""2.967204, 101.591253""]",,https://teduh.kpkt.gov.my/project-swasta/7521-20,"(754, '7521-20')"
9,7 5 2 1 - 9 - T A M A N   P U T R A   P R I M A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-9,",SIAP DENGAN: CFO PENUH,7521-9/2746/2006(12),07 Dec 2005,06 Dec 2006,"RM 176,800.00",0.00mps,RUMAH TERES,2,0,0,0,208,208,"176,800.00","336,886.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7521-9,"(755, '7521-9')"
