,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,8 8 3 6 - 5 - P E R U M A H A N   S U N G A I   P U R U N   S D N   B H D,PERUMAHAN SUNGAI PURUN SDN. BHD.,8836,8836-6/05-2015/0125(L),30 May 2013,29 May 2015,-,-,-,"8836-5,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 829,888.00",111.00mps,RUMAH TERES,2,0,0,111,171,35,"829,888.00","1,299,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8836-5,"(1250, '8836-5')"
1,8 8 3 6 - 6 - A M P A N G   S A U J A N A,PERUMAHAN SUNGAI PURUN SDN. BHD.,8836,8836-6/05-2015/0125(L),30 May 2013,29 May 2015,-,-,-,"8836-6,",SIAP DENGAN: CCC PENUH,8836-6/05-2015/0125(P),30 May 2013,29 May 2015,"RM 3,399,888.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,14,14,"3,399,888.00","5,199,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8836-6,"(1251, '8836-6')"
2,8 8 4 3 - 5 - R O S A   6 8,TUNGLING DEVELOPMENT SDN. BHD.,8843,8843-5/02-2019/01373(L),07 Feb 2018,06 Feb 2019,-,-,WWW.TUNGLING.COM,"8843-5,",SIAP DENGAN: CCC PENUH,8843-5/11-2017/0942(P),10 Nov 2015,09 Nov 2017,"RM 499,000.00","1,245.00mps",RUMAH TERES,2,0,0,"1,245",67,1,"499,000.00","760,000.00",100.00,"[""3.005525, 101.281517""]",,https://teduh.kpkt.gov.my/project-swasta/8843-5,"(1252, '8843-5')"
3,8 8 4 8 - 1 - B U K I T   S U R I A   2,JONTA SDN.BHD.,8848,8848-2/09-2015/02159(L),20 Sep 2014,19 Sep 2015,-,-,ocsbhq@gmail.com,"8848-1,",SIAP DENGAN: CFO PENUH,8848-1/2180/2005(11),09 Nov 2004,08 Nov 2005,"RM 280,000.00",0.00mps,RUMAH TERES,2,0,0,0,25,25,"280,000.00","650,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8848-1,"(1253, '8848-1')"
4,8 8 4 8 - 2 - B U K I T   S U R I A   2,JONTA SDN.BHD.,8848,8848-2/09-2015/02159(L),20 Sep 2014,19 Sep 2015,-,-,ocsbhq@gmail.com,"8848-2,",SIAP DENGAN: CCC PENUH,8848-2/09-2015/02159(P),20 Sep 2014,19 Sep 2015,"RM 888,000.00",0.00mps - 362.00mps,RUMAH BERKEMBAR,3,0,0,362,16,0,"888,000.00","1,138,000.00",100.00,"[""3.032050, 101.787495""]",,https://teduh.kpkt.gov.my/project-swasta/8848-2,"(1254, '8848-2')"
5,8 8 4 8 - 2 - B U K I T   S U R I A   2,JONTA SDN.BHD.,8848,8848-2/09-2015/02159(L),20 Sep 2014,19 Sep 2015,-,-,ocsbhq@gmail.com,"8848-2,",SIAP DENGAN: CCC PENUH,8848-2/09-2015/02159(P),20 Sep 2014,19 Sep 2015,"RM 888,000.00",0.00mps - 362.00mps,RUMAH SESEBUAH,3,0,0,0,6,4,"1,888,000.00","2,350,000.00",100.00,"[""3.032050, 101.787495""]",,https://teduh.kpkt.gov.my/project-swasta/8848-2,"(1254, '8848-2')"
6,8 8 4 8 - 2 - B U K I T   S U R I A   2,JONTA SDN.BHD.,8848,8848-2/09-2015/02159(L),20 Sep 2014,19 Sep 2015,-,-,ocsbhq@gmail.com,"8848-2,",SIAP DENGAN: CCC PENUH,8848-2/09-2015/02159(P),20 Sep 2014,19 Sep 2015,"RM 888,000.00",0.00mps - 362.00mps,RUMAH SESEBUAH,3,0,0,0,1,1,"1,350,000.00","1,350,000.00",100.00,"[""3.032050, 101.787495""]",,https://teduh.kpkt.gov.my/project-swasta/8848-2,"(1254, '8848-2')"
7,8 8 5 2 - 2 - T I M B U N A N   T U N A S   D E V E L O P M E N T   S D N   B H D,TIMBUNAN TUNAS DEVELOPMENT SDN. BHD.,8852,8852-2/02-2018/01248(L),19 Feb 2017,18 Feb 2018,-,-,-,"8852-2,",SIAP DENGAN: CCC PENUH,8852-2/02-2018/01248(P),19 Feb 2017,18 Feb 2018,"RM 1,995,000.00",284.00mps,RUMAH PANGSA/KONDO,6,0,0,284,31,24,"1,995,000.00","3,884,000.00",100.00,"[""3.191650, 101.762550""]",,https://teduh.kpkt.gov.my/project-swasta/8852-2,"(1255, '8852-2')"
8,8 8 6 9 - 1 - T A M A N   S E L A Y A N G   S E J A T I,SUTERA SEJATI SDN. BHD.,8869,8869/07-2026/0984(R),22 Jul 2023,21 Jul 2026,-,-,-,"8869-1,",SIAP DENGAN: CFO PENUH,8869-1/1162/2009(06),10 Jun 2008,09 Jun 2009,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,180,180,"42,000.00","59,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8869-1,"(1256, '8869-1')"
9,8 8 6 9 - 1 - T A M A N   S E L A Y A N G   S E J A T I,SUTERA SEJATI SDN. BHD.,8869,8869/07-2026/0984(R),22 Jul 2023,21 Jul 2026,-,-,-,"8869-1,",SIAP DENGAN: CFO PENUH,8869-1/1162/2009(06),10 Jun 2008,09 Jun 2009,"RM 42,000.00",0.00mps,RUMAH TERES,2.5,0,0,0,12,12,"383,900.00","553,900.00",86.50,,,https://teduh.kpkt.gov.my/project-swasta/8869-1,"(1256, '8869-1')"
