,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 4 4 4 2 - 1 - T A M A N   J A Y A   U T A M A,BENIH GAYA SDN. BHD.,14442,14442-1/01-2023/01061(L),14 Jan 2022,13 Jan 2023,-,-,-,"14442-1,",SIAP DENGAN: CCC PENUH,14442-1/09-2019/02771(P),19 Sep 2018,18 Sep 2019,"RM 308,000.00",74.33mps - 158.13mps,RUMAH TERES,1,0,0,74,2,1,"308,000.00","408,000.00",100.00,"[""2.910283, 101.474590""]",,https://teduh.kpkt.gov.my/project-swasta/14442-1,"(1750, '14442-1')"
1,1 4 4 4 2 - 1 - T A M A N   J A Y A   U T A M A,BENIH GAYA SDN. BHD.,14442,14442-1/01-2023/01061(L),14 Jan 2022,13 Jan 2023,-,-,-,"14442-1,",SIAP DENGAN: CCC PENUH,14442-1/09-2019/02771(P),19 Sep 2018,18 Sep 2019,"RM 308,000.00",74.33mps - 158.13mps,RUMAH TERES,1,0,0,84,8,4,"308,000.00","460,000.00",100.00,"[""2.910283, 101.474590""]",,https://teduh.kpkt.gov.my/project-swasta/14442-1,"(1750, '14442-1')"
2,1 4 4 4 2 - 1 - T A M A N   J A Y A   U T A M A,BENIH GAYA SDN. BHD.,14442,14442-1/01-2023/01061(L),14 Jan 2022,13 Jan 2023,-,-,-,"14442-1,",SIAP DENGAN: CCC PENUH,14442-1/09-2019/02771(P),19 Sep 2018,18 Sep 2019,"RM 308,000.00",74.33mps - 158.13mps,RUMAH TERES,2,0,0,158,24,18,"440,000.00","598,000.00",100.00,"[""2.910283, 101.474590""]",,https://teduh.kpkt.gov.my/project-swasta/14442-1,"(1750, '14442-1')"
3,1 4 4 5 4 - 1 - T A M A N   S A L A K   M U L I A,UPRIGHT STRATEGY SDN. BHD.,14454,14454/03-2025/0364(A),23 Mar 2022,22 Mar 2025,0390748008,salakmulia.18@gmail.com,-,"14454-1,",PERMIT TELAH DIBATALKAN,14454-1/03-2022/01623(P),23 Mar 2021,22 Mar 2022,"RM 610,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,18,"610,000.00","650,000.00",52.22,"[""2.797196, 101.748287""]",,https://teduh.kpkt.gov.my/project-swasta/14454-1,"(1751, '14454-1')"
4,1 4 4 6 0 - 1 - T A M A N   S R I K A N D I,GREAT SUCCESS DEVELOPMENT SDN. BHD.,14460,14460/09-2024/1205(R),03 Sep 2020,02 Sep 2024,-,-,-,"14460-1,",SIAP DENGAN: CCC PENUH,14460-1/08-2019/02347(P),12 Aug 2018,11 Aug 2019,"RM 388,000.00",107.99mps,RUMAH BERKEMBAR,1,0,0,108,14,0,"418,000.00","478,000.00",100.00,"[""2.919107, 101.509232""]",,https://teduh.kpkt.gov.my/project-swasta/14460-1,"(1752, '14460-1')"
5,1 4 4 6 0 - 1 - T A M A N   S R I K A N D I,GREAT SUCCESS DEVELOPMENT SDN. BHD.,14460,14460/09-2024/1205(R),03 Sep 2020,02 Sep 2024,-,-,-,"14460-1,",SIAP DENGAN: CCC PENUH,14460-1/08-2019/02347(P),12 Aug 2018,11 Aug 2019,"RM 388,000.00",107.99mps,RUMAH BERKEMBAR,1,0,0,108,14,0,"388,000.00","443,000.00",100.00,"[""2.919107, 101.509232""]",,https://teduh.kpkt.gov.my/project-swasta/14460-1,"(1752, '14460-1')"
6,1 4 4 6 6 - 1 - 9   K A Y A N G A N,DANAU DUNIA SDN. BHD.,14466,14466/10-2027/0936(R),27 Oct 2022,26 Oct 2027,0333624180,danaudunia@yahoo.com,-,"14466-1,",PERMIT TELAH DIBATALKAN,14466-1/08-2021/02891(P),27 Aug 2020,26 Aug 2021,"RM 2,770,000.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,1,1,"3,100,000.00","3,100,000.00",0.00,"[""3.143913, 101.511416""]",,https://teduh.kpkt.gov.my/project-swasta/14466-1,"(1753, '14466-1')"
7,1 4 4 6 6 - 1 - 9   K A Y A N G A N,DANAU DUNIA SDN. BHD.,14466,14466/10-2027/0936(R),27 Oct 2022,26 Oct 2027,0333624180,danaudunia@yahoo.com,-,"14466-1,",PERMIT TELAH DIBATALKAN,14466-1/08-2021/02891(P),27 Aug 2020,26 Aug 2021,"RM 2,770,000.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,1,1,"2,770,000.00","2,770,000.00",5.00,"[""3.143913, 101.511416""]",,https://teduh.kpkt.gov.my/project-swasta/14466-1,"(1753, '14466-1')"
8,1 4 4 6 6 - 1 - 9   K A Y A N G A N,DANAU DUNIA SDN. BHD.,14466,14466/10-2027/0936(R),27 Oct 2022,26 Oct 2027,0333624180,danaudunia@yahoo.com,-,"14466-1,",PERMIT TELAH DIBATALKAN,14466-1/08-2021/02891(P),27 Aug 2020,26 Aug 2021,"RM 2,770,000.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,2,2,"3,220,000.00","3,300,000.00",57.50,"[""3.143913, 101.511416""]",,https://teduh.kpkt.gov.my/project-swasta/14466-1,"(1753, '14466-1')"
9,1 4 4 6 6 - 1 - 9   K A Y A N G A N,DANAU DUNIA SDN. BHD.,14466,14466/10-2027/0936(R),27 Oct 2022,26 Oct 2027,0333624180,danaudunia@yahoo.com,-,"14466-1,",PERMIT TELAH DIBATALKAN,14466-1/08-2021/02891(P),27 Aug 2020,26 Aug 2021,"RM 2,770,000.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,2,2,"3,120,000.00","3,150,000.00",35.00,"[""3.143913, 101.511416""]",,https://teduh.kpkt.gov.my/project-swasta/14466-1,"(1753, '14466-1')"
