,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,4 4 4 1 - 2 9 - T A M A N   B U K I T   P E R D A N A   I I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-29,",SIAP DENGAN: CFO PENUH,4441-29/06-2022/02232(P),18 Jun 2021,17 Jun 2022,"RM 415,480.00",245.00mps,RUMAH BERKEMBAR,2,0,0,245,4,1,"620,800.00","928,800.00",100.00,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-29,"(250, '4441-29')"
1,4 4 4 1 - 2 9 - T A M A N   B U K I T   P E R D A N A   I I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-29,",SIAP DENGAN: CFO PENUH,4441-29/06-2022/02232(P),18 Jun 2021,17 Jun 2022,"RM 415,480.00",245.00mps,RUMAH BERKEMBAR,2,0,0,245,15,15,"415,480.00","579,630.00",100.00,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-29,"(250, '4441-29')"
2,4 4 4 1 - 3 0 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-30,",PERMIT TELAH DIBATALKAN,4441-30/714/2012(07),29 Mar 2012,30 Jul 2012,"RM 25,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,200,12,"25,000.00","25,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-30,"(251, '4441-30')"
3,4 4 4 1 - 3 0 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-30,",PERMIT TELAH DIBATALKAN,4441-30/714/2012(07),29 Mar 2012,30 Jul 2012,"RM 25,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,222,222,"25,000.00","25,000.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-30,"(251, '4441-30')"
4,4 4 4 1 - 3 5 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-35,",SIAP DENGAN: CFO PENUH,4441-35/872/2011(06),12 Jun 2010,11 Jun 2011,"RM 175,800.00",0.00mps,RUMAH TERES,2,0,0,0,87,87,"230,800.00","396,520.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-35,"(252, '4441-35')"
5,4 4 4 1 - 3 5 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-35,",SIAP DENGAN: CFO PENUH,4441-35/872/2011(06),12 Jun 2010,11 Jun 2011,"RM 175,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,16,16,"433,888.00","593,555.00",65.90,,,https://teduh.kpkt.gov.my/project-swasta/4441-35,"(252, '4441-35')"
6,4 4 4 1 - 3 5 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-35,",SIAP DENGAN: CFO PENUH,4441-35/872/2011(06),12 Jun 2010,11 Jun 2011,"RM 175,800.00",0.00mps,RUMAH TERES,1,0,0,0,22,22,"175,800.00","268,500.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-35,"(252, '4441-35')"
7,4 4 4 1 - 3 8 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-38,",SIAP DENGAN: CFO PENUH,4441-38/2138/2009(11),18 Nov 2008,17 Nov 2009,"RM 175,800.00",0.00mps,RUMAH TERES,1,0,0,0,52,52,"175,800.00","270,480.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-38,"(253, '4441-38')"
8,4 4 4 1 - 3 8 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-38,",SIAP DENGAN: CFO PENUH,4441-38/2138/2009(11),18 Nov 2008,17 Nov 2009,"RM 175,800.00",0.00mps,RUMAH TERES,2,0,0,0,56,56,"199,800.00","277,420.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-38,"(253, '4441-38')"
9,4 4 4 1 - 3 9 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-39,",SIAP DENGAN: CFO PENUH,4441-39/791/2012(04),18 Apr 2011,17 Apr 2012,"RM 25,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,180,180,"25,000.00","25,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-39,"(254, '4441-39')"
10,4 4 4 1 - 3 9 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-39,",SIAP DENGAN: CFO PENUH,4441-39/791/2012(04),18 Apr 2011,17 Apr 2012,"RM 25,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,62,62,"50,000.00","50,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-39,"(254, '4441-39')"
11,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0.00mps - 186.00mps,RUMAH TERES,1.5,0,0,186,20,0,"159,800.00","228,280.00",100.00,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"(255, '4441-41')"
12,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0.00mps - 186.00mps,RUMAH TERES,2,0,0,0,67,3,"80,000.00","102,856.75",100.00,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"(255, '4441-41')"
13,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0.00mps - 186.00mps,RUMAH TERES,2,0,0,102,29,5,"430,800.00","499,240.00",100.00,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"(255, '4441-41')"
14,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0.00mps - 186.00mps,RUMAH TERES,1.5,0,0,186,23,0,"159,800.00","200,800.00",100.00,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"(255, '4441-41')"
15,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0.00mps - 186.00mps,RUMAH TERES,1,0,0,124,56,0,"139,800.00","196,440.00",100.00,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"(255, '4441-41')"
16,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0.00mps - 186.00mps,RUMAH TERES,2,0,0,180,105,0,"186,500.00","285,270.00",100.00,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"(255, '4441-41')"
17,4 4 4 1 - 4 3 - T A M A N   S R I   K L U A N G   F A S A   1 J,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-43,",SIAP DENGAN: CFO PENUH,4441-43/03-2017/01414(P),09 Mar 2016,08 Mar 2017,"RM 80,000.00",79.00mps,RUMAH TERES,2,0,0,79,548,25,"80,000.00","101,533.00",100.00,"[""2.035065, 103.293876""]",,https://teduh.kpkt.gov.my/project-swasta/4441-43,"(256, '4441-43')"
18,4 4 4 1 - 4 7 - T A M A N   B U K I T   P E R D A N A   I I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-47,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 50,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,70,70,"50,000.00","50,000.00",0.00,"[""1.840160, 102.955140""]",,https://teduh.kpkt.gov.my/project-swasta/4441-47,"(257, '4441-47')"
19,4 4 4 1 - 4 7 - T A M A N   B U K I T   P E R D A N A   I I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-47,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 50,000.00",0.00mps,RUMAH PANGSA/KONDO,7,0,0,0,133,133,"80,000.00","80,000.00",0.00,"[""1.840160, 102.955140""]",,https://teduh.kpkt.gov.my/project-swasta/4441-47,"(257, '4441-47')"
20,4 4 4 1 - 4 8 - T A M A N   B U K I T   P E R D A N A   I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-48,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 385,772.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,18,"385,772.00","575,292.00",0.00,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-48,"(258, '4441-48')"
21,4 4 4 1 - 4 9 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-49,",SIAP DENGAN: CFO PENUH,4441-49/2173/2011(11),04 Nov 2010,03 Nov 2011,"RM 140,800.00",0.00mps,RUMAH TERES,1,0,0,0,34,34,"140,800.00","235,065.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-49,"(259, '4441-49')"
22,4 4 4 1 - 4 9 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-49,",SIAP DENGAN: CFO PENUH,4441-49/2173/2011(11),04 Nov 2010,03 Nov 2011,"RM 140,800.00",0.00mps,RUMAH TERES,1,0,0,0,11,11,"140,800.00","235,065.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-49,"(259, '4441-49')"
23,4 4 4 1 - 6 1 - M E D A N   B U N G A   C E M P A K A   B A R U,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-61,",SIAP DENGAN: CFO PENUH,4441-61/967/2010(05),18 May 2009,17 May 2010,"RM 35,900.00",0.00mps,RUMAH KEDAI (G),3,0,0,0,96,96,"35,900.00","484,301.18",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-61,"(260, '4441-61')"
24,4 4 4 1 - 6 1 - M E D A N   B U N G A   C E M P A K A   B A R U,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-61,",SIAP DENGAN: CFO PENUH,4441-61/967/2010(05),18 May 2009,17 May 2010,"RM 35,900.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,32,32,"205,000.00","451,477.65",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4441-61,"(260, '4441-61')"
