,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,8 9 7 1 - 1 6 - P I S O N I A   V I L L E,UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-16,",BERJALAN LANCAR,8971-16/06-2025/0750(N)-(L),26 Jun 2023,25 Jun 2025,"RM 799,923.00",232.70mps - 236.86mps,RUMAH TERES,2,5,5,233,14,3,"799,923.00","1,053,806.00",34.65,"[""1.496444, 103.666858""]",,https://teduh.kpkt.gov.my/project-swasta/8971-16,"(1750, '8971-16')"
1,8 9 7 1 - 1 6 - P I S O N I A   V I L L E,UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-16,",BERJALAN LANCAR,8971-16/06-2025/0750(N)-(L),26 Jun 2023,25 Jun 2025,"RM 799,923.00",232.70mps - 236.86mps,RUMAH TERES,2,6,5,237,40,5,"809,662.00","1,064,525.00",8.00,"[""1.496444, 103.666858""]",,https://teduh.kpkt.gov.my/project-swasta/8971-16,"(1750, '8971-16')"
2,8 9 7 1 - 1 6 - P I S O N I A   V I L L E,UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-16,",BERJALAN LANCAR,8971-16/06-2025/0750(N)-(L),26 Jun 2023,25 Jun 2025,"RM 799,923.00",232.70mps - 236.86mps,RUMAH TERES,2,5,5,237,20,4,"815,399.00","1,069,655.00",27.75,"[""1.496444, 103.666858""]",,https://teduh.kpkt.gov.my/project-swasta/8971-16,"(1750, '8971-16')"
3,8 9 7 1 - 2 - B A N D A R   U D A   U T A M A   ( F A S A   5 A   ( P 1 ) ),UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-2,",SIAP DENGAN: CFO PENUH,8971-2/19/2007(01),04 Jan 2006,03 Jan 2007,"RM 153,000.00",0.00mps,RUMAH TERES,2,0,0,0,31,31,"210,000.00","354,761.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-2,"(1751, '8971-2')"
4,8 9 7 1 - 2 - B A N D A R   U D A   U T A M A   ( F A S A   5 A   ( P 1 ) ),UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-2,",SIAP DENGAN: CFO PENUH,8971-2/19/2007(01),04 Jan 2006,03 Jan 2007,"RM 153,000.00",0.00mps,RUMAH TERES,1,0,0,0,104,104,"153,000.00","304,805.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-2,"(1751, '8971-2')"
5,8 9 7 1 - 3 - P U S A T   B A N D A R   T A M P O I,UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-3,",SIAP DENGAN: CFO PENUH,8971-3/540/2010(04),04 Apr 2009,03 Apr 2010,"RM 80,000.00",0.00mps,RUMAH PANGSA/KONDO,12,0,0,0,176,176,"80,000.00","80,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-3,"(1752, '8971-3')"
6,8 9 7 1 - 4 - P U S A T   B A N D A R   T A M P O I,UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-4,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 150,000.00",0.00mps,RUMAH PANGSA/KONDO,12,0,0,0,60,60,"150,000.00","150,000.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-4,"(1753, '8971-4')"
7,8 9 7 1 - 5 - B A N D A R   U D A   U T A M A   ( F A S A   7 B   P A K E J   1 ),UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-5,",SIAP DENGAN: CCC PENUH,8971-5/1738/2012(07),24 Aug 2011,22 Jul 2012,"RM 279,300.00",0.00mps,RUMAH TERES,2,0,0,0,10,0,"279,300.00","374,630.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-5,"(1754, '8971-5')"
8,8 9 7 1 - 5 - B A N D A R   U D A   U T A M A   ( F A S A   7 B   P A K E J   1 ),UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-5,",SIAP DENGAN: CCC PENUH,8971-5/1738/2012(07),24 Aug 2011,22 Jul 2012,"RM 279,300.00",0.00mps,RUMAH TERES,2,0,0,0,22,0,"300,150.00","399,980.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-5,"(1754, '8971-5')"
9,8 9 7 1 - 5 - B A N D A R   U D A   U T A M A   ( F A S A   7 B   P A K E J   1 ),UDA LAND (SOUTH) SDN. BHD.,8971,8971/11-2027/1089(A),02 Nov 2022,01 Nov 2027,072374944,AzharY@udanet.com,-,"8971-5,",SIAP DENGAN: CCC PENUH,8971-5/1738/2012(07),24 Aug 2011,22 Jul 2012,"RM 279,300.00",0.00mps,RUMAH TERES,2,0,0,0,11,0,"317,950.00","389,730.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8971-5,"(1754, '8971-5')"
