,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,7 9 4 5 - 3 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-3,",SIAP DENGAN: CFO PENUH,7945-3/1139/2012(05),30 May 2011,29 May 2012,"RM 28,000.00",0.00mps,RUMAH TERES,2.5,0,0,0,18,18,"163,460.00","266,750.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-3,"(1250, '7945-3')"
1,7 9 4 5 - 3 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-3,",SIAP DENGAN: CFO PENUH,7945-3/1139/2012(05),30 May 2011,29 May 2012,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,20,20,"125,000.00","190,210.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-3,"(1250, '7945-3')"
2,7 9 4 5 - 3 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-3,",SIAP DENGAN: CFO PENUH,7945-3/1139/2012(05),30 May 2011,29 May 2012,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,5,5,"50,000.00","64,840.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-3,"(1250, '7945-3')"
3,7 9 4 5 - 3 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-3,",SIAP DENGAN: CFO PENUH,7945-3/1139/2012(05),30 May 2011,29 May 2012,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,5,5,"28,000.00","28,028.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-3,"(1250, '7945-3')"
4,7 9 4 5 - 3 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-3,",SIAP DENGAN: CFO PENUH,7945-3/1139/2012(05),30 May 2011,29 May 2012,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,5,5,"80,000.00","94,112.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-3,"(1250, '7945-3')"
5,7 9 4 5 - 4 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-4,",SIAP DENGAN: CFO PENUH,7945-4/127/2011(01),19 Jan 2010,18 Jan 2011,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,19,19,"125,000.00","213,310.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-4,"(1251, '7945-4')"
6,7 9 4 5 - 4 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-4,",SIAP DENGAN: CFO PENUH,7945-4/127/2011(01),19 Jan 2010,18 Jan 2011,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,4,4,"28,000.00","39,410.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-4,"(1251, '7945-4')"
7,7 9 4 5 - 4 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-4,",SIAP DENGAN: CFO PENUH,7945-4/127/2011(01),19 Jan 2010,18 Jan 2011,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,3,3,"50,000.00","50,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-4,"(1251, '7945-4')"
8,7 9 4 5 - 4 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-4,",SIAP DENGAN: CFO PENUH,7945-4/127/2011(01),19 Jan 2010,18 Jan 2011,"RM 28,000.00",0.00mps,RUMAH TERES,2,0,0,0,3,3,"80,000.00","110,842.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-4,"(1251, '7945-4')"
9,7 9 4 5 - 4 - T A M A N   T I A R A,SZE YEN ENTERPRISE (M) SDN. BHD.,7945,7945/03-2023/0480(R),05 Mar 2022,04 Mar 2023,-,-,-,"7945-4,",SIAP DENGAN: CFO PENUH,7945-4/127/2011(01),19 Jan 2010,18 Jan 2011,"RM 28,000.00",0.00mps,RUMAH TERES,1,0,0,0,21,21,"95,000.00","177,900.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7945-4,"(1251, '7945-4')"
