,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,6 3 0 9 - 2 2 - T A M A N   B E N U T   U T A M A,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-22,",SIAP DENGAN: CCC PENUH,6309-22/12-2021/03153(P),04 Dec 2020,03 Dec 2021,"RM 501,500.00",153.93mps - 268.67mps,RUMAH KLUSTER,1,0,0,154,16,7,"501,500.00","642,260.00",100.00,"[""1.487500, 103.387800""]",,https://teduh.kpkt.gov.my/project-swasta/6309-22,"(500, '6309-22')"
1,6 3 0 9 - 2 2 - T A M A N   B E N U T   U T A M A,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-22,",SIAP DENGAN: CCC PENUH,6309-22/12-2021/03153(P),04 Dec 2020,03 Dec 2021,"RM 501,500.00",153.93mps - 268.67mps,RUMAH BERKEMBAR,2,0,0,269,10,4,"663,000.00","838,440.00",100.00,"[""1.487500, 103.387800""]",,https://teduh.kpkt.gov.my/project-swasta/6309-22,"(500, '6309-22')"
2,6 3 0 9 - 2 3 - T A M A N   D E S A   S R I   I M P I A N,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-23,",SIAP DENGAN: CCC PENUH,6309-23/01-2022/0748(P),05 Jan 2021,04 Jan 2022,"RM 514,505.00",210.38mps,RUMAH TERES,2,0,0,210,8,4,"515,015.00","774,450.00",100.00,"[""1.486600, 103.389600""]",,https://teduh.kpkt.gov.my/project-swasta/6309-23,"(501, '6309-23')"
3,6 3 0 9 - 2 3 - T A M A N   D E S A   S R I   I M P I A N,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-23,",SIAP DENGAN: CCC PENUH,6309-23/01-2022/0748(P),05 Jan 2021,04 Jan 2022,"RM 514,505.00",210.38mps,RUMAH TERES,2,0,0,210,8,4,"514,505.00","646,750.00",100.00,"[""1.486600, 103.389600""]",,https://teduh.kpkt.gov.my/project-swasta/6309-23,"(501, '6309-23')"
4,6 3 0 9 - 2 4 - T A M A N   O R K I D   2,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-24,",BERJALAN LANCAR,6309-24/01-2025/1698(R)-(L),15 Jan 2024,14 Jan 2025,"RM 416,500.00",135.80mps - 165.99mps,RUMAH KLUSTER,1,0,0,136,12,5,"416,500.00","532,000.00",86.25,"[""1.181300, 103.317500""]",,https://teduh.kpkt.gov.my/project-swasta/6309-24,"(502, '6309-24')"
5,6 3 0 9 - 2 4 - T A M A N   O R K I D   2,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-24,",BERJALAN LANCAR,6309-24/01-2025/1698(R)-(L),15 Jan 2024,14 Jan 2025,"RM 416,500.00",135.80mps - 165.99mps,RUMAH BERKEMBAR,1,0,0,166,2,1,"672,305.00","678,065.00",86.25,"[""1.181300, 103.317500""]",,https://teduh.kpkt.gov.my/project-swasta/6309-24,"(502, '6309-24')"
6,6 3 0 9 - 2 6 - T A M A N   K E K W A,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-26,",BERJALAN LANCAR,6309-26/11-2024/0337(N)-(L),17 Nov 2022,16 Nov 2024,"RM 460,000.00",126.56mps,RUMAH BERKEMBAR,1,0,0,127,10,9,"460,000.00","558,040.00",0.00,"[""1.486600, 103.389600""]",,https://teduh.kpkt.gov.my/project-swasta/6309-26,"(503, '6309-26')"
7,6 3 0 9 - 3 - T A M A N   S R I   M E W A H   3,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-3,",SIAP DENGAN: CFO PENUH,6309-3/2243/2010(05),05 Nov 2009,04 May 2010,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,13,13,"128,000.01","180,526.01",95.00,,,https://teduh.kpkt.gov.my/project-swasta/6309-3,"(504, '6309-3')"
8,6 3 0 9 - 3 - T A M A N   S R I   M E W A H   3,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-3,",SIAP DENGAN: CFO PENUH,6309-3/2243/2010(05),05 Nov 2009,04 May 2010,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,69,69,"50,000.00","76,415.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/6309-3,"(504, '6309-3')"
9,6 3 0 9 - 3 - T A M A N   S R I   M E W A H   3,WEECO KEMAJUAN SDN BHD,6309,6309/02-2027/1564(R),10 Feb 2024,09 Feb 2027,077552157,weeco2158@yahoo.com,-,"6309-3,",SIAP DENGAN: CFO PENUH,6309-3/2243/2010(05),05 Nov 2009,04 May 2010,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,15,15,"176,000.01","261,696.01",95.00,,,https://teduh.kpkt.gov.my/project-swasta/6309-3,"(504, '6309-3')"
