,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,7 4 0 5 - 1 9 - T A M A N   S E R I   K E M A W A N,SWEE TIAN BRICK WORKS SDN.BHD.,7405,7405-15/12-2016/02764(L),15 Dec 2015,14 Dec 2016,-,-,-,"7405-19,",SIAP DENGAN: CFO PENUH,7405-19/123/2011(01),19 Jan 2010,18 Jan 2011,"RM 195,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"195,000.00","285,450.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7405-19,"(1000, '7405-19')"
1,7 4 0 5 - 2 0 - T A M A N   S E R I   K E M A W A N   I I,SWEE TIAN BRICK WORKS SDN.BHD.,7405,7405-15/12-2016/02764(L),15 Dec 2015,14 Dec 2016,-,-,-,"7405-20,",SIAP DENGAN: CFO PENUH,7405-20/83/2011(01),14 Jan 2010,13 Jan 2011,"RM 110,000.00",0.00mps,RUMAH TERES,1,0,0,0,22,22,"110,000.00","199,800.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7405-20,"(1001, '7405-20')"
2,7 4 0 5 - 2 0 - T A M A N   S E R I   K E M A W A N   I I,SWEE TIAN BRICK WORKS SDN.BHD.,7405,7405-15/12-2016/02764(L),15 Dec 2015,14 Dec 2016,-,-,-,"7405-20,",SIAP DENGAN: CFO PENUH,7405-20/83/2011(01),14 Jan 2010,13 Jan 2011,"RM 110,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"227,900.00","283,975.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7405-20,"(1001, '7405-20')"
3,7 4 0 5 - 2 1 - T A M A N   S E R I   K E M A W A N   I I I,SWEE TIAN BRICK WORKS SDN.BHD.,7405,7405-15/12-2016/02764(L),15 Dec 2015,14 Dec 2016,-,-,-,"7405-21,",SIAP DENGAN: CFO PENUH,7405-21/1853/2011(04),23 Sep 2010,14 Apr 2011,"RM 129,900.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,8,"196,650.00","270,500.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7405-21,"(1002, '7405-21')"
4,7 4 0 5 - 2 1 - T A M A N   S E R I   K E M A W A N   I I I,SWEE TIAN BRICK WORKS SDN.BHD.,7405,7405-15/12-2016/02764(L),15 Dec 2015,14 Dec 2016,-,-,-,"7405-21,",SIAP DENGAN: CFO PENUH,7405-21/1853/2011(04),23 Sep 2010,14 Apr 2011,"RM 129,900.00",0.00mps,RUMAH TERES,1,0,0,0,20,20,"129,900.00","184,525.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7405-21,"(1002, '7405-21')"
5,7 4 0 5 - 2 2 - T A M A N   P E R M A T A N G   J A Y A   I I,SWEE TIAN BRICK WORKS SDN.BHD.,7405,7405-15/12-2016/02764(L),15 Dec 2015,14 Dec 2016,-,-,-,"7405-22,",SIAP DENGAN: CFO PENUH,7405-22/1849/2008(08),27 Aug 2007,26 Aug 2008,"RM 93,150.00",0.00mps,RUMAH TERES,1,0,0,0,24,24,"93,150.00","154,158.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/7405-22,"(1003, '7405-22')"
6,7 4 3 0 - 1 0 - B A N D A R   P U T E R A   I N D A H,JOHBASE DEVELOPMENT SDN. BHD.,7430,7430/07-2028/0922(A),06 Jul 2023,05 Jul 2028,077760089,projectdept.bcb@gmail.com,-,"7430-10,",SIAP DENGAN: CCC PENUH,7430-10/09-2019/02706(P),08 Sep 2018,07 Sep 2019,"RM 80,000.00",770.00mps,RUMAH TERES,2,0,0,770,85,8,"80,000.00","80,000.00",100.00,"[""1.932238, 102.954303""]",,https://teduh.kpkt.gov.my/project-swasta/7430-10,"(1004, '7430-10')"
7,7 4 3 0 - 1 1 - B A N D A R   P U T E R A   I N D A H,JOHBASE DEVELOPMENT SDN. BHD.,7430,7430/07-2028/0922(A),06 Jul 2023,05 Jul 2028,077760089,projectdept.bcb@gmail.com,-,"7430-11,",SIAP DENGAN: CCC PENUH,7430-11/11-2022/03294(A)-(L),15 Nov 2021,14 Nov 2022,"RM 80,000.00",770.00mps,RUMAH TERES,2,0,0,770,63,1,"80,000.00","115,300.00",100.00,"[""1.932238, 102.954303""]",,https://teduh.kpkt.gov.my/project-swasta/7430-11,"(1005, '7430-11')"
8,7 4 3 0 - 1 2 - B A N D A R   P U T E R A   I N D A H,JOHBASE DEVELOPMENT SDN. BHD.,7430,7430/07-2028/0922(A),06 Jul 2023,05 Jul 2028,077760089,projectdept.bcb@gmail.com,-,"7430-12,",SIAP DENGAN: CCC PENUH,7430-12/10-2019/02864(P),03 Oct 2018,02 Oct 2019,"RM 398,800.00",154.00mps,RUMAH TERES,1,0,0,154,55,4,"398,800.00","659,149.09",100.00,"[""1.932238, 102.954303""]",,https://teduh.kpkt.gov.my/project-swasta/7430-12,"(1006, '7430-12')"
9,7 4 3 0 - 1 3 - B A N D A R   P U T E R A   I N D A H,JOHBASE DEVELOPMENT SDN. BHD.,7430,7430/07-2028/0922(A),06 Jul 2023,05 Jul 2028,077760089,projectdept.bcb@gmail.com,-,"7430-13,",SIAP DENGAN: CCC PENUH,7430-13/10-2019/02930(P),16 Oct 2018,15 Oct 2019,"RM 398,800.00",154.00mps,RUMAH TERES,1,0,0,154,58,17,"398,800.00","682,849.09",100.00,"[""1.932238, 102.954303""]",,https://teduh.kpkt.gov.my/project-swasta/7430-13,"(1007, '7430-13')"
