,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 0 1 1 7 - 7 - D ' A R T   H I L L S   R E S I D E N C E,MULTIMAX DEVELOPMENT SDN. BHD.,10117,10117/09-2027/1050(R),27 Sep 2022,26 Sep 2027,072268688,zarina@phworld.com.my,-,"10117-7,",BERJALAN LANCAR,10117-7/08-2024/0136(N)-(L),01 Sep 2022,31 Aug 2024,"RM 616,080.00",247.77mps - 382.95mps,RUMAH TERES,3,"5, 6","4, 5",248 - 383,117,43,"616,080.00","1,124,000.00",71.54,"[""1.652856, 103.618980""]",,https://teduh.kpkt.gov.my/project-swasta/10117-7,"(0, '10117-7')"
1,1 0 1 1 7 - 8 - D ' A R T   H I L L S   R E S I D E N C E,MULTIMAX DEVELOPMENT SDN. BHD.,10117,10117/09-2027/1050(R),27 Sep 2022,26 Sep 2027,072268688,zarina@phworld.com.my,-,"10117-8,",BERJALAN LANCAR,10117-8/02-2025/0136(N)-(L),15 Feb 2023,14 Feb 2025,"RM 793,500.00",257.90mps - 330.27mps,RUMAH TERES,3,"5, 6","4, 5",258 - 330,121,55,"793,500.00","1,227,500.00",30.54,"[""1.652877, 103.618966""]",,https://teduh.kpkt.gov.my/project-swasta/10117-8,"(1, '10117-8')"
2,1 0 2 1 3 - 5 1 - T A M A N   D E S A   B I J A Y A,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-51,",SIAP DENGAN: CCC PENUH,10213-51/12-2022/0884(P),31 Dec 2020,30 Dec 2022,"RM 389,000.00",113.80mps - 127.46mps,RUMAH SESEBUAH,1,0,0,127,2,0,"455,000.00","460,000.00",100.00,"[""2.010712, 102.599584""]",,https://teduh.kpkt.gov.my/project-swasta/10213-51,"(2, '10213-51')"
3,1 0 2 1 3 - 5 1 - T A M A N   D E S A   B I J A Y A,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-51,",SIAP DENGAN: CCC PENUH,10213-51/12-2022/0884(P),31 Dec 2020,30 Dec 2022,"RM 389,000.00",113.80mps - 127.46mps,RUMAH BERKEMBAR,1,0,0,114,12,0,"389,000.00","392,000.00",100.00,"[""2.010712, 102.599584""]",,https://teduh.kpkt.gov.my/project-swasta/10213-51,"(2, '10213-51')"
4,1 0 2 1 3 - 5 2 - T A M A N   S E R I   T E M E N G G O N G,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-52,",SIAP DENGAN: CCC PENUH,10213-52/12-2022/0900(P),30 Dec 2020,29 Dec 2022,"RM 390,000.00",93.64mps,RUMAH BERKEMBAR,1,0,0,94,12,7,"390,000.00","470,000.00",100.00,"[""2.033243, 102.584945""]",,https://teduh.kpkt.gov.my/project-swasta/10213-52,"(3, '10213-52')"
5,1 0 2 1 3 - 5 5 - T A M A N   S E R I   A N G G U N,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-55,",BERJALAN LANCAR,10213-55/04-2025/0459(N)-(L),17 Apr 2023,16 Apr 2025,"RM 430,000.00",92.89mps - 144.07mps,RUMAH SESEBUAH,1,0,0,144,1,1,"720,000.00","720,000.00",35.00,"[""2.013716, 102.597271""]",,https://teduh.kpkt.gov.my/project-swasta/10213-55,"(4, '10213-55')"
6,1 0 2 1 3 - 5 5 - T A M A N   S E R I   A N G G U N,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-55,",BERJALAN LANCAR,10213-55/04-2025/0459(N)-(L),17 Apr 2023,16 Apr 2025,"RM 430,000.00",92.89mps - 144.07mps,RUMAH BERKEMBAR,1,0,0,93 - 102,10,10,"430,000.00","470,000.00",35.00,"[""2.013716, 102.597271""]",,https://teduh.kpkt.gov.my/project-swasta/10213-55,"(4, '10213-55')"
7,1 0 2 1 3 - 5 6 - T A M A N   S E R I   T E M E N G G O N G,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-56,",BERJALAN LANCAR,10213-56/04-2025/0458(N)-(L),17 Apr 2023,16 Apr 2025,"RM 468,000.00",104.04mps - 136.55mps,RUMAH SESEBUAH,1,0,0,121 - 137,3,2,"650,000.00","679,000.00",48.33,"[""2.033935, 102.585648""]",,https://teduh.kpkt.gov.my/project-swasta/10213-56,"(5, '10213-56')"
8,1 0 2 1 3 - 5 6 - T A M A N   S E R I   T E M E N G G O N G,SUBLIME PROJECTS SDN. BHD.,10213,10213/01-2029/1502(R),07 Jan 2024,06 Jan 2029,069537848,sublime_168@hotmail.com,-,"10213-56,",BERJALAN LANCAR,10213-56/04-2025/0458(N)-(L),17 Apr 2023,16 Apr 2025,"RM 468,000.00",104.04mps - 136.55mps,RUMAH BERKEMBAR,1,0,0,104 - 127,12,11,"468,000.00","571,000.00",48.33,"[""2.033935, 102.585648""]",,https://teduh.kpkt.gov.my/project-swasta/10213-56,"(5, '10213-56')"
9,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0.00mps - 204.01mps,RUMAH TERES,2,0,0,126 - 129,117,117,"187,800.00","390,800.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(6, '10279-2')"
