,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 0 9 5 - 9 - S C U D A I   D E V E L O P M E N T   S D N   B H D   F A S A   3,SCUDAI DEVELOPMENT SDN. BHD.,8095,8095/12-2028/1468(R),30 Dec 2023,29 Dec 2028,072229090,scudai@scudai.com.my,-,"8095-9,",SIAP DENGAN: CFO PENUH,8095-9/741/2006(04),07 Apr 2005,06 Apr 2006,"RM 188,000.00",0mps,RUMAH TERES,2,0,0,0,41,41,"188,000.00","266,400.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8095-9,"(1000, '8095-9')"
1,8 1 1 8 - 1 - S E T I A   I N D A H   -   ( R T 1 - A   -   R T 1 - D ),SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-1,",SIAP DENGAN: CFO PENUH,8118-1/2373/2004(01),08 Jan 2003,07 Jan 2004,RM 0.00,0mps,RUMAH TERES,2,0,0,0,492,492,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-1,"(1001, '8118-1')"
2,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,2,0,0,0,96,96,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
3,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,2,0,0,0,88,88,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
4,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,2,0,0,0,153,153,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
5,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,2,0,0,0,13,13,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
6,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,2,0,0,0,90,90,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
7,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,1,0,0,0,166,166,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
8,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,1,0,0,0,184,184,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
9,8 1 1 8 - 1 0 - S E T I A   I N D A H,SETIA INDAH SDN. BHD.,8118,8118/04-2028/0567(A),16 Apr 2023,15 Apr 2028,072372255,st-sales@spsetia.com.my,www.spsetia.com,"8118-10,",SIAP DENGAN: CFO PENUH,8118-10/10-2014/23(P),20 Oct 2013,19 Oct 2014,RM 0.00,0mps,RUMAH TERES,1,0,0,0,212,212,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8118-10,"(1002, '8118-10')"
