,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,6 7 3 3 - 1 - T A M A N   M A N G G A   I N D A H,BUDAYA DERAS SDN. BHD.,6733,6733/10-1999/768,15 Oct 1996,14 Oct 1999,-,-,-,"6733-1,",-,6733/412/1999(03),13 Mar 1998,12 Mar 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6733-1,"(291, '6733-1')"
1,6 7 3 4 - 1 - T A M A N   K E R A N J I   I I,CREATIVE PROPERTY SDN. BHD.,6734,6734/09-1999/652,02 Sep 1996,01 Sep 1999,-,-,-,"6734-1,",-,6734/1540/1998(11),17 Nov 1997,16 Nov 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6734-1,"(292, '6734-1')"
2,"6 7 3 5 - 1 - 1 4 8 5 9 - 1 4 9 0 0   , 1 4 9 0 7 ,   1 6 4 5 7 - 1 6 4 5 9   B A N D A R   S E R E M B A N",PEMBINAAN K&H SDN.BHD,6735,6735/10-1999/724,04 Oct 1996,03 Oct 1999,-,-,-,"6735-1,",-,6735/1436/1997(11),29 Nov 1996,28 Nov 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6735-1,"(293, '6735-1')"
3,"6 7 3 6 - 1 - P . T . 1 0 3 3 9 - 1 0 3 6 3 , 1 0 3 6 9 - 1 0 3 7 8 , M K . A M P A N G A N , S E R E M B A N .",WANG BERKAT SDN. BHD.,6736,6736/10-1999/725,04 Oct 1996,03 Oct 1999,-,-,-,"6736-1,",-,6736/864/1999(06),25 Jun 1998,24 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6736-1,"(294, '6736-1')"
4,6 7 3 7 - 1 - M U T I A R A   R I N I   F A S A   1 A .,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-1,",-,6737/896/1999(06),01 Jul 1998,30 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-1,"(295, '6737-1')"
5,6 7 3 7 - 2 - M U T I A R A   R I N I   F A S A   1 B,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-2,",-,6737/897/1999(06),01 Jul 1998,30 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-2,"(296, '6737-2')"
6,6 7 3 7 - 2 2 - M U T I A R A   R I N I   F A S A   I D,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-22,",-,6737-22/751/2004(05),17 May 2003,16 May 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-22,"(266, '6737-22')"
7,6 7 3 7 - 2 3 - M U T I A R A   R I N I   F A S A   3 F,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-23,",-,6737-23/1536/2004(08),15 Aug 2003,14 Aug 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-23,"(267, '6737-23')"
8,6 7 3 7 - 2 4 - M U T I A R A   R I N I   F A S A   2 C,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-24,",-,6737-24/1501/2004(08),15 Aug 2003,14 Aug 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-24,"(268, '6737-24')"
9,6 7 3 7 - 2 5 - M U T I A R A     D A M A N S A R A   F A S A   1 B 1,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-25,",-,6737-25/2720/2004(12),16 Dec 2003,15 Dec 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-25,"(269, '6737-25')"
10,6 7 3 7 - 2 6 - M U T I A R A   D A M A N S A R A   F A S A   4 B 1,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-26,",-,6737-26/2314/2003(10),18 Oct 2002,17 Oct 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-26,"(270, '6737-26')"
11,6 7 3 7 - 2 7 - M U T I A R A   R I N I   F A S A   3 G,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-27,",-,6737-27/2359/2006(11),07 Nov 2005,06 Nov 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-27,"(271, '6737-27')"
12,6 7 3 7 - 2 8 - M U T I A R A   R I N I   -   F A S A   -   I   G,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-28,",-,6737-28/1463/2005(07),16 Jul 2004,15 Jul 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-28,"(272, '6737-28')"
13,6 7 3 7 - 2 9 - M U T I A R A   D A M A N S A R A   F A S A   1 B,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-29,",-,6737-29/1696/2004(08),06 Aug 2003,05 Aug 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-29,"(273, '6737-29')"
14,6 7 3 7 - 3 - M U T I A R A   R I N I   F A S A   1 C,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-3,",-,6737/424/1998(04),04 Apr 1997,03 Apr 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-3,"(297, '6737-3')"
15,"6 7 3 7 - 3 0 - S U R I A N   K O N D O M I N I U M ,   M U T I A R A   D A M A N S A R A",MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-30,",SIAP DENGAN: CFO PENUH,6737-30/559/2008(04),04 Apr 2007,04 Apr 2008,"RM 304,000.00",0.00mps,RUMAH PANGSA/KONDO,19,0,0,0,376,376,"304,000.00","718,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6737-30,"(274, '6737-30')"
16,6 7 3 7 - 3 1 - M U T I A R A   D A M A N S A R A   F A S A   1 B 2,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-31,",-,6737-31/78/2005(01),10 Jan 2004,09 Jan 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-31,"(275, '6737-31')"
17,6 7 3 7 - 3 2 - M U T I A R A   R I N I   -   F A S A   3 M,MUTIARA RINI SDN. BHD.,6737,6737/10-2027/1245(A),02 Oct 2022,01 Oct 2027,-,-,-,"6737-32,",-,6737-32/2433/2005(12),19 Dec 2004,18 Dec 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6737-32,"(276, '6737-32')"
