,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 4 4 3 0 - 1 - T A M A N   A D ' D E E N,AL BUILDERS SDN. BHD.,14430,14430/10-2025/0727(R),12 Oct 2020,11 Oct 2025,-,albuilders.home@gmail.com,-,"14430-1,",SIAP DENGAN: CCC PENUH,14430-1/07-2018/0538(P),20 Jul 2016,19 Jul 2018,"RM 174,000.00",82.41mps,RUMAH TERES,1,0,0,82,10,-1,"174,000.00","210,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.766143, 102.542578""]",,https://teduh.kpkt.gov.my/project-swasta/14430-1,"(87, '14430-1')"
1,1 4 4 3 0 - 2 - D E S A   A L   J A N N A H,AL BUILDERS SDN. BHD.,14430,14430/10-2025/0727(R),12 Oct 2020,11 Oct 2025,-,albuilders.home@gmail.com,-,"14430-2,",SIAP DENGAN: CCC PENUH,14430-2/10-2018/0820(P),25 Oct 2016,24 Oct 2018,"RM 320,385.00",167.00mps,RUMAH SESEBUAH,1,0,0,167,8,0,"320,385.00","350,565.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.824809, 102.371242""]",,https://teduh.kpkt.gov.my/project-swasta/14430-2,"(88, '14430-2')"
2,1 4 4 3 0 - 3 - D E S A   A L - A Z E E M,AL BUILDERS SDN. BHD.,14430,14430/10-2025/0727(R),12 Oct 2020,11 Oct 2025,-,albuilders.home@gmail.com,-,"14430-3,",SIAP DENGAN: CCC PENUH,14430-3/07-2019/0570(P),01 Aug 2017,31 Jul 2019,"RM 195,000.00",92.00mps,RUMAH TERES,1,0,0,92,28,8,"195,000.00","230,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.750441, 102.579161""]",,https://teduh.kpkt.gov.my/project-swasta/14430-3,"(89, '14430-3')"
3,1 4 4 3 0 - 4 - D E S A   A Z   Z A H R A,AL BUILDERS SDN. BHD.,14430,14430/10-2025/0727(R),12 Oct 2020,11 Oct 2025,-,albuilders.home@gmail.com,-,"14430-4,",SIAP DENGAN: CCC PENUH,14430-4/06-2020/0582(P),30 Jun 2018,29 Jun 2020,"RM 330,000.00",159.90mps,RUMAH SESEBUAH,1,0,0,160,11,2,"330,000.00","350,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.762467, 102.574426""]",,https://teduh.kpkt.gov.my/project-swasta/14430-4,"(90, '14430-4')"
4,1 4 4 3 0 - 5 - D E S A   A D E L I A,AL BUILDERS SDN. BHD.,14430,14430/10-2025/0727(R),12 Oct 2020,11 Oct 2025,-,albuilders.home@gmail.com,-,"14430-5,",SIAP DENGAN: CCC PENUH,14430-5/08-2020/0706(P),08 Aug 2018,07 Aug 2020,"RM 230,000.00","1,200.00mps",RUMAH BERKEMBAR,1,0,0,"1,200",12,1,"230,000.00","235,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.768728, 102.572038""]",,https://teduh.kpkt.gov.my/project-swasta/14430-5,"(91, '14430-5')"
5,1 4 4 3 0 - 6 - D E S A   A D E L I A,AL BUILDERS SDN. BHD.,14430,14430/10-2025/0727(R),12 Oct 2020,11 Oct 2025,-,albuilders.home@gmail.com,-,"14430-6,",SIAP DENGAN: CCC PENUH,14430-6/10-2020/0903(P),12 Oct 2018,11 Oct 2020,"RM 230,000.00",111.52mps,RUMAH BERKEMBAR,1,0,0,112,12,2,"230,000.00","235,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.768728, 102.572038""]",,https://teduh.kpkt.gov.my/project-swasta/14430-6,"(92, '14430-6')"
6,1 4 4 3 1 - 1 - C A S A   R E S I D E N S I,CASA KASTURI SDN. BHD.,14431,14431-1/08-2021/03035(L),01 Sep 2020,31 Aug 2021,-,-,-,"14431-1,",SIAP DENGAN: CCC PENUH,14431-1/08-2019/02533(P),07 Aug 2018,06 Aug 2019,"RM 383,800.00",114.70mps,RUMAH PANGSA/KONDO,18,0,0,115,115,35,"383,800.00","600,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.351466, 100.464880""]",,https://teduh.kpkt.gov.my/project-swasta/14431-1,"(93, '14431-1')"
7,1 4 4 3 2 - 1 - T A M A N   K I N T A   P E R M A I,KPM DEVELOPMENT SDN. BHD.,14432,14432/01-2027/1574(R),15 Jan 2024,14 Jan 2027,-,-,-,"14432-1,",SIAP DENGAN: CCC PENUH,14432-1/07-2018/0544(P),20 Jul 2016,19 Jul 2018,"RM 260,000.00",79.92mps,RUMAH TERES,1,0,0,80,11,0,"260,000.00","360,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.292644, 101.025825""]",,https://teduh.kpkt.gov.my/project-swasta/14432-1,"(94, '14432-1')"
8,1 4 4 3 2 - 2 - T A M A N   K I N T A   P E R M A I,KPM DEVELOPMENT SDN. BHD.,14432,14432/01-2027/1574(R),15 Jan 2024,14 Jan 2027,-,-,-,"14432-2,",SIAP DENGAN: CCC PENUH,14432-2/08-2021/02981(P),24 Aug 2020,23 Aug 2021,"RM 588,000.00",0.00mps - 232.34mps,RUMAH SESEBUAH,1,0,0,232,6,0,"619,640.00","679,490.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.494075, 101.045381""]",,https://teduh.kpkt.gov.my/project-swasta/14432-2,"(95, '14432-2')"
9,1 4 4 3 2 - 2 - T A M A N   K I N T A   P E R M A I,KPM DEVELOPMENT SDN. BHD.,14432,14432/01-2027/1574(R),15 Jan 2024,14 Jan 2027,-,-,-,"14432-2,",SIAP DENGAN: CCC PENUH,14432-2/08-2021/02981(P),24 Aug 2020,23 Aug 2021,"RM 588,000.00",0.00mps - 232.34mps,RUMAH SESEBUAH,1,0,0,232,2,0,"588,000.00","588,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.494075, 101.045381""]",,https://teduh.kpkt.gov.my/project-swasta/14432-2,"(95, '14432-2')"
