,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 3 3 6 2 - 1 - G R E E N   H A V E N,WELTON DEVELOPMENT SDN. BHD.,13362,13362/02-2025/0173(R),28 Feb 2022,27 Feb 2025,-,-,-,"13362-1,",SIAP DENGAN: CCC PENUH,13362-1/02-2019/01311(P),08 Feb 2018,07 Feb 2019,"RM 527,800.00",108.14mps,PANGSAPURI SERVIS,46,0,0,108,"1,134",579,"527,800.00","4,261,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.492052, 103.838968""]",,https://teduh.kpkt.gov.my/project-swasta/13362-1,"(1187, '13362-1')"
1,1 3 3 6 4 - 1 - S T R A I T S   V I E W   1 8,EXECUTIVE BENCHMARK SDN. BHD.,13364,13364-1/02-2017/01297(L),12 Feb 2016,11 Feb 2017,-,-,-,"13364-1,",SIAP DENGAN: CCC PENUH,13364-1/02-2017/01297(P),12 Feb 2016,11 Feb 2017,"RM 1,637,600.00",277.88mps,RUMAH PANGSA/KONDO,17,0,0,278,47,27,"1,637,600.00","4,533,600.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.465201, 103.733849""]",,https://teduh.kpkt.gov.my/project-swasta/13364-1,"(1188, '13364-1')"
2,1 3 3 6 5 - 1 - S E N A T E L   S D N .   B H D .,SENATEL SDN. BHD.,13365,13365-1/07-2018/01905(L),19 Jul 2017,18 Jul 2018,-,-,-,"13365-1,",SIAP DENGAN: CCC PENUH,13365-1/07-2018/01905(P),19 Jul 2017,18 Jul 2018,"RM 1,196,800.00",408.36mps - 526.05mps,RUMAH BERKEMBAR,3,0,0,422,14,1,"1,295,800.00","1,455,168.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.933356, 101.804892""]",,https://teduh.kpkt.gov.my/project-swasta/13365-1,"(1189, '13365-1')"
3,1 3 3 6 5 - 1 - S E N A T E L   S D N .   B H D .,SENATEL SDN. BHD.,13365,13365-1/07-2018/01905(L),19 Jul 2017,18 Jul 2018,-,-,-,"13365-1,",SIAP DENGAN: CCC PENUH,13365-1/07-2018/01905(P),19 Jul 2017,18 Jul 2018,"RM 1,196,800.00",408.36mps - 526.05mps,RUMAH BERKEMBAR,3,0,0,408,30,0,"1,196,800.00","1,338,260.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.933356, 101.804892""]",,https://teduh.kpkt.gov.my/project-swasta/13365-1,"(1189, '13365-1')"
4,1 3 3 6 5 - 1 - S E N A T E L   S D N .   B H D .,SENATEL SDN. BHD.,13365,13365-1/07-2018/01905(L),19 Jul 2017,18 Jul 2018,-,-,-,"13365-1,",SIAP DENGAN: CCC PENUH,13365-1/07-2018/01905(P),19 Jul 2017,18 Jul 2018,"RM 1,196,800.00",408.36mps - 526.05mps,RUMAH SESEBUAH,3,0,0,526,12,1,"1,760,000.00","1,891,120.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.933356, 101.804892""]",,https://teduh.kpkt.gov.my/project-swasta/13365-1,"(1189, '13365-1')"
5,1 3 3 6 6 - 1 - M A I S S O N,128 ARA DAMANSARA SDN. BHD.,13366,13366-1/12-2020/03394(L),09 Dec 2019,08 Dec 2020,-,-,-,"13366-1,",SIAP DENGAN: CCC PENUH,13366-1/02-2017/01294(P),12 Feb 2016,11 Feb 2017,"RM 360,000.00",79.00mps,PANGSAPURI SERVIS,23,0,0,79,"1,247",625,"360,000.00","1,151,100.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.122156, 101.588646""]",,https://teduh.kpkt.gov.my/project-swasta/13366-1,"(1190, '13366-1')"
6,1 3 3 6 7 - 1 - O N E   D A N G A   S D N   B H D,ONE DANGA SDN. BHD.,13367,13367-1/02-2016/0123(L),13 Feb 2014,12 Feb 2016,-,-,-,"13367-1,",SAKIT,13367-1/02-2016/0123(P),13 Feb 2014,12 Feb 2016,"RM 272,250.00",80.00mps,PANGSAPURI SERVIS,36,0,0,80,618,-132,"272,250.00","5,733,000.00",0.00,SAKIT,"[""1.466413, 103.698792""]",,https://teduh.kpkt.gov.my/project-swasta/13367-1,"(1191, '13367-1')"
7,1 3 3 6 8 - 1 - K E R I S   I M P I A N   D E V E L O P M E N T   S D N   B H D,KERIS IMPIAN DEVELOPMENT SDN. BHD.,13368,13368/04-2028/0611(A),29 Apr 2023,28 Apr 2028,-,-,-,"13368-1,",SIAP DENGAN: CCC PENUH,13368-1/02-2016/0127(P),13 Feb 2014,12 Feb 2016,"RM 230,000.00","1,440.00mps",RUMAH BERKEMBAR,1,0,0,"1,440",10,2,"230,000.00","260,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/13368-1,"(1192, '13368-1')"
8,1 3 3 6 8 - 1 - K E R I S   I M P I A N   D E V E L O P M E N T   S D N   B H D,KERIS IMPIAN DEVELOPMENT SDN. BHD.,13368,13368/04-2028/0611(A),29 Apr 2023,28 Apr 2028,-,-,-,"13368-1,",SIAP DENGAN: CCC PENUH,13368-1/02-2016/0127(P),13 Feb 2014,12 Feb 2016,"RM 230,000.00","1,440.00mps",RUMAH SESEBUAH,1,0,0,"1,440",2,1,"300,000.00","320,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/13368-1,"(1192, '13368-1')"
9,1 3 3 6 8 - 2 - K E R I S   I M P I A N   D E V E L O P M E N T   S / B,KERIS IMPIAN DEVELOPMENT SDN. BHD.,13368,13368/04-2028/0611(A),29 Apr 2023,28 Apr 2028,-,-,-,"13368-2,",SIAP DENGAN: CCC PENUH,13368-2/05-2018/0306(P),06 May 2016,05 May 2018,"RM 180,000.00","1,210.00mps - 1,500.00mps",RUMAH TERES,1,0,0,"1,210",25,2,"180,000.00","250,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.268817, 102.200958""]",,https://teduh.kpkt.gov.my/project-swasta/13368-2,"(1193, '13368-2')"
