,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,6 5 9 7 - 7 - U K A Y   P E R D A N A,UKAY LAND. SDN. BHD.,6597,6597-8/08-2010/835,25 Aug 2007,24 Aug 2010,03-42962000,-,www.talam.com.my,"6597-7,",BERJALAN LANCAR,-,-,-,"RM 784,000.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,104,104,"784,000.00","1,092,100.00",0.00,BELUM MULA,"[""3.207831, 101.778665""]",,https://teduh.kpkt.gov.my/project-swasta/6597-7,"(691, '6597-7')"
1,6 5 9 7 - 8 - U K A Y   P E R D A N A,UKAY LAND. SDN. BHD.,6597,6597-8/08-2010/835,25 Aug 2007,24 Aug 2010,03-42962000,-,www.talam.com.my,"6597-8,",SAKIT,6597-8/1459/2010(01),20 Jul 2009,19 Jan 2010,"RM 380,000.00",204.38mps,RUMAH TERES,2.5,0,0,204,252,116,"380,000.00","553,100.00",30.36,SAKIT,"[""3.206738, 101.776852""]",,https://teduh.kpkt.gov.my/project-swasta/6597-8,"(692, '6597-8')"
2,6 6 0 2 - 1 - T A M A N   A   &   A,PEMBINAAN A & A SDN. BHD.,6602,6602/07-2000/743,01 Aug 1997,31 Jul 2000,-,-,-,"6602-1,",-,6602/1617/1997(12),23 Dec 1996,22 Dec 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6602-1,"(693, '6602-1')"
3,6 6 0 2 - 2 - T A M A N   A N I K A,PEMBINAAN A & A SDN. BHD.,6602,6602/07-2000/743,01 Aug 1997,31 Jul 2000,-,-,-,"6602-2,",-,6602/229/2000(02),25 Feb 1999,24 Feb 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6602-2,"(694, '6602-2')"
4,6 6 0 3 - 1 - T A M A N   T R I N E R G Y,TRINERGY (M) SDN. BHD.,6603,6603/08-2001/958,17 Aug 1999,16 Aug 2001,-,-,-,"6603-1,",-,6603/1717/1999(11),30 Nov 1998,29 Nov 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6603-1,"(695, '6603-1')"
5,6 6 0 4 - 1 - T A M A N   D E S A   K U L A I,TAI TIAN ENTERPRISE SDN. BHD.,6604,6604/01-2003/2,03 Jan 2000,02 Jan 2003,-,-,-,"6604-1,",-,6604/653/1998(06),03 Jun 1997,02 Jun 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6604-1,"(696, '6604-1')"
6,6 6 0 4 - 2 - T A M A N   D E S A   K U L A I   F A S A   2,TAI TIAN ENTERPRISE SDN. BHD.,6604,6604/01-2003/2,03 Jan 2000,02 Jan 2003,-,-,-,"6604-2,",-,6604/27/2002(01),05 Jan 2001,04 Jan 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6604-2,"(697, '6604-2')"
7,6 6 0 6 - 2 - B A N D A R   S U N G A I   B U A Y A,BANDAR SUNGAI BUAYA SDN. BHD.,6606,6606/12-2003/328,04 Dec 2000,03 Dec 2003,-,-,-,"6606-2,",-,6606/1692/1999(11),19 Nov 1998,18 Nov 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6606-2,"(698, '6606-2')"
8,6 6 0 6 - 3 - B A N D A R   S U N G A I   B U A Y A,BANDAR SUNGAI BUAYA SDN. BHD.,6606,6606/12-2003/328,04 Dec 2000,03 Dec 2003,-,-,-,"6606-3,",-,6606/562/1999(04),15 Apr 1998,14 Apr 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6606-3,"(699, '6606-3')"
9,6 6 1 1 - 1 0 - B U K I T   R I M A U   -   F A S A   3 B 2,BUKIT RIMAU DEVELOPMENT SDN. BHD.,6611,6611-29/12-2022/03635(L),24 Dec 2021,23 Dec 2022,-,-,-,"6611-10,",-,6611-10/6/2004(11),02 Jan 2004,10 Nov 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6611-10,"(670, '6611-10')"
