,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,5 8 0 9 - 7 - T A M A N   S E L A S I H     2,YITLI DEVELOPMENT SDN. BHD.,5809,5809-4/06-2005/729,07 Jun 2002,06 Jun 2005,-,-,-,"5809-7,",-,5809-7/1170/2003(05),31 May 2002,30 May 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5809-7,"(2891, '5809-7')"
1,5 8 1 1 - 1 - R I T Z   I I - T A M A N   S U N W A Y   U T A M A,SUNWAY CITY PROPERTIES SDN. BHD.,5811,5811-6/12-2012/1377,17 Dec 2007,16 Dec 2012,03-56399910,johannah@sunway.com.my,WWW.SUNWAY.COM.MY/SUNCITY,"5811-1,",-,5811/118/1997(01),26 Jan 1996,25 Jan 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5811-1,"(2892, '5811-1')"
2,5 8 1 1 - 2 - S U N W A Y   C H E R A S,SUNWAY CITY PROPERTIES SDN. BHD.,5811,5811-6/12-2012/1377,17 Dec 2007,16 Dec 2012,03-56399910,johannah@sunway.com.my,WWW.SUNWAY.COM.MY/SUNCITY,"5811-2,",SIAP DENGAN: CFO PENUH,5811-2/562/2008(03),01 Apr 2007,30 Mar 2008,"RM 338,400.00",0.00mps,RUMAH TERES,2,0,0,0,52,52,"338,400.00","555,563.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5811-2,"(2893, '5811-2')"
3,5 8 1 1 - 3 - S U N W A Y   C H E R A S,SUNWAY CITY PROPERTIES SDN. BHD.,5811,5811-6/12-2012/1377,17 Dec 2007,16 Dec 2012,03-56399910,johannah@sunway.com.my,WWW.SUNWAY.COM.MY/SUNCITY,"5811-3,",SIAP DENGAN: CFO PENUH,5811-3/565/2008(03),01 Apr 2007,30 Mar 2008,"RM 498,000.00",0.00mps,RUMAH TERES,2.5,0,0,0,111,111,"498,000.00","880,062.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5811-3,"(2894, '5811-3')"
4,5 8 1 1 - 4 - S U N W A Y   C H E R A S,SUNWAY CITY PROPERTIES SDN. BHD.,5811,5811-6/12-2012/1377,17 Dec 2007,16 Dec 2012,03-56399910,johannah@sunway.com.my,WWW.SUNWAY.COM.MY/SUNCITY,"5811-4,",SIAP DENGAN: CFO PENUH,5811-4/817/2009(04),25 Apr 2008,24 Apr 2009,"RM 528,000.00",0.00mps,RUMAH TERES,2.5,0,0,0,68,68,"528,000.00","807,659.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5811-4,"(2895, '5811-4')"
5,5 8 1 1 - 5 - S U N W A Y   C H E R A S,SUNWAY CITY PROPERTIES SDN. BHD.,5811,5811-6/12-2012/1377,17 Dec 2007,16 Dec 2012,03-56399910,johannah@sunway.com.my,WWW.SUNWAY.COM.MY/SUNCITY,"5811-5,",SIAP DENGAN: CFO PENUH,5811-5/818/2009(04),25 Apr 2008,24 Apr 2009,"RM 483,600.00",0.00mps,RUMAH TERES,2,0,0,0,63,63,"483,600.00","732,020.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5811-5,"(2896, '5811-5')"
6,5 8 1 1 - 6 - S U N W A Y   C H E R A S,SUNWAY CITY PROPERTIES SDN. BHD.,5811,5811-6/12-2012/1377,17 Dec 2007,16 Dec 2012,03-56399910,johannah@sunway.com.my,WWW.SUNWAY.COM.MY/SUNCITY,"5811-6,",SIAP DENGAN: CCC PENUH,5811-6/1614/2010(08),10 Aug 2009,09 Aug 2010,"RM 36,000.00",61.00mps,RUMAH PANGSA/KONDO,5,0,0,61,48,0,"36,000.00","42,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.085280, 101.766627""]",,https://teduh.kpkt.gov.my/project-swasta/5811-6,"(2897, '5811-6')"
7,5 8 1 2 - 1 - X X X,BATU SEMBILAN PROPERTIES SDN. BHD.,5812,5812/04-2005/378,28 Apr 2000,27 Apr 2005,-,-,-,"5812-1,",-,5812/901/1995(09),07 Sep 1994,06 Sep 1995,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5812-1,"(2898, '5812-1')"
8,5 8 1 2 - 2 - T A M A N   O R K I D,BATU SEMBILAN PROPERTIES SDN. BHD.,5812,5812/04-2005/378,28 Apr 2000,27 Apr 2005,-,-,-,"5812-2,",-,5812-2/302/2003(12),24 Feb 2003,17 Dec 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5812-2,"(2899, '5812-2')"
9,5 8 3 5 - 1 - P U N C A K   P R I M A,EQUATORA SDN. BHD.,5835,5835/11-1999/866,07 Nov 1994,06 Nov 1999,-,-,-,"5835-1,",-,5835/311/1998(03),14 Mar 1997,13 Mar 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5835-1,"(2866, '5835-1')"
10,5 8 3 8 - 1 - T A M A N   W I R A,EASTVIEW ENTERPRISE SDN. BHD.,5838,5838-3/06-2012/618,29 Jun 2009,28 Jun 2012,09-2962098,yyapkimsen@yahoo.com,-,"5838-1,",-,5838/612/1995(06),29 Jun 1994,28 Jun 1995,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5838-1,"(2867, '5838-1')"
11,5 8 3 8 - 2 - T A M A N   B U K I T   S E M A N T A N,EASTVIEW ENTERPRISE SDN. BHD.,5838,5838-3/06-2012/618,29 Jun 2009,28 Jun 2012,09-2962098,yyapkimsen@yahoo.com,-,"5838-2,",-,5838-2/132/2003(01),18 Jan 2002,17 Jan 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5838-2,"(2868, '5838-2')"
12,5 8 3 8 - 3 - T A M A N   B U K I T   S E M A N T A N,EASTVIEW ENTERPRISE SDN. BHD.,5838,5838-3/06-2012/618,29 Jun 2009,28 Jun 2012,09-2962098,yyapkimsen@yahoo.com,-,"5838-3,",SIAP DENGAN: CCC PENUH,5838-3/1552/2011(08),26 Aug 2010,27 Aug 2011,"RM 160,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,12,"320,000.00","357,458.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5838-3,"(2869, '5838-3')"
13,5 8 3 8 - 3 - T A M A N   B U K I T   S E M A N T A N,EASTVIEW ENTERPRISE SDN. BHD.,5838,5838-3/06-2012/618,29 Jun 2009,28 Jun 2012,09-2962098,yyapkimsen@yahoo.com,-,"5838-3,",SIAP DENGAN: CCC PENUH,5838-3/1552/2011(08),26 Aug 2010,27 Aug 2011,"RM 160,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,2,2,"210,000.00","250,688.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5838-3,"(2869, '5838-3')"
14,5 8 3 8 - 3 - T A M A N   B U K I T   S E M A N T A N,EASTVIEW ENTERPRISE SDN. BHD.,5838,5838-3/06-2012/618,29 Jun 2009,28 Jun 2012,09-2962098,yyapkimsen@yahoo.com,-,"5838-3,",SIAP DENGAN: CCC PENUH,5838-3/1552/2011(08),26 Aug 2010,27 Aug 2011,"RM 160,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,8,"220,000.00","227,965.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5838-3,"(2869, '5838-3')"
15,5 8 3 8 - 3 - T A M A N   B U K I T   S E M A N T A N,EASTVIEW ENTERPRISE SDN. BHD.,5838,5838-3/06-2012/618,29 Jun 2009,28 Jun 2012,09-2962098,yyapkimsen@yahoo.com,-,"5838-3,",SIAP DENGAN: CCC PENUH,5838-3/1552/2011(08),26 Aug 2010,27 Aug 2011,"RM 160,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,1,1,"298,800.00","298,800.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5838-3,"(2869, '5838-3')"
