,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,6 6 7 0 - 1 - T A M A N   S E J A T I,RIBAR SEJATI SDN BHD (KIARAGOLD),6670,6670/08-1999/636,26 Aug 1996,25 Aug 1999,-,-,-,"6670-1,",-,6670/1372/1999(09),12 Sep 1998,11 Sep 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6670-1,"(491, '6670-1')"
1,6 6 7 3 - 1 - T A M A N   A M P A N G A N,EMPEROR COURT SDN. BHD.,6673,6673/01-2001/63,14 Jan 1998,13 Jan 2001,-,-,-,"6673-1,",-,6673/1503/1999(10),15 Oct 1998,14 Oct 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6673-1,"(492, '6673-1')"
2,6 6 7 3 - 2 - T A M A N   A M P A N G A N     F A S A   2 A,EMPEROR COURT SDN. BHD.,6673,6673/01-2001/63,14 Jan 1998,13 Jan 2001,-,-,-,"6673-2,",-,6673/983/1998(07),01 Aug 1997,31 Jul 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6673-2,"(493, '6673-2')"
3,6 6 7 3 - 3 - T A M A N   A M P A N G A N   F A S A   2 B,EMPEROR COURT SDN. BHD.,6673,6673/01-2001/63,14 Jan 1998,13 Jan 2001,-,-,-,"6673-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6673-3,"(494, '6673-3')"
4,6 6 7 4 - 1 - B A N D A R   T A S E K   M U T I A R A,PEMBANGUNAN BANDAR MUTIARA SDN. BHD.,6674,6674-6/06-2013/666,14 Jun 2010,13 Jun 2013,04-5087888,mutiara@pbm.com.my,-,"6674-1,",-,6674/959/2001(06),06 Jun 2000,05 Jun 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6674-1,"(495, '6674-1')"
5,6 6 7 4 - 2 - B A N D A R   T A S E K   M U T I A R A,PEMBANGUNAN BANDAR MUTIARA SDN. BHD.,6674,6674-6/06-2013/666,14 Jun 2010,13 Jun 2013,04-5087888,mutiara@pbm.com.my,-,"6674-2,",-,6674-2/1904/2003(08),23 Aug 2002,22 Aug 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6674-2,"(496, '6674-2')"
6,6 6 7 4 - 3 - B A N D A R   T A S I K   M U T I A R A,PEMBANGUNAN BANDAR MUTIARA SDN. BHD.,6674,6674-6/06-2013/666,14 Jun 2010,13 Jun 2013,04-5087888,mutiara@pbm.com.my,-,"6674-3,",-,6674/1691/2000(11),27 Nov 1999,26 Nov 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6674-3,"(497, '6674-3')"
7,6 6 7 4 - 4 - B A N D A R   T A S E K   M U T I A R A   F A S A   3   &   4,PEMBANGUNAN BANDAR MUTIARA SDN. BHD.,6674,6674-6/06-2013/666,14 Jun 2010,13 Jun 2013,04-5087888,mutiara@pbm.com.my,-,"6674-4,",-,6674/1916/2002(10),09 Oct 2001,08 Oct 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6674-4,"(498, '6674-4')"
8,6 6 7 4 - 5 - B A N D A R   T A S E K   M U T I A R A,PEMBANGUNAN BANDAR MUTIARA SDN. BHD.,6674,6674-6/06-2013/666,14 Jun 2010,13 Jun 2013,04-5087888,mutiara@pbm.com.my,-,"6674-5,",-,6674-5/2531/2004(11),17 Nov 2003,16 Nov 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6674-5,"(499, '6674-5')"
9,6 6 8 0 - 1 2 - T A M A N   S E N T O S A   I I,SAGA JEJAKA SDN. BHD.,6680,6680-15/12-2022/03688(L),31 Dec 2021,30 Dec 2022,-,mida10247@yahoo.com,-,"6680-12,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6680-12,"(466, '6680-12')"
