,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,1 0 9 6 3 - 1 - T A M A N   B I D O R   B O T A N I,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-1,",SIAP DENGAN: CFO PENUH,10963-1/898/2013(06),03 Jun 2012,02 Jun 2013,"RM 105,000.00",0.00mps,RUMAH TERES,1.5,0,0,0,13,13,"131,000.00","183,000.00",90.00,,,https://teduh.kpkt.gov.my/project-swasta/10963-1,"(1750, '10963-1')"
1,1 0 9 6 3 - 1 - T A M A N   B I D O R   B O T A N I,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-1,",SIAP DENGAN: CFO PENUH,10963-1/898/2013(06),03 Jun 2012,02 Jun 2013,"RM 105,000.00",0.00mps,RUMAH TERES,1,0,0,0,16,16,"105,000.00","135,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/10963-1,"(1750, '10963-1')"
2,1 0 9 6 3 - 1 - T A M A N   B I D O R   B O T A N I,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-1,",SIAP DENGAN: CFO PENUH,10963-1/898/2013(06),03 Jun 2012,02 Jun 2013,"RM 105,000.00",0.00mps,RUMAH TERES,2,0,0,0,10,10,"188,000.00","238,000.00",85.00,,,https://teduh.kpkt.gov.my/project-swasta/10963-1,"(1750, '10963-1')"
3,1 0 9 6 3 - 1 - T A M A N   B I D O R   B O T A N I,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-1,",SIAP DENGAN: CFO PENUH,10963-1/898/2013(06),03 Jun 2012,02 Jun 2013,"RM 105,000.00",0.00mps,RUMAH TERES,1.5,0,0,0,24,24,"110,000.00","154,862.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/10963-1,"(1750, '10963-1')"
4,1 0 9 6 3 - 1 - T A M A N   B I D O R   B O T A N I,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-1,",SIAP DENGAN: CFO PENUH,10963-1/898/2013(06),03 Jun 2012,02 Jun 2013,"RM 105,000.00",0.00mps,RUMAH TERES,1,0,0,0,8,8,"105,000.00","115,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/10963-1,"(1750, '10963-1')"
5,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH BERKEMBAR,1,0,0,86,8,0,"249,999.00","296,469.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
6,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH TERES,1.5,0,0,81,30,0,"193,181.00","252,456.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
7,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH BERKEMBAR,1,0,0,86,10,0,"259,999.00","311,959.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
8,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH TERES,1.5,0,0,74,27,27,"245,000.00","331,160.00",0.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
9,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH BERKEMBAR,1,0,0,86,4,0,"259,999.00","289,999.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
10,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH BERKEMBAR,1,0,0,86,8,0,"249,999.00","297,000.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
11,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH TERES,1,0,0,75,38,0,"132,999.00","213,865.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
12,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH BERKEMBAR,1,0,0,86 - 111,4,0,"285,459.00","328,888.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
13,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH BERKEMBAR,1,0,0,112,24,0,"265,000.00","460,511.00",100.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
14,1 0 9 6 3 - 2 - T A M A N   B I D O R   B O T A N I   2,ENG HIN LEE SDN.BHD.,10963,10963/04-2028/0848(R),29 Apr 2023,28 Apr 2028,-,enghinlee@hotmail.com,-,"10963-2,",BERJALAN LANCAR,10963-2/06-2024/1364(A)-(L),21 Jun 2022,20 Jun 2024,"RM 132,999.00",74.32mps - 112.00mps,RUMAH TERES,1,0,0,84,26,26,"205,000.00","366,850.00",0.00,"[""4.106617, 101.271592""]",,https://teduh.kpkt.gov.my/project-swasta/10963-2,"(1751, '10963-2')"
15,1 0 9 6 9 - 1 - T A M A N   B I D O R   P U T E R A,MUTUAL STYLE SDN. BHD.,10969,10969/03-2026/0473(A),08 Mar 2023,07 Mar 2026,6052412821,cantikhati_sdnbhd@yahoo.com,-,"10969-1,",SIAP DENGAN: CCC PENUH,10969-1/11-2021/03409(A)-(L),22 Nov 2020,21 Nov 2021,"RM 190,000.00",112.00mps - 235.00mps,RUMAH TERES,2,0,0,188,26,0,"190,000.00","365,000.00",100.00,"[""4.113733, 101.275466""]",,https://teduh.kpkt.gov.my/project-swasta/10969-1,"(1752, '10969-1')"
16,1 0 9 6 9 - 1 - T A M A N   B I D O R   P U T E R A,MUTUAL STYLE SDN. BHD.,10969,10969/03-2026/0473(A),08 Mar 2023,07 Mar 2026,6052412821,cantikhati_sdnbhd@yahoo.com,-,"10969-1,",SIAP DENGAN: CCC PENUH,10969-1/11-2021/03409(A)-(L),22 Nov 2020,21 Nov 2021,"RM 190,000.00",112.00mps - 235.00mps,RUMAH TERES,2,0,0,235,1,0,"488,800.00","488,800.00",100.00,"[""4.113733, 101.275466""]",,https://teduh.kpkt.gov.my/project-swasta/10969-1,"(1752, '10969-1')"
17,1 0 9 6 9 - 1 - T A M A N   B I D O R   P U T E R A,MUTUAL STYLE SDN. BHD.,10969,10969/03-2026/0473(A),08 Mar 2023,07 Mar 2026,6052412821,cantikhati_sdnbhd@yahoo.com,-,"10969-1,",SIAP DENGAN: CCC PENUH,10969-1/11-2021/03409(A)-(L),22 Nov 2020,21 Nov 2021,"RM 190,000.00",112.00mps - 235.00mps,RUMAH TERES,2,0,0,192,8,4,"296,000.00","389,880.00",100.00,"[""4.113733, 101.275466""]",,https://teduh.kpkt.gov.my/project-swasta/10969-1,"(1752, '10969-1')"
18,1 0 9 6 9 - 1 - T A M A N   B I D O R   P U T E R A,MUTUAL STYLE SDN. BHD.,10969,10969/03-2026/0473(A),08 Mar 2023,07 Mar 2026,6052412821,cantikhati_sdnbhd@yahoo.com,-,"10969-1,",SIAP DENGAN: CCC PENUH,10969-1/11-2021/03409(A)-(L),22 Nov 2020,21 Nov 2021,"RM 190,000.00",112.00mps - 235.00mps,RUMAH TERES,2,0,0,192,8,1,"243,880.00","554,880.00",100.00,"[""4.113733, 101.275466""]",,https://teduh.kpkt.gov.my/project-swasta/10969-1,"(1752, '10969-1')"
19,1 0 9 6 9 - 1 - T A M A N   B I D O R   P U T E R A,MUTUAL STYLE SDN. BHD.,10969,10969/03-2026/0473(A),08 Mar 2023,07 Mar 2026,6052412821,cantikhati_sdnbhd@yahoo.com,-,"10969-1,",SIAP DENGAN: CCC PENUH,10969-1/11-2021/03409(A)-(L),22 Nov 2020,21 Nov 2021,"RM 190,000.00",112.00mps - 235.00mps,RUMAH TERES,2,0,0,192,14,2,"238,880.00","428,880.00",100.00,"[""4.113733, 101.275466""]",,https://teduh.kpkt.gov.my/project-swasta/10969-1,"(1752, '10969-1')"
20,1 0 9 6 9 - 1 - T A M A N   B I D O R   P U T E R A,MUTUAL STYLE SDN. BHD.,10969,10969/03-2026/0473(A),08 Mar 2023,07 Mar 2026,6052412821,cantikhati_sdnbhd@yahoo.com,-,"10969-1,",SIAP DENGAN: CCC PENUH,10969-1/11-2021/03409(A)-(L),22 Nov 2020,21 Nov 2021,"RM 190,000.00",112.00mps - 235.00mps,RUMAH TERES,1,0,0,112,6,0,"330,000.00","330,000.00",100.00,"[""4.113733, 101.275466""]",,https://teduh.kpkt.gov.my/project-swasta/10969-1,"(1752, '10969-1')"
21,1 0 9 7 5 - 1 - T A M A N   M E L O R   3,RESILIENT MAINLAND SDN. BHD.,10975,10975-2/05-2017/01774(L),04 May 2016,03 May 2017,-,-,-,"10975-1,",SIAP DENGAN: CCC PENUH,10975-1/717/2013(03),30 Mar 2012,29 Mar 2013,"RM 258,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,18,4,"258,000.00","401,208.50",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10975-1,"(1753, '10975-1')"
22,1 0 9 7 5 - 1 - T A M A N   M E L O R   3,RESILIENT MAINLAND SDN. BHD.,10975,10975-2/05-2017/01774(L),04 May 2016,03 May 2017,-,-,-,"10975-1,",SIAP DENGAN: CCC PENUH,10975-1/717/2013(03),30 Mar 2012,29 Mar 2013,"RM 258,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,1,"258,000.00","288,938.50",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10975-1,"(1753, '10975-1')"
23,1 0 9 7 5 - 1 - T A M A N   M E L O R   3,RESILIENT MAINLAND SDN. BHD.,10975,10975-2/05-2017/01774(L),04 May 2016,03 May 2017,-,-,-,"10975-1,",SIAP DENGAN: CCC PENUH,10975-1/717/2013(03),30 Mar 2012,29 Mar 2013,"RM 258,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,5,"296,700.00","409,993.40",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10975-1,"(1753, '10975-1')"
24,1 0 9 7 5 - 2 - T A M A N   M E L O R   3,RESILIENT MAINLAND SDN. BHD.,10975,10975-2/05-2017/01774(L),04 May 2016,03 May 2017,-,-,-,"10975-2,",SIAP DENGAN: CCC PENUH,10975-2/04-2016/01610(P),19 Apr 2015,18 Apr 2016,"RM 368,000.00",128.20mps,RUMAH BERKEMBAR,1,0,0,128,20,2,"368,000.00","478,100.00",100.00,"[""4.018933, 101.049147""]",,https://teduh.kpkt.gov.my/project-swasta/10975-2,"(1754, '10975-2')"
25,1 0 9 9 0 - 1 - T A M A N   S E R I   B A H A G I A,YU YU ENTERPRISE (M) SDN. BHD.,10990,10990-4/09-2018/02294(L),11 Sep 2017,10 Sep 2018,-,-,-,"10990-1,",SIAP DENGAN: CCC PENUH,10990-1/1087/2011(07),24 Jul 2010,23 Jul 2011,"RM 220,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,26,26,"220,000.00","330,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/10990-1,"(1755, '10990-1')"
