,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,5 3 3 7 - 1 0 - B U K I T   K L E D A N G   I N D A H,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-10,",-,5337-10/401/2003(01),05 Mar 2002,30 Jan 2003,RM 0.00,0.00mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5337-10,"(750, '5337-10')"
1,5 3 3 7 - 1 1 - B U K I T   K L E D A N G   I N D A H,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-11,",SIAP DENGAN: CFO PENUH,5337-11/74/2006(01),11 Jan 2005,10 Jan 2006,"RM 139,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,6,6,"320,000.00","350,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-11,"(751, '5337-11')"
2,5 3 3 7 - 1 1 - B U K I T   K L E D A N G   I N D A H,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-11,",SIAP DENGAN: CFO PENUH,5337-11/74/2006(01),11 Jan 2005,10 Jan 2006,"RM 139,800.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,4,4,"328,000.00","358,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-11,"(751, '5337-11')"
3,5 3 3 7 - 1 1 - B U K I T   K L E D A N G   I N D A H,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-11,",SIAP DENGAN: CFO PENUH,5337-11/74/2006(01),11 Jan 2005,10 Jan 2006,"RM 139,800.00",0.00mps,RUMAH TERES,2,0,0,0,8,8,"139,800.00","198,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-11,"(751, '5337-11')"
4,5 3 3 7 - 1 2 - T A M A N   R O K A M   J A Y A,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-12,",-,5337-12/1632/2005(08),11 Aug 2004,10 Aug 2005,RM 0.00,0.00mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5337-12,"(752, '5337-12')"
5,5 3 3 7 - 1 3 - T A M A N   S I L I B I N,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-13,",-,5337-13/621/2005(03),30 Mar 2004,29 Mar 2005,RM 0.00,0.00mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5337-13,"(753, '5337-13')"
6,5 3 3 7 - 1 4 - T A M A N   P E R P A D U A N   R A Y A,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-14,",SIAP DENGAN: CFO PENUH,5337-14/759/2008(04),05 Apr 2007,04 Apr 2008,"RM 103,800.00",0.00mps,RUMAH TERES,2.5,0,0,0,33,33,"169,800.00","267,800.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-14,"(754, '5337-14')"
7,5 3 3 7 - 1 4 - T A M A N   P E R P A D U A N   R A Y A,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-14,",SIAP DENGAN: CFO PENUH,5337-14/759/2008(04),05 Apr 2007,04 Apr 2008,"RM 103,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,18,"298,800.00","418,600.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-14,"(754, '5337-14')"
8,5 3 3 7 - 1 4 - T A M A N   P E R P A D U A N   R A Y A,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-14,",SIAP DENGAN: CFO PENUH,5337-14/759/2008(04),05 Apr 2007,04 Apr 2008,"RM 103,800.00",0.00mps,RUMAH TERES,1,0,0,0,3,3,"103,800.00","170,840.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-14,"(754, '5337-14')"
9,5 3 3 7 - 1 4 - T A M A N   P E R P A D U A N   R A Y A,WINFULLY DEVELOPMENT SDN. BHD.,5337,5337/03-2026/0492(A),02 Mar 2023,01 Mar 2026,052537722,winfully1991@gmail.com,-,"5337-14,",SIAP DENGAN: CFO PENUH,5337-14/759/2008(04),05 Apr 2007,04 Apr 2008,"RM 103,800.00",0.00mps,RUMAH TERES,2,0,0,0,19,19,"149,800.00","261,700.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5337-14,"(754, '5337-14')"
