,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,"1 0 1 0 1 - 5 - S E K S Y E N   1 A ,   B A N D A R   B A R U   B I D O R",KERIS ENGINEERING & COMMUNICATIONS SDN. BHD.,10101,10101/10-2026/0959(A),31 Oct 2020,30 Oct 2026,052427000,yammie@teamkeris.com.my,www.teamkeris.com.my,"10101-5,",BERJALAN LANCAR,10101-5/05-2025/0543(N)-(L),15 May 2023,14 May 2025,"RM 250,000.00",91.97mps - 134.24mps,RUMAH TERES,1,4,2,92 - 97,122,55,"250,000.00","465,800.00",61.48,"[""4.120663, 101.276052""]",,https://teduh.kpkt.gov.my/project-swasta/10101-5,"(1705, '10101-5')"
1,"1 0 1 0 1 - 5 - S E K S Y E N   1 A ,   B A N D A R   B A R U   B I D O R",KERIS ENGINEERING & COMMUNICATIONS SDN. BHD.,10101,10101/10-2026/0959(A),31 Oct 2020,30 Oct 2026,052427000,yammie@teamkeris.com.my,www.teamkeris.com.my,"10101-5,",BERJALAN LANCAR,10101-5/05-2025/0543(N)-(L),15 May 2023,14 May 2025,"RM 250,000.00",91.97mps - 134.24mps,RUMAH TERES,2,4,"2, 3, 4",134,81,55,"420,000.00","577,800.00",15.43,"[""4.120663, 101.276052""]",,https://teduh.kpkt.gov.my/project-swasta/10101-5,"(1705, '10101-5')"
2,"1 0 1 0 1 - 5 - S E K S Y E N   1 A ,   B A N D A R   B A R U   B I D O R",KERIS ENGINEERING & COMMUNICATIONS SDN. BHD.,10101,10101/10-2026/0959(A),31 Oct 2020,30 Oct 2026,052427000,yammie@teamkeris.com.my,www.teamkeris.com.my,"10101-5,",BERJALAN LANCAR,10101-5/05-2025/0543(N)-(L),15 May 2023,14 May 2025,"RM 250,000.00",91.97mps - 134.24mps,RUMAH SESEBUAH,1,4,3,126,11,1,"500,000.00","725,000.00",70.00,"[""4.120663, 101.276052""]",,https://teduh.kpkt.gov.my/project-swasta/10101-5,"(1705, '10101-5')"
3,1 0 1 2 - 1 6 - T A M A N   K U R A U   S E N T O S A,SENG HONG ENTERPRISE SDN. BHD.,1012,1012/02-2025/0010(R),15 Feb 2022,14 Feb 2025,-,senghong_99@yahoo.com.my,-,"1012-16,",SIAP DENGAN: CCC PENUH,1012-16/02-2024/0335(R)-(L),15 Feb 2023,14 Feb 2024,"RM 190,000.00","111.40mps - 1,540.00mps",RUMAH TERES,1,0,0,"111 - 1,200",30,25,"190,000.00","291,300.00",100.00,"[""4.967000, 100.800000""]",,https://teduh.kpkt.gov.my/project-swasta/1012-16,"(1526, '1012-16')"
4,1 0 1 2 - 1 6 - T A M A N   K U R A U   S E N T O S A,SENG HONG ENTERPRISE SDN. BHD.,1012,1012/02-2025/0010(R),15 Feb 2022,14 Feb 2025,-,senghong_99@yahoo.com.my,-,"1012-16,",SIAP DENGAN: CCC PENUH,1012-16/02-2024/0335(R)-(L),15 Feb 2023,14 Feb 2024,"RM 190,000.00","111.40mps - 1,540.00mps",RUMAH TERES,1,0,0,"123 - 1,540",16,13,"209,000.00","268,000.00",100.00,"[""4.967000, 100.800000""]",,https://teduh.kpkt.gov.my/project-swasta/1012-16,"(1526, '1012-16')"
5,1 0 1 4 7 - 1 - S E K I A H   M A K M U R,HARAPAN BEBAS SDN. BHD.,10147,10147/10-2024/1118(R),02 Oct 2015,01 Oct 2024,0177436818,office.tehtehdev@gmail.com,-,"10147-1,",SIAP DENGAN: CFO PENUH,10147-1/10-2015/02083(P),02 Oct 2014,01 Oct 2015,"RM 98,800.00",0.00mps - 87.00mps,RUMAH TERES,1,0,0,87,113,0,"163,000.00","332,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10147-1,"(1706, '10147-1')"
6,1 0 1 4 7 - 1 - S E K I A H   M A K M U R,HARAPAN BEBAS SDN. BHD.,10147,10147/10-2024/1118(R),02 Oct 2015,01 Oct 2024,0177436818,office.tehtehdev@gmail.com,-,"10147-1,",SIAP DENGAN: CFO PENUH,10147-1/10-2015/02083(P),02 Oct 2014,01 Oct 2015,"RM 98,800.00",0.00mps - 87.00mps,RUMAH BERKEMBAR,1,0,0,0,44,0,"238,000.00","303,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10147-1,"(1706, '10147-1')"
7,1 0 1 4 7 - 1 - S E K I A H   M A K M U R,HARAPAN BEBAS SDN. BHD.,10147,10147/10-2024/1118(R),02 Oct 2015,01 Oct 2024,0177436818,office.tehtehdev@gmail.com,-,"10147-1,",SIAP DENGAN: CFO PENUH,10147-1/10-2015/02083(P),02 Oct 2014,01 Oct 2015,"RM 98,800.00",0.00mps - 87.00mps,RUMAH TERES,1,0,0,0,99,0,"138,000.00","198,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10147-1,"(1706, '10147-1')"
8,1 0 1 4 7 - 1 - S E K I A H   M A K M U R,HARAPAN BEBAS SDN. BHD.,10147,10147/10-2024/1118(R),02 Oct 2015,01 Oct 2024,0177436818,office.tehtehdev@gmail.com,-,"10147-1,",SIAP DENGAN: CFO PENUH,10147-1/10-2015/02083(P),02 Oct 2014,01 Oct 2015,"RM 98,800.00",0.00mps - 87.00mps,RUMAH TERES,1,0,0,74,70,0,"138,800.00","212,702.60",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10147-1,"(1706, '10147-1')"
9,1 0 1 4 7 - 1 - S E K I A H   M A K M U R,HARAPAN BEBAS SDN. BHD.,10147,10147/10-2024/1118(R),02 Oct 2015,01 Oct 2024,0177436818,office.tehtehdev@gmail.com,-,"10147-1,",SIAP DENGAN: CFO PENUH,10147-1/10-2015/02083(P),02 Oct 2014,01 Oct 2015,"RM 98,800.00",0.00mps - 87.00mps,RUMAH TERES,1,0,0,0,96,0,"98,800.00","148,930.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10147-1,"(1706, '10147-1')"
10,1 0 1 4 7 - 1 - S E K I A H   M A K M U R,HARAPAN BEBAS SDN. BHD.,10147,10147/10-2024/1118(R),02 Oct 2015,01 Oct 2024,0177436818,office.tehtehdev@gmail.com,-,"10147-1,",SIAP DENGAN: CFO PENUH,10147-1/10-2015/02083(P),02 Oct 2014,01 Oct 2015,"RM 98,800.00",0.00mps - 87.00mps,RUMAH TERES,1,0,0,0,110,0,"140,800.00","288,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/10147-1,"(1706, '10147-1')"
11,1 0 2 3 9 - 1 - T A M A N   S U N G K A I   I N D A H,SUMMIT PRIMA DEVELOPMENT SDN. BHD.,10239,10239-1/06-2015/01833(L),13 Jun 2014,12 Jun 2015,-,spdsb.const@gmail.com,-,"10239-1,",-,10239-1/06-2015/01833(P),13 Jun 2014,12 Jun 2015,"RM 35,000.00",0.00mps,RUMAH KEDAI (G),1,0,0,0,4,4,"70,000.00","90,000.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/10239-1,"(1707, '10239-1')"
12,1 0 2 3 9 - 1 - T A M A N   S U N G K A I   I N D A H,SUMMIT PRIMA DEVELOPMENT SDN. BHD.,10239,10239-1/06-2015/01833(L),13 Jun 2014,12 Jun 2015,-,spdsb.const@gmail.com,-,"10239-1,",-,10239-1/06-2015/01833(P),13 Jun 2014,12 Jun 2015,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,255,255,"35,000.00","35,000.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/10239-1,"(1707, '10239-1')"
13,1 0 2 5 6 - 1 4 - C H A N G K A T   J E R I N G,IJ LAND DEVELOPMENT SDN. BHD.,10256,10256/01-2028/0186(R),26 Jan 2023,25 Jan 2028,-,ijp.properties@gmail.com,-,"10256-14,",SAKIT,10256-14/01-2024/0895(R)-(L),05 Jan 2023,04 Jan 2024,"RM 247,000.00",75.00mps,RUMAH TERES,1,0,0,75,9,1,"247,000.00","298,000.00",87.50,"[""4.785964, 100.724869""]",,https://teduh.kpkt.gov.my/project-swasta/10256-14,"(1662, '10256-14')"
