,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,7 7 9 7 - 4 - T A M A N   L A P A N G A N   H A R T A M A S,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-4,",SIAP DENGAN: CCC PENUH,7797-4/08-2014/0529(P),23 Aug 2013,22 Aug 2014,"RM 273,800.00",200.30mps,RUMAH TERES,2,0,0,200,14,0,"273,800.00","440,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7797-4,"(1000, '7797-4')"
1,7 7 9 7 - 4 - T A M A N   L A P A N G A N   H A R T A M A S,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-4,",SIAP DENGAN: CCC PENUH,7797-4/08-2014/0529(P),23 Aug 2013,22 Aug 2014,"RM 273,800.00",200.30mps,RUMAH TERES,2,0,0,200,14,0,"273,800.01","440,800.01",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7797-4,"(1000, '7797-4')"
2,7 7 9 7 - 4 - T A M A N   L A P A N G A N   H A R T A M A S,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-4,",SIAP DENGAN: CCC PENUH,7797-4/08-2014/0529(P),23 Aug 2013,22 Aug 2014,"RM 273,800.00",200.30mps,RUMAH TERES,2,0,0,200,28,0,"318,000.00","499,675.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7797-4,"(1000, '7797-4')"
3,7 7 9 7 - 5 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-5,",SIAP DENGAN: CCC PENUH,7797-5/09-2017/0782(P),10 Sep 2015,09 Sep 2017,"RM 328,800.00",148.62mps,RUMAH TERES,2,0,0,149,14,1,"328,800.00","435,360.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-5,"(1001, '7797-5')"
4,7 7 9 7 - 5 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-5,",SIAP DENGAN: CCC PENUH,7797-5/09-2017/0782(P),10 Sep 2015,09 Sep 2017,"RM 328,800.00",148.62mps,RUMAH TERES,2,0,0,149,13,1,"328,800.00","463,140.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-5,"(1001, '7797-5')"
5,7 7 9 7 - 5 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-5,",SIAP DENGAN: CCC PENUH,7797-5/09-2017/0782(P),10 Sep 2015,09 Sep 2017,"RM 328,800.00",148.62mps,RUMAH TERES,2,0,0,149,4,0,"328,800.00","424,380.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-5,"(1001, '7797-5')"
6,7 7 9 7 - 5 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-5,",SIAP DENGAN: CCC PENUH,7797-5/09-2017/0782(P),10 Sep 2015,09 Sep 2017,"RM 328,800.00",148.62mps,RUMAH TERES,2,0,0,149,13,0,"328,800.00","569,640.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-5,"(1001, '7797-5')"
7,7 7 9 7 - 5 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-5,",SIAP DENGAN: CCC PENUH,7797-5/09-2017/0782(P),10 Sep 2015,09 Sep 2017,"RM 328,800.00",148.62mps,RUMAH TERES,2,0,0,149,9,0,"328,800.00","620,000.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-5,"(1001, '7797-5')"
8,7 7 9 7 - 6 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-6,",SIAP DENGAN: CCC PENUH,7797-6/06-2019/0404(P),06 Jun 2017,05 Jun 2019,"RM 368,800.00",167.20mps,RUMAH TERES,2,0,0,167,14,1,"398,800.00","562,800.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-6,"(1002, '7797-6')"
9,7 7 9 7 - 6 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-6,",SIAP DENGAN: CCC PENUH,7797-6/06-2019/0404(P),06 Jun 2017,05 Jun 2019,"RM 368,800.00",167.20mps,RUMAH TERES,2,0,0,167,2,0,"398,800.00","398,800.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-6,"(1002, '7797-6')"
10,7 7 9 7 - 6 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-6,",SIAP DENGAN: CCC PENUH,7797-6/06-2019/0404(P),06 Jun 2017,05 Jun 2019,"RM 368,800.00",167.20mps,RUMAH TERES,2,0,0,167,15,2,"398,800.00","594,780.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-6,"(1002, '7797-6')"
11,7 7 9 7 - 6 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-6,",SIAP DENGAN: CCC PENUH,7797-6/06-2019/0404(P),06 Jun 2017,05 Jun 2019,"RM 368,800.00",167.20mps,RUMAH TERES,2,0,0,167,7,1,"368,800.00","398,800.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-6,"(1002, '7797-6')"
12,7 7 9 7 - 6 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-6,",SIAP DENGAN: CCC PENUH,7797-6/06-2019/0404(P),06 Jun 2017,05 Jun 2019,"RM 368,800.00",167.20mps,RUMAH TERES,2,0,0,167,3,1,"398,800.00","587,080.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-6,"(1002, '7797-6')"
13,7 7 9 7 - 7 - B A N D A R   L A H A T   B A R U,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-7,",SIAP DENGAN: CCC PENUH,7797-7/05-2022/01681(P),04 May 2021,03 May 2022,"RM 365,800.00",167.20mps,RUMAH TERES,2,0,0,167,28,-21,"365,800.00","538,800.00",100.00,"[""4.537981, 101.041094""]",,https://teduh.kpkt.gov.my/project-swasta/7797-7,"(1003, '7797-7')"
14,7 7 9 7 - 9 - T A M A N   L A P A N G A N   H A R T A M A S,KINTA KEMAS SDN. BHD.,7797,7797/02-2026/0086(A),15 Feb 2023,14 Feb 2026,-,-,-,"7797-9,",SIAP DENGAN: CCC PENUH,7797-9/02-2023/01287(P),15 Feb 2022,14 Feb 2023,"RM 508,800.00",196.19mps,RUMAH TERES,2,0,0,196,42,6,"508,800.00","735,200.00",100.00,"[""4.545377, 101.108632""]",,https://teduh.kpkt.gov.my/project-swasta/7797-9,"(1004, '7797-9')"
15,7 8 0 2 - 3 - B A N D A R   B A R U   K A M U N T I N G   P E R D A N A,UIS LAND SDN. BHD.,7802,7802/08-2027/1258(R),24 Aug 2022,23 Aug 2027,047310159,uissb92@gmail.com,-,"7802-3,",SIAP DENGAN: CFO PENUH,7802-3/891/2008(04),25 Apr 2007,24 Apr 2008,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,300,283,"35,000.00","80,710.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7802-3,"(1005, '7802-3')"
