,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
0,"1 1 9 0 3 - 4 - 4 4   U N I T   R U M A H   B E R K E M B A R   1   T I N G K A T ,   B A T U   G A J A H",INFOCAST PROPERTY SDN. BHD.,11903,11903/05-2025/1120(R),27 May 2022,26 May 2025,-,-,-,"11903-4,",SIAP DENGAN: CCC PENUH,11903-4/11-2019/03235(P),29 Nov 2018,28 Nov 2019,"RM 346,750.00",166.20mps,RUMAH BERKEMBAR,1,0,0,166,44,23,"346,750.00","388,000.00",100.00,"[""4.505652, 101.034934""]",,https://teduh.kpkt.gov.my/project-swasta/11903-4,"(250, '11903-4')"
1,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH BERKEMBAR,1,0,0,125,6,4,"331,720.00","414,070.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
2,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,0,2,2,"371,780.00","404,060.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
3,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,150,1,0,"365,000.00","365,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
4,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,139,4,0,"310,730.00","405,350.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
5,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,125,11,0,"266,000.00","342,860.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
6,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,125,1,0,"285,030.00","285,030.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
7,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,107,1,0,"271,158.00","271,158.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
8,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH BERKEMBAR,1,0,0,139,32,0,"258,000.00","334,200.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
9,1 1 9 5 1 - 1 - T A M A N   C H E M O R   M E S R A,SEWIRA BUMI SDN. BHD.,11951,11951-1/06-2016/01968(L),02 Jun 2015,01 Jun 2016,-,sewirabumi@outlook.com,-,"11951-1,",SIAP DENGAN: CCC PENUH,11951-1/06-2016/01968(P),02 Jun 2015,01 Jun 2016,"RM 258,000.00",0.00mps - 150.00mps,RUMAH SESEBUAH,1,0,0,139,2,1,"380,960.00","384,530.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/11951-1,"(251, '11951-1')"
