,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 9 3 8 - 4 - M I D H I L L S,EQUAL SIGN SDN. BHD.,8938,8938-4/05-2021/01933(L),07 May 2020,06 May 2021,-,-,www.lbs.com.my,"8938-4,",SIAP DENGAN: CCC PENUH,8938-4/05-2019/0313(P),04 May 2017,03 May 2019,"RM 682,900.00",557.00mps,PANGSAPURI SERVIS,19,0,0,557,251,227,"682,900.00","2,613,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.385727, 101.782696""]",,https://teduh.kpkt.gov.my/project-swasta/8938-4,"(1075, '8938-4')"
1,8 9 3 8 - 5 - M I D H I L L S,EQUAL SIGN SDN. BHD.,8938,8938-4/05-2021/01933(L),07 May 2020,06 May 2021,-,-,www.lbs.com.my,"8938-5,",SIAP DENGAN: CCC PENUH,8938-5/08-2019/0622(P),18 Aug 2017,17 Aug 2019,"RM 658,800.00",557.00mps,PANGSAPURI SERVIS,14,0,0,557,167,123,"658,800.00","3,012,300.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.387767, 101.785206""]",,https://teduh.kpkt.gov.my/project-swasta/8938-5,"(1076, '8938-5')"
2,8 9 3 9 - 1 - T A M A N   S U N G A I   B A L A N G   I N D A H,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-1,",-,8939-1/988/2005(06),01 Jul 2004,30 Jun 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8939-1,"(1077, '8939-1')"
3,8 9 3 9 - 2 - T A M A N   S E R I   I N D A H,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-2,",SIAP DENGAN: CFO PENUH,8939-2/2791/2006(12),09 Dec 2005,08 Dec 2006,"RM 181,350.00",0.00mps,RUMAH TERES,2,0,0,0,17,17,"181,350.00","200,025.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8939-2,"(1078, '8939-2')"
4,8 9 3 9 - 2 - T A M A N   S E R I   I N D A H,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-2,",SIAP DENGAN: CFO PENUH,8939-2/2791/2006(12),09 Dec 2005,08 Dec 2006,"RM 181,350.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,4,4,"300,000.00","310,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8939-2,"(1078, '8939-2')"
5,8 9 3 9 - 3 - T A M A N   S E R I   I N D A H,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-3,",SIAP DENGAN: CFO PENUH,8939-3/560/2009(01),26 Mar 2008,19 Jan 2009,"RM 180,000.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,1,1,"500,000.00","500,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/8939-3,"(1079, '8939-3')"
6,8 9 3 9 - 3 - T A M A N   S E R I   I N D A H,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-3,",SIAP DENGAN: CFO PENUH,8939-3/560/2009(01),26 Mar 2008,19 Jan 2009,"RM 180,000.00",0.00mps,RUMAH TERES,2,0,0,0,6,6,"180,000.00","186,275.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8939-3,"(1079, '8939-3')"
7,8 9 3 9 - 3 - T A M A N   S E R I   I N D A H,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-3,",SIAP DENGAN: CFO PENUH,8939-3/560/2009(01),26 Mar 2008,19 Jan 2009,"RM 180,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,12,"280,000.00","300,975.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8939-3,"(1079, '8939-3')"
8,8 9 3 9 - 4 - T A M A N   A M A N S A R I,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-4,",SIAP DENGAN: CCC PENUH,8939-4/296/2012(02),14 Feb 2011,13 Feb 2012,"RM 187,740.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,20,20,"187,740.00","240,720.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8939-4,"(1080, '8939-4')"
9,8 9 3 9 - 5 - T A M A N   D E S A   I M P I A N,IMEJ INDAH SDN. BHD.,8939,8939/02-2026/0290(A),24 Feb 2023,23 Feb 2026,6069595522,imejindahsb@gmail.com,-,"8939-5,",SIAP DENGAN: CCC PENUH,8939-5/07-2016/0687(P),12 Jul 2014,11 Jul 2016,"RM 324,000.00","1,785.00mps",RUMAH BERKEMBAR,1,0,0,"1,785",20,0,"324,000.00","377,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.016530, 102.586368""]",,https://teduh.kpkt.gov.my/project-swasta/8939-5,"(1081, '8939-5')"
