,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 9 1 8 0 - 1 - T A M A N   G U A   P E R D A N A,GABUNGAN SERASI SDN. BHD.,19180,19180/11-2027/1098(A),09 Nov 2022,08 Nov 2027,0199882291,tamanguaperdana@gmail.com,-,"19180-1,",SIAP DENGAN: CCC PENUH,19180-1/10-2021/03067(P),17 Oct 2020,16 Oct 2021,"RM 198,000.00",89.00mps,RUMAH TERES,1,0,0,89,21,0,"198,000.00","265,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.466594, 102.489415""]",,https://teduh.kpkt.gov.my/project-swasta/19180-1,"(198, '19180-1')"
1,1 9 1 8 0 - 2 - T A M A N   G A U   P E R D A N A,GABUNGAN SERASI SDN. BHD.,19180,19180/11-2027/1098(A),09 Nov 2022,08 Nov 2027,0199882291,tamanguaperdana@gmail.com,-,"19180-2,",BERJALAN LANCAR,19180-2/11-2025/1202(N)-(L),02 Nov 2023,01 Nov 2025,"RM 245,000.00",87.32mps,RUMAH TERES,1,0,0,87,11,9,"245,000.00","293,500.00",35.00,BERJALAN LANCAR,"[""3.465820, 102.489366""]",,https://teduh.kpkt.gov.my/project-swasta/19180-2,"(199, '19180-2')"
2,1 9 1 9 8 - 1 - T A M A N   S A N T U A R I   M E R B O K,DEMI CANGGIH (PENANG) SDN. BHD.,19198,19198/08-2026/1091(R),26 Aug 2023,25 Aug 2026,-,-,-,"19198-1,",SIAP DENGAN: CCC PENUH,19198-1/11-2020/03186(P),02 Nov 2019,01 Nov 2020,"RM 803,396.00",264.40mps - 343.65mps,RUMAH BERKEMBAR,2,0,0,264,22,4,"803,396.00","910,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.184599, 100.483932""]",,https://teduh.kpkt.gov.my/project-swasta/19198-1,"(173, '19198-1')"
3,1 9 1 9 8 - 1 - T A M A N   S A N T U A R I   M E R B O K,DEMI CANGGIH (PENANG) SDN. BHD.,19198,19198/08-2026/1091(R),26 Aug 2023,25 Aug 2026,-,-,-,"19198-1,",SIAP DENGAN: CCC PENUH,19198-1/11-2020/03186(P),02 Nov 2019,01 Nov 2020,"RM 803,396.00",264.40mps - 343.65mps,RUMAH BERKEMBAR,2,0,0,344,12,5,"1,032,460.00","1,288,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.184599, 100.483932""]",,https://teduh.kpkt.gov.my/project-swasta/19198-1,"(173, '19198-1')"
4,1 9 1 9 8 - 2 - T A M A N   S A N T U A R I   M E R B O K,DEMI CANGGIH (PENANG) SDN. BHD.,19198,19198/08-2026/1091(R),26 Aug 2023,25 Aug 2026,-,-,-,"19198-2,",SIAP DENGAN: CCC PENUH,19198-2/11-2020/03232(P),04 Nov 2019,03 Nov 2020,"RM 803,396.00",264.40mps,RUMAH BERKEMBAR,2,0,0,264,40,17,"803,396.00","910,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.184599, 100.483932""]",,https://teduh.kpkt.gov.my/project-swasta/19198-2,"(174, '19198-2')"
5,1 9 2 0 0 - 1 - D I A M O N D   C L A S S   S D N .   B H D .,DIAMOND CLASS SDN. BHD.,19200,19200/11-2025/1183(R),12 Nov 2022,11 Nov 2025,-,-,-,"19200-1,",SIAP DENGAN: CCC PENUH,19200-1/11-2021/03514(P),06 Nov 2020,05 Nov 2021,"RM 203,000.00",87.43mps - 179.52mps,RUMAH TERES,2,0,0,180,7,5,"360,000.00","475,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.177445, 102.344597""]",,https://teduh.kpkt.gov.my/project-swasta/19200-1,"(175, '19200-1')"
6,1 9 2 0 0 - 1 - D I A M O N D   C L A S S   S D N .   B H D .,DIAMOND CLASS SDN. BHD.,19200,19200/11-2025/1183(R),12 Nov 2022,11 Nov 2025,-,-,-,"19200-1,",SIAP DENGAN: CCC PENUH,19200-1/11-2021/03514(P),06 Nov 2020,05 Nov 2021,"RM 203,000.00",87.43mps - 179.52mps,RUMAH TERES,1,0,0,87,6,0,"203,000.00","285,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.177445, 102.344597""]",,https://teduh.kpkt.gov.my/project-swasta/19200-1,"(175, '19200-1')"
7,1 9 2 0 0 - 1 - D I A M O N D   C L A S S   S D N .   B H D .,DIAMOND CLASS SDN. BHD.,19200,19200/11-2025/1183(R),12 Nov 2022,11 Nov 2025,-,-,-,"19200-1,",SIAP DENGAN: CCC PENUH,19200-1/11-2021/03514(P),06 Nov 2020,05 Nov 2021,"RM 203,000.00",87.43mps - 179.52mps,RUMAH BERKEMBAR,1,0,0,111,4,0,"324,000.00","394,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.177445, 102.344597""]",,https://teduh.kpkt.gov.my/project-swasta/19200-1,"(175, '19200-1')"
8,1 9 2 0 0 - 1 - D I A M O N D   C L A S S   S D N .   B H D .,DIAMOND CLASS SDN. BHD.,19200,19200/11-2025/1183(R),12 Nov 2022,11 Nov 2025,-,-,-,"19200-1,",SIAP DENGAN: CCC PENUH,19200-1/11-2021/03514(P),06 Nov 2020,05 Nov 2021,"RM 203,000.00",87.43mps - 179.52mps,RUMAH BERKEMBAR,1,0,0,111,2,0,"392,000.00","470,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.177445, 102.344597""]",,https://teduh.kpkt.gov.my/project-swasta/19200-1,"(175, '19200-1')"
9,1 9 2 0 3 - 1 - S E M A R A K 2 0,FELCRA PROPERTIES SDN. BHD.,19203,19203/11-2026/1176(R),12 Nov 2021,11 Nov 2026,-,faizul.felcrafpsb@gmail.com,WWW.FELCRAPROPERTIES.COM.MY,"19203-1,",PERMIT TELAH DIBATALKAN,19203-1/11-2019/0900(P),07 Nov 2017,06 Nov 2019,"RM 728,000.00",0.00mps,PANGSAPURI SERVIS,43,0,0,0,480,479,"728,000.00","1,523,750.00",30.35,BERJALAN LANCAR,"[""3.169646, 101.717138""]",,https://teduh.kpkt.gov.my/project-swasta/19203-1,"(176, '19203-1')"
