,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 4 6 5 6 - 1 - W A W A S A N   M E T R O   B I N A   S D N   B H D,WAWASAN METRO BINA SDN. BHD.,14656,14656/03-2026/0753(R),04 Mar 2023,03 Mar 2026,0378037008,aikwan@maximglobal.com.my,-,"14656-1,",SIAP DENGAN: CCC PENUH,14656-1/03-2022/01010(P),04 Mar 2021,03 Mar 2022,"RM 387,500.00",86.59mps,RUMAH PANGSA/KONDO,42,0,0,87,"1,512",1,"387,500.00","671,770.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.223601, 101.645573""]",,https://teduh.kpkt.gov.my/project-swasta/14656-1,"(498, '14656-1')"
1,1 4 6 5 6 - 2 - R E S I D E N S I   M E T R O   K E P O N G,WAWASAN METRO BINA SDN. BHD.,14656,14656/03-2026/0753(R),04 Mar 2023,03 Mar 2026,0378037008,aikwan@maximglobal.com.my,-,"14656-2,",SIAP DENGAN: CCC PENUH,14656-2/07-2024/1141(A)-(S),10 Jul 2023,09 Jul 2024,"RM 169,200.00",0.00mps - 74.51mps,RUMAH PANGSA/KONDO,36,0,0,75,491,0,"188,000.00","198,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.219959, 101.643362""]",,https://teduh.kpkt.gov.my/project-swasta/14656-2,"(499, '14656-2')"
2,1 4 6 5 6 - 2 - R E S I D E N S I   M E T R O   K E P O N G,WAWASAN METRO BINA SDN. BHD.,14656,14656/03-2026/0753(R),04 Mar 2023,03 Mar 2026,0378037008,aikwan@maximglobal.com.my,-,"14656-2,",SIAP DENGAN: CCC PENUH,14656-2/07-2024/1141(A)-(S),10 Jul 2023,09 Jul 2024,"RM 169,200.00",0.00mps - 74.51mps,RUMAH PANGSA/KONDO,36,0,0,75,491,0,"171,770.00","198,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.219959, 101.643362""]",,https://teduh.kpkt.gov.my/project-swasta/14656-2,"(499, '14656-2')"
3,1 4 6 5 6 - 2 - R E S I D E N S I   M E T R O   K E P O N G,WAWASAN METRO BINA SDN. BHD.,14656,14656/03-2026/0753(R),04 Mar 2023,03 Mar 2026,0378037008,aikwan@maximglobal.com.my,-,"14656-2,",SIAP DENGAN: CCC PENUH,14656-2/07-2024/1141(A)-(S),10 Jul 2023,09 Jul 2024,"RM 169,200.00",0.00mps - 74.51mps,RUMAH PANGSA/KONDO,36,0,0,0 - 75,538,6,"169,200.00","216,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.219959, 101.643362""]",,https://teduh.kpkt.gov.my/project-swasta/14656-2,"(499, '14656-2')"
4,1 4 6 7 5 - 2 - L A M A N   G L A S I E R,DAC PROPERTIES SDN. BHD.,14675,14675/02-2026/0417(A),28 Feb 2023,27 Feb 2026,072396508,centralpark.countrygarden@gmail.com,-,"14675-2,",SIAP DENGAN: CCC PENUH,14675-2/02-2022/01410(P),28 Feb 2021,27 Feb 2022,"RM 175,000.00",50.44mps - 72.60mps,PANGSAPURI SERVIS,30,0,0,73,386,222,"175,000.00","616,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.512096, 103.717562""]",,https://teduh.kpkt.gov.my/project-swasta/14675-2,"(473, '14675-2')"
5,1 4 6 7 5 - 2 - L A M A N   G L A S I E R,DAC PROPERTIES SDN. BHD.,14675,14675/02-2026/0417(A),28 Feb 2023,27 Feb 2026,072396508,centralpark.countrygarden@gmail.com,-,"14675-2,",SIAP DENGAN: CCC PENUH,14675-2/02-2022/01410(P),28 Feb 2021,27 Feb 2022,"RM 175,000.00",50.44mps - 72.60mps,PANGSAPURI SERVIS,30,0,0,50,430,246,"242,000.00","435,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.512096, 103.717562""]",,https://teduh.kpkt.gov.my/project-swasta/14675-2,"(473, '14675-2')"
6,1 4 6 7 5 - 3 - L A M A N   D A M A I,DAC PROPERTIES SDN. BHD.,14675,14675/02-2026/0417(A),28 Feb 2023,27 Feb 2026,072396508,centralpark.countrygarden@gmail.com,-,"14675-3,",BERJALAN LANCAR,14675-3/03-2024/0839(R)-(S),26 Mar 2023,25 Mar 2024,"RM 236,000.00",0.00mps - 172.57mps,PANGSAPURI SERVIS,30,2,1,0 - 173,765,459,"236,000.00","494,000.00",97.50,BERJALAN LANCAR,"[""1.509957, 103.716785""]",,https://teduh.kpkt.gov.my/project-swasta/14675-3,"(474, '14675-3')"
7,1 4 6 7 5 - 3 - L A M A N   D A M A I,DAC PROPERTIES SDN. BHD.,14675,14675/02-2026/0417(A),28 Feb 2023,27 Feb 2026,072396508,centralpark.countrygarden@gmail.com,-,"14675-3,",BERJALAN LANCAR,14675-3/03-2024/0839(R)-(S),26 Mar 2023,25 Mar 2024,"RM 236,000.00",0.00mps - 172.57mps,PANGSAPURI SERVIS,30,0,0,0 - 153,539,262,"258,000.00","644,000.00",97.50,BERJALAN LANCAR,"[""1.509957, 103.716785""]",,https://teduh.kpkt.gov.my/project-swasta/14675-3,"(474, '14675-3')"
8,1 4 6 7 5 - 4 - L A M A N   H A R M O N I,DAC PROPERTIES SDN. BHD.,14675,14675/02-2026/0417(A),28 Feb 2023,27 Feb 2026,072396508,centralpark.countrygarden@gmail.com,-,"14675-4,",SIAP DENGAN: CCC PENUH,14675-4/10-2023/0269(R)-(S),05 Oct 2022,04 Oct 2023,"RM 702,000.00",193.47mps - 216.53mps,RUMAH TERES,2,0,0,197,8,2,"717,600.00","1,023,600.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.511227, 103.720399""]",,https://teduh.kpkt.gov.my/project-swasta/14675-4,"(475, '14675-4')"
9,1 4 6 7 5 - 4 - L A M A N   H A R M O N I,DAC PROPERTIES SDN. BHD.,14675,14675/02-2026/0417(A),28 Feb 2023,27 Feb 2026,072396508,centralpark.countrygarden@gmail.com,-,"14675-4,",SIAP DENGAN: CCC PENUH,14675-4/10-2023/0269(R)-(S),05 Oct 2022,04 Oct 2023,"RM 702,000.00",193.47mps - 216.53mps,RUMAH TERES,2,0,0,217,7,3,"1,137,508.00","1,587,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.511227, 103.720399""]",,https://teduh.kpkt.gov.my/project-swasta/14675-4,"(475, '14675-4')"
