,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 0 7 2 5 - 1 - D E S A   S A L A K   M A J U,MAHAKERJAYA CONSTRUCTION SDN. BHD.,10725,10725-1/07-2011/772,15 Jul 2008,14 Jul 2011,03-87068960,wahkinc@yahoo.com,-,"10725-1,",SIAP DENGAN: CFO PENUH,10725-1/245/2011(02),03 Feb 2010,02 Feb 2011,"RM 191,780.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,28,28,"191,780.00","219,808.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10725-1,"(3588, '10725-1')"
1,1 0 7 2 5 - 1 - D E S A   S A L A K   M A J U,MAHAKERJAYA CONSTRUCTION SDN. BHD.,10725,10725-1/07-2011/772,15 Jul 2008,14 Jul 2011,03-87068960,wahkinc@yahoo.com,-,"10725-1,",SIAP DENGAN: CFO PENUH,10725-1/245/2011(02),03 Feb 2010,02 Feb 2011,"RM 191,780.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,2,2,"298,426.20","299,042.20",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10725-1,"(3588, '10725-1')"
2,1 0 7 2 6 - 1 - T A M A N   M U R N I   I N D A H,BERSATU JAYA PROPERTIES SDN. BHD.,10726,10726-4/10-2019/03065(L),30 Oct 2018,29 Oct 2019,-,-,-,"10726-1,",PERMIT TELAH DIBATALKAN,10726-1/2022/2009(10),28 Oct 2008,27 Oct 2009,"RM 80,000.00",0.00mps,RUMAH TERES,1,0,0,0,73,73,"80,000.00","120,000.00",5.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/10726-1,"(3589, '10726-1')"
3,1 0 7 2 6 - 2 - T A M A N   S R I   M A H K O T A,BERSATU JAYA PROPERTIES SDN. BHD.,10726,10726-4/10-2019/03065(L),30 Oct 2018,29 Oct 2019,-,-,-,"10726-2,",SIAP DENGAN: CCC PENUH,10726-2/2021/2009(10),28 Oct 2008,27 Oct 2009,"RM 135,000.00",0.00mps,RUMAH TERES,1,0,0,0,31,31,"135,000.00","85,000.00",89.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10726-2,"(3590, '10726-2')"
4,1 0 7 2 6 - 2 - T A M A N   S R I   M A H K O T A,BERSATU JAYA PROPERTIES SDN. BHD.,10726,10726-4/10-2019/03065(L),30 Oct 2018,29 Oct 2019,-,-,-,"10726-2,",SIAP DENGAN: CCC PENUH,10726-2/2021/2009(10),28 Oct 2008,27 Oct 2009,"RM 135,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,6,6,"195,000.00","150,000.00",89.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10726-2,"(3590, '10726-2')"
5,1 0 7 2 6 - 3 - D E S A   S R I   P E R M A T A,BERSATU JAYA PROPERTIES SDN. BHD.,10726,10726-4/10-2019/03065(L),30 Oct 2018,29 Oct 2019,-,-,-,"10726-3,",SIAP DENGAN: CCC PENUH,10726-3/2700/2012(12),16 Dec 2011,15 Dec 2012,"RM 105,000.00",0.00mps,RUMAH TERES,1,0,0,0,36,12,"105,000.00","140,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10726-3,"(3591, '10726-3')"
6,1 0 7 2 6 - 4 - T A M A N   M A C H A N G   H A R M O N I,BERSATU JAYA PROPERTIES SDN. BHD.,10726,10726-4/10-2019/03065(L),30 Oct 2018,29 Oct 2019,-,-,-,"10726-4,",SAKIT,10726-4/10-2019/03065(P),30 Oct 2018,29 Oct 2019,"RM 185,000.00",92.90mps,RUMAH TERES,1,0,0,93,34,24,"185,000.00","210,000.00",97.50,SAKIT,"[""5.678885, 102.211642""]",,https://teduh.kpkt.gov.my/project-swasta/10726-4,"(3592, '10726-4')"
7,1 0 7 2 6 - 5 - T A M A N   S R I   D A M A I,BERSATU JAYA PROPERTIES SDN. BHD.,10726,10726-4/10-2019/03065(L),30 Oct 2018,29 Oct 2019,-,-,-,"10726-5,",-,-,-,-,"RM 160,000.00",0.00mps,RUMAH TERES,1,0,0,0,20,20,"160,000.00","200,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/10726-5,"(3593, '10726-5')"
8,1 0 7 2 7 - 1 - T A M A N   I N D A H   S E K S Y E N   3,MERIDIAN HOMES SDN. BHD.,10727,10727-4/10-2015/1342,09 Oct 2012,09 Oct 2012,06-2882889,JACQUELINETAN0718@YAHOO.COM,-,"10727-1,",SIAP DENGAN: CFO PENUH,10727-1/1339/2009(07),03 Jul 2008,02 Jul 2009,"RM 130,000.00",0.00mps,RUMAH TERES,1,0,0,0,15,15,"130,000.00","180,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10727-1,"(3594, '10727-1')"
9,1 0 7 2 7 - 2 - M E R I D I A N   H O M E S   S D N   B H D,MERIDIAN HOMES SDN. BHD.,10727,10727-4/10-2015/1342,09 Oct 2012,09 Oct 2012,06-2882889,JACQUELINETAN0718@YAHOO.COM,-,"10727-2,",SIAP DENGAN: CFO PENUH,10727-2/1615/2010(08),10 Aug 2009,09 Aug 2010,"RM 260,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,1,1,"380,000.00","380,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/10727-2,"(3595, '10727-2')"
