,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 1 3 2 6 - 2 - S Y A R I K A T   C A H A Y A   M A N I S   S D N .   B H D .,SYARIKAT CAHAYA MANIS SDN. BHD.,11326,11326-1/10-2015/1143,08 Oct 2010,07 Oct 2015,-,-,-,"11326-2,",SIAP DENGAN: CCC PENUH,11326-2/07-2015/02013(P),11 Jul 2014,10 Jul 2015,"RM 1,200,000.00",435.50mps,RUMAH BERKEMBAR,3,0,0,436,22,0,"1,200,000.00","1,200,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11326-2,"(2188, '11326-2')"
1,1 1 3 2 7 - 1 - T A M A N   B A H A G I A   P E R M A I,BAHAGIA PERMAI SDN. BHD.,11327,11327-1/10-2013/1127,05 Oct 2010,04 Oct 2013,60-9-2960206,BAHAGIAPERMAI@GMAIL.COM,-,"11327-1,",SIAP DENGAN: CCC PENUH,11327-1/2362/2012(11),11 Nov 2011,10 Nov 2012,"RM 282,888.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,26,6,"282,888.00","331,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.449034, 102.402415""]",,https://teduh.kpkt.gov.my/project-swasta/11327-1,"(2189, '11327-1')"
2,1 1 3 2 7 - 1 - T A M A N   B A H A G I A   P E R M A I,BAHAGIA PERMAI SDN. BHD.,11327,11327-1/10-2013/1127,05 Oct 2010,04 Oct 2013,60-9-2960206,BAHAGIAPERMAI@GMAIL.COM,-,"11327-1,",SIAP DENGAN: CCC PENUH,11327-1/2362/2012(11),11 Nov 2011,10 Nov 2012,"RM 282,888.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,4,1,"330,888.00","402,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.449034, 102.402415""]",,https://teduh.kpkt.gov.my/project-swasta/11327-1,"(2189, '11327-1')"
3,1 1 3 2 8 - 1 - T A M A N   K E R U I N G,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-1,",SIAP DENGAN: CCC PENUH,11328-1/194/2013(01),20 Jan 2012,19 Jan 2013,"RM 184,500.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,24,24,"184,500.00","239,500.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11328-1,"(2190, '11328-1')"
4,1 1 3 2 8 - 1 - T A M A N   K E R U I N G,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-1,",SIAP DENGAN: CCC PENUH,11328-1/194/2013(01),20 Jan 2012,19 Jan 2013,"RM 184,500.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,2,2,"270,000.00","400,500.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11328-1,"(2190, '11328-1')"
5,1 1 3 2 8 - 1 - T A M A N   K E R U I N G,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-1,",SIAP DENGAN: CCC PENUH,11328-1/194/2013(01),20 Jan 2012,19 Jan 2013,"RM 184,500.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,20,20,"253,500.00","297,500.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11328-1,"(2190, '11328-1')"
6,1 1 3 2 8 - 2 - M E N T A R I   S E M E N Y I H,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-2,",SIAP DENGAN: CCC PENUH,11328-2/12-2015/02574(P),23 Dec 2014,22 Dec 2015,"RM 425,000.00",171.00mps - 266.57mps,RUMAH BERKEMBAR,2,0,0,171,16,9,"425,000.00","623,500.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11328-2,"(2191, '11328-2')"
7,1 1 3 2 8 - 2 - M E N T A R I   S E M E N Y I H,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-2,",SIAP DENGAN: CCC PENUH,11328-2/12-2015/02574(P),23 Dec 2014,22 Dec 2015,"RM 425,000.00",171.00mps - 266.57mps,RUMAH SESEBUAH,2.5,0,0,267,1,0,"708,000.00","708,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11328-2,"(2191, '11328-2')"
8,1 1 3 2 8 - 3 - T A M A N   R E S A K,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-3,",SIAP DENGAN: CCC PENUH,11328-3/05-2015/0116(P),29 May 2013,28 May 2015,"RM 268,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,16,0,"268,000.00","358,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/11328-3,"(2192, '11328-3')"
9,1 1 3 2 8 - 4 - T A M A N   M E R B A U,IRIS PERKASA SDN. BHD.,11328,11328/08-2025/1098(R),17 Aug 2022,16 Aug 2025,-,rancakarmadatsh@yahoo.com,-,"11328-4,",SIAP DENGAN: CCC PENUH,11328-4/09-2017/0778(P),08 Sep 2015,07 Sep 2017,"RM 240,000.00",89.00mps,RUMAH TERES,1,0,0,89,22,4,"240,000.00","360,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""6.438918, 100.429735""]",,https://teduh.kpkt.gov.my/project-swasta/11328-4,"(2193, '11328-4')"
