,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 2 1 0 2 - 4 - C A S A   S U R Y A,LEEGENDA HOUSING DEVELOPMENT SDN. BHD.,12102,12102/07-2025/0190(A),02 Jul 2020,01 Jul 2025,-,-,-,"12102-4,",SIAP DENGAN: CCC PENUH,12102-4/06-2018/0491(P),01 Jul 2016,30 Jun 2018,"RM 379,900.00","1,468.00mps",RUMAH BERKEMBAR,1,0,0,"1,468",12,1,"379,900.00","433,664.08",100.00,SIAP DENGAN: CCC PENUH,"[""4.360584, 103.465544""]",,https://teduh.kpkt.gov.my/project-swasta/12102-4,"(488, '12102-4')"
1,1 2 1 0 2 - 5 - C A S A   S U R Y A,LEEGENDA HOUSING DEVELOPMENT SDN. BHD.,12102,12102/07-2025/0190(A),02 Jul 2020,01 Jul 2025,-,-,-,"12102-5,",SIAP DENGAN: CCC PENUH,12102-5/07-2020/02366(P),02 Jul 2019,01 Jul 2020,"RM 369,000.00","1,480.00mps",RUMAH BERKEMBAR,1,0,0,"1,480",8,4,"369,000.00","450,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.360866, 103.466604""]",,https://teduh.kpkt.gov.my/project-swasta/12102-5,"(489, '12102-5')"
2,1 2 1 0 2 - 6 - C A S A   C A P R I,LEEGENDA HOUSING DEVELOPMENT SDN. BHD.,12102,12102/07-2025/0190(A),02 Jul 2020,01 Jul 2025,-,-,-,"12102-6,",BERJALAN LANCAR,12102-6/02-2025/0196(N)-(L),24 Feb 2023,23 Feb 2025,"RM 428,000.00",138.00mps,RUMAH BERKEMBAR,1,0,0,138,16,7,"428,000.00","530,400.00",58.13,BERJALAN LANCAR,"[""4.336959, 103.484169""]",,https://teduh.kpkt.gov.my/project-swasta/12102-6,"(490, '12102-6')"
3,1 2 1 0 3 - 1 - L O T   4 9 8 5   M U K I M   D E N G K I L,KEMAJUAN GB HOLDING SDN. BHD.,12103,12103-1/11-2016/02670(L),20 Nov 2015,19 Nov 2016,-,kgbh@outlook.com,-,"12103-1,",SIAP DENGAN: CCC PENUH,12103-1/11-2016/02670(P),20 Nov 2015,19 Nov 2016,"RM 838,000.00","2,300.00mps",RUMAH BERKEMBAR,2,0,0,"2,300",24,9,"838,000.00","999,999.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.860291, 101.669892""]",,https://teduh.kpkt.gov.my/project-swasta/12103-1,"(491, '12103-1')"
4,1 2 1 0 4 - 1 - T A M A N   K I J A L   M E R A G A   2,JMT ENTERPRISE SDN. BHD.,12104,12104-1/08-2014/0715(L),13 Aug 2013,12 Aug 2014,-,-,-,"12104-1,",SIAP DENGAN: CCC PENUH,12104-1/08-2014/0715(P),13 Aug 2013,12 Aug 2014,"RM 368,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,16,0,"368,000.00","394,800.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12104-1,"(492, '12104-1')"
5,1 2 1 0 5 - 1 - I M P I A N   K I B A R A N   D E V E L O P M E N T   S D N   B H D,IMPIAN KIBARAN DEVELOPMENT SDN. BHD.,12105,12105-1/07-2015/927,17 Jul 2012,16 Jul 2015,60-9-7430766,IMPIANKIBARAN@YAHOO.COM,-,"12105-1,",TERBENGKALAI,12105-1/1759/2013(07),23 Jul 2012,22 Jul 2013,"RM 328,000.00","0.00mps - 2,251.50mps",RUMAH TERES,2.5,0,0,"2,252",15,14,"399,000.00","499,000.00",0.00,SAKIT,"[""4.830752, 101.961118""]",,https://teduh.kpkt.gov.my/project-swasta/12105-1,"(493, '12105-1')"
6,1 2 1 0 5 - 1 - I M P I A N   K I B A R A N   D E V E L O P M E N T   S D N   B H D,IMPIAN KIBARAN DEVELOPMENT SDN. BHD.,12105,12105-1/07-2015/927,17 Jul 2012,16 Jul 2015,60-9-7430766,IMPIANKIBARAN@YAHOO.COM,-,"12105-1,",TERBENGKALAI,12105-1/1759/2013(07),23 Jul 2012,22 Jul 2013,"RM 328,000.00","0.00mps - 2,251.50mps",RUMAH TERES,2,0,0,0,16,7,"328,000.00","435,000.00",0.00,SAKIT,"[""4.830752, 101.961118""]",,https://teduh.kpkt.gov.my/project-swasta/12105-1,"(493, '12105-1')"
7,1 2 1 0 6 - 1 - R I D G E H A V E N,RIDGEHAVEN (KINGSLEY HILLS) SDN. BHD.,12106,12106-1/10-2018/02660(L),31 Oct 2017,30 Oct 2018,-,-,-,"12106-1,",PERMIT TELAH DIBATALKAN,12106-1/10-2018/02660(P),31 Oct 2017,30 Oct 2018,"RM 1,204,800.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,160,160,"1,204,800.00","2,078,200.00",0.00,BELUM MULA,"[""3.004800, 101.579220""]",,https://teduh.kpkt.gov.my/project-swasta/12106-1,"(494, '12106-1')"
8,1 2 1 0 6 - 2 - K I N G S L E Y   H I L L S,RIDGEHAVEN (KINGSLEY HILLS) SDN. BHD.,12106,12106-1/10-2018/02660(L),31 Oct 2017,30 Oct 2018,-,-,-,"12106-2,",-,-,-,-,"RM 1,204,800.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,160,160,"1,204,800.00","2,078,200.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/12106-2,"(495, '12106-2')"
9,1 2 1 0 7 - 1 - M U L T I   A C E P O I N T   S D N .   B H D .,MULTI ACEPOINT SDN. BHD.,12107,12107-1/09-2014/0746(L),13 Sep 2013,12 Sep 2014,-,-,-,"12107-1,",SIAP DENGAN: CCC PENUH,12107-1/09-2014/0746(P),13 Sep 2013,12 Sep 2014,"RM 208,000.00",131.00mps - 181.00mps,RUMAH BERKEMBAR,1,0,0,179,4,0,"368,000.00","488,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12107-1,"(496, '12107-1')"
10,1 2 1 0 7 - 1 - M U L T I   A C E P O I N T   S D N .   B H D .,MULTI ACEPOINT SDN. BHD.,12107,12107-1/09-2014/0746(L),13 Sep 2013,12 Sep 2014,-,-,-,"12107-1,",SIAP DENGAN: CCC PENUH,12107-1/09-2014/0746(P),13 Sep 2013,12 Sep 2014,"RM 208,000.00",131.00mps - 181.00mps,RUMAH TERES,1,0,0,131,5,0,"208,000.00","308,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12107-1,"(496, '12107-1')"
11,1 2 1 0 7 - 1 - M U L T I   A C E P O I N T   S D N .   B H D .,MULTI ACEPOINT SDN. BHD.,12107,12107-1/09-2014/0746(L),13 Sep 2013,12 Sep 2014,-,-,-,"12107-1,",SIAP DENGAN: CCC PENUH,12107-1/09-2014/0746(P),13 Sep 2013,12 Sep 2014,"RM 208,000.00",131.00mps - 181.00mps,RUMAH SESEBUAH,1,0,0,181,1,0,"468,000.00","468,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12107-1,"(496, '12107-1')"
12,1 2 1 0 8 - 1 - T H E   C A N T O N M E N T,MELARIANG SDN. BHD.,12108,12108-1/12-2017/03124(L),27 Dec 2016,26 Dec 2017,-,-,HTTP://WWW.MALTON.COM.MY/,"12108-1,",SIAP DENGAN: CCC PENUH,12108-1/12-2017/03124(P),27 Dec 2016,26 Dec 2017,"RM 199,000.00","9,318.00mps",RUMAH PANGSA/KONDO,32,0,0,"9,318",71,7,"199,000.00","4,248,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12108-1,"(497, '12108-1')"
13,1 2 1 0 9 - 1 - S K Y L I N E   C I T Y,NORTHERN SKYLINE SDN. BHD.,12109,12109-1/07-2014/0556(L),19 Jul 2013,18 Jul 2014,-,northern_skyline@hotmail.com,-,"12109-1,",SIAP DENGAN: CCC PENUH,12109-1/07-2014/0556(P),19 Jul 2013,18 Jul 2014,"RM 1,742,000.00",302.30mps,RUMAH BERKEMBAR,3,0,0,302,10,2,"1,742,000.00","2,576,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12109-1,"(498, '12109-1')"
14,1 2 1 1 0 - 1 - T A M A N   K E N A N G A   S E K S Y E N   1,PEMBINAAN JUARA JAYA SDN.BHD.,12110,12110-1/07-2015/950,19 Jul 2012,19 Jul 2012,60-2831133,pembinaanjuarajaya@yahoo.com,-,"12110-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 167,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,0,"250,000.00","272,600.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12110-1,"(499, '12110-1')"
15,1 2 1 1 0 - 1 - T A M A N   K E N A N G A   S E K S Y E N   1,PEMBINAAN JUARA JAYA SDN.BHD.,12110,12110-1/07-2015/950,19 Jul 2012,19 Jul 2012,60-2831133,pembinaanjuarajaya@yahoo.com,-,"12110-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 167,000.00",0.00mps,RUMAH TERES,1,0,0,0,12,2,"167,000.00","214,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12110-1,"(499, '12110-1')"
16,1 2 1 1 6 - 1 - S U R I A   S A U J A N A,WANGMATICS SDN. BHD.,12116,12116-1/09-2015/02251(L),18 Sep 2014,17 Sep 2015,-,-,-,"12116-1,",SIAP DENGAN: CCC PENUH,12116-1/09-2015/02251(P),18 Sep 2014,17 Sep 2015,"RM 100,000.00",79.00mps - 315.00mps,RUMAH TERES,3,0,0,240,9,0,"650,000.00","788,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12116-1,"(463, '12116-1')"
17,1 2 1 1 6 - 1 - S U R I A   S A U J A N A,WANGMATICS SDN. BHD.,12116,12116-1/09-2015/02251(L),18 Sep 2014,17 Sep 2015,-,-,-,"12116-1,",SIAP DENGAN: CCC PENUH,12116-1/09-2015/02251(P),18 Sep 2014,17 Sep 2015,"RM 100,000.00",79.00mps - 315.00mps,RUMAH BANDAR,3,0,0,79,15,2,"100,000.00","100,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12116-1,"(463, '12116-1')"
18,1 2 1 1 6 - 1 - S U R I A   S A U J A N A,WANGMATICS SDN. BHD.,12116,12116-1/09-2015/02251(L),18 Sep 2014,17 Sep 2015,-,-,-,"12116-1,",SIAP DENGAN: CCC PENUH,12116-1/09-2015/02251(P),18 Sep 2014,17 Sep 2015,"RM 100,000.00",79.00mps - 315.00mps,RUMAH BERKEMBAR,3,0,0,315,24,6,"928,000.00","998,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12116-1,"(463, '12116-1')"
19,1 2 1 1 7 - 1 - A N J U N G   S E R A N T A U   S D N   B H D,ANJUNG SERANTAU SDN. BHD.,12117,12117-1/08-2017/02413(L),09 Aug 2016,08 Aug 2017,-,azri63@tm.net.my,-,"12117-1,",PERMIT TELAH DIBATALKAN,12117-1/08-2017/02413(P),09 Aug 2016,08 Aug 2017,"RM 1,800,000.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,12,12,"1,800,000.00","1,800,000.00",100.00,BERJALAN LANCAR,"[""3.221530, 101.575197""]",,https://teduh.kpkt.gov.my/project-swasta/12117-1,"(464, '12117-1')"
20,1 2 1 1 8 - 1 - G A L L E R Y   H O M E S,GALLERY DEVELOPMENT SDN. BHD.,12118,12118/06-2026/1209(R),18 Jun 2023,17 Jun 2026,-,-,-,"12118-1,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 851,500.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,20,20,"851,500.00","1,012,700.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/12118-1,"(465, '12118-1')"
21,1 2 1 1 8 - 1 - G A L L E R Y   H O M E S,GALLERY DEVELOPMENT SDN. BHD.,12118,12118/06-2026/1209(R),18 Jun 2023,17 Jun 2026,-,-,-,"12118-1,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 851,500.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,2,2,"1,190,800.00","1,258,400.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/12118-1,"(465, '12118-1')"
22,1 2 1 1 8 - 2 - G A L L E R Y   H O M E S,GALLERY DEVELOPMENT SDN. BHD.,12118,12118/06-2026/1209(R),18 Jun 2023,17 Jun 2026,-,-,-,"12118-2,",SIAP DENGAN: CCC PENUH,12118-2/08-2015/01901(P),09 Aug 2014,08 Aug 2015,"RM 851,500.00",0.00mps - 280.60mps,RUMAH SESEBUAH,2,0,0,281,2,0,"1,190,800.00","1,258,400.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12118-2,"(466, '12118-2')"
23,1 2 1 1 8 - 2 - G A L L E R Y   H O M E S,GALLERY DEVELOPMENT SDN. BHD.,12118,12118/06-2026/1209(R),18 Jun 2023,17 Jun 2026,-,-,-,"12118-2,",SIAP DENGAN: CCC PENUH,12118-2/08-2015/01901(P),09 Aug 2014,08 Aug 2015,"RM 851,500.00",0.00mps - 280.60mps,RUMAH BERKEMBAR,2,0,0,0,28,6,"893,700.00","1,108,350.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12118-2,"(466, '12118-2')"
24,1 2 1 1 8 - 2 - G A L L E R Y   H O M E S,GALLERY DEVELOPMENT SDN. BHD.,12118,12118/06-2026/1209(R),18 Jun 2023,17 Jun 2026,-,-,-,"12118-2,",SIAP DENGAN: CCC PENUH,12118-2/08-2015/01901(P),09 Aug 2014,08 Aug 2015,"RM 851,500.00",0.00mps - 280.60mps,RUMAH BERKEMBAR,2,0,0,237,20,0,"851,500.00","1,012,700.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/12118-2,"(466, '12118-2')"
25,1 2 1 1 8 - 3 - G A L L E R Y   H O M E S,GALLERY DEVELOPMENT SDN. BHD.,12118,12118/06-2026/1209(R),18 Jun 2023,17 Jun 2026,-,-,-,"12118-3,",SIAP DENGAN: CCC PENUH,12118-3/07-2017/01988(P),18 Jul 2016,17 Jul 2017,"RM 1,071,200.00",0.00mps - 233.90mps,RUMAH BERKEMBAR,2,0,0,234,20,7,"1,071,200.00","1,285,700.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.910171, 101.867300""]",,https://teduh.kpkt.gov.my/project-swasta/12118-3,"(467, '12118-3')"
