,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,7 7 0 2 - 4 3 - B A N D A R   P U T E R A   I N D A H,PELANGI HOMES SDN. BHD.,7702,7702/10-2028/1291(A),14 Oct 2023,13 Oct 2028,0378777333,hims@lbs.com.my,-,"7702-43,",SIAP DENGAN: CCC PENUH,7702-43/11-2022/0161(A)-(L),03 Nov 2021,02 Nov 2022,"RM 299,965.00",99.87mps,RUMAH TERES,1,0,0,100,56,0,"299,965.00","567,740.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.944227, 102.932580""]",,https://teduh.kpkt.gov.my/project-swasta/7702-43,"(1184, '7702-43')"
1,7 7 0 2 - 4 4 - B A N D A R   P U T E R A   I N D A H   ( E M E R A L D   G A R D E N   3   -   P H A S E   2 7 ),PELANGI HOMES SDN. BHD.,7702,7702/10-2028/1291(A),14 Oct 2023,13 Oct 2028,0378777333,hims@lbs.com.my,-,"7702-44,",SIAP DENGAN: CCC PENUH,7702-44/03-2024/0240(R)-(L),04 Mar 2023,03 Mar 2024,"RM 357,900.00",99.87mps,RUMAH TERES,1,0,0,100,34,1,"357,900.00","669,115.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.943274, 102.934900""]",,https://teduh.kpkt.gov.my/project-swasta/7702-44,"(1185, '7702-44')"
2,7 7 0 2 - 4 5 - B A N D A R   P U T E R A   I N D A H   ( E M E R A L D   G A R D E N   3   -   P H A S E   2 5 ),PELANGI HOMES SDN. BHD.,7702,7702/10-2028/1291(A),14 Oct 2023,13 Oct 2028,0378777333,hims@lbs.com.my,-,"7702-45,",SIAP DENGAN: CCC PENUH,7702-45/03-2024/0239(R)-(L),05 Mar 2023,04 Mar 2024,"RM 362,900.00",99.87mps,RUMAH TERES,1,0,0,100,39,0,"362,900.00","585,915.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.944274, 102.934220""]",,https://teduh.kpkt.gov.my/project-swasta/7702-45,"(1186, '7702-45')"
3,7 7 0 2 - 4 6 - B A N D A R   P U T E R A   I N D A H   ( E M E R A L D   G A R D E N   3   -   P H A S E   2 6 ),PELANGI HOMES SDN. BHD.,7702,7702/10-2028/1291(A),14 Oct 2023,13 Oct 2028,0378777333,hims@lbs.com.my,-,"7702-46,",SIAP DENGAN: CCC PENUH,7702-46/03-2024/0731(R)-(L),13 Mar 2023,12 Mar 2024,"RM 357,900.00",99.87mps,RUMAH TERES,1,0,0,100,29,1,"357,900.00","582,490.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.944274, 102.934220""]",,https://teduh.kpkt.gov.my/project-swasta/7702-46,"(1187, '7702-46')"
4,7 7 0 2 - 4 7 - B A N D A R   P U T E R A   I N D A H   ( E M E R A L D   G A R D E N   3 ),PELANGI HOMES SDN. BHD.,7702,7702/10-2028/1291(A),14 Oct 2023,13 Oct 2028,0378777333,hims@lbs.com.my,-,"7702-47,",BERJALAN LANCAR,7702-47/10-2024/1745(R)-(L),13 Oct 2023,12 Oct 2024,"RM 440,000.00",99.87mps,RUMAH TERES,1,0,0,100,26,1,"440,000.00","727,440.00",88.75,BERJALAN LANCAR,"[""1.936740, 102.930000""]",,https://teduh.kpkt.gov.my/project-swasta/7702-47,"(1188, '7702-47')"
5,7 7 0 2 - 4 8 - B A N D A R   P U T E R A   I N D A H   ( E M E R A L D   G A R D E N   3   -   P H A S E   2 4 ),PELANGI HOMES SDN. BHD.,7702,7702/10-2028/1291(A),14 Oct 2023,13 Oct 2028,0378777333,hims@lbs.com.my,-,"7702-48,",BERJALAN LANCAR,7702-48/10-2024/1588(R)-(L),14 Oct 2023,13 Oct 2024,"RM 440,000.00",99.87mps,RUMAH TERES,1,0,0,100,27,2,"440,000.00","715,785.00",88.89,BERJALAN LANCAR,"[""1.936740, 102.930000""]",,https://teduh.kpkt.gov.my/project-swasta/7702-48,"(1189, '7702-48')"
6,7 7 0 4 - 1 - T A M A N   S E J A H T E R A   F A S A   I I,CCK DEVELOPMENT SDN. BHD.,7704,7704/10-2027/1346(R),17 Oct 2022,16 Oct 2027,01490131350143913135,cckdevelopmentsdnbhd@gmail.com,-,"7704-1,",-,7704/1923/2001(11),16 Nov 2000,15 Nov 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7704-1,"(1190, '7704-1')"
7,7 7 0 4 - 2 - T A M A N   C A H A Y A,CCK DEVELOPMENT SDN. BHD.,7704,7704/10-2027/1346(R),17 Oct 2022,16 Oct 2027,01490131350143913135,cckdevelopmentsdnbhd@gmail.com,-,"7704-2,",-,7704-2/2610/2004(12),02 Dec 2003,01 Dec 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7704-2,"(1191, '7704-2')"
8,7 7 0 4 - 3 - T A M A N   C A H A Y A,CCK DEVELOPMENT SDN. BHD.,7704,7704/10-2027/1346(R),17 Oct 2022,16 Oct 2027,01490131350143913135,cckdevelopmentsdnbhd@gmail.com,-,"7704-3,",-,7704-3/1856/2006(10),24 Oct 2005,23 Oct 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7704-3,"(1192, '7704-3')"
9,7 7 0 4 - 4 - C C K   D E V E L O P M E N T   S D N   B H D,CCK DEVELOPMENT SDN. BHD.,7704,7704/10-2027/1346(R),17 Oct 2022,16 Oct 2027,01490131350143913135,cckdevelopmentsdnbhd@gmail.com,-,"7704-4,",SIAP DENGAN: CCC PENUH,7704-4/06-2014/0260(P),14 Jun 2013,13 Jun 2014,"RM 70,000.00",0.00mps,RUMAH TERES,2,0,0,0,42,2,"158,800.00","245,800.00",95.24,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7704-4,"(1193, '7704-4')"
