,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 1 2 8 - 2 2 - B A N D A R   B U K I T   T I N G G I   F A S A   3 D 1,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-22,",SIAP DENGAN: CFO PENUH,8128-22/1206/2008(06),27 Jun 2007,26 Jun 2008,"RM 388,000.00",0.00mps,RUMAH TERES,2,0,0,0,176,176,"388,000.00","724,500.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8128-22,"(84, '8128-22')"
1,"8 1 2 8 - 2 3 - B A N D A R   B U K I T   T I N G G I ,   K L A N G - F A S A   2 E",GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-23,",SIAP DENGAN: CFO PENUH,8128-23/394/2010(04),04 Apr 2009,03 Apr 2010,"RM 373,000.00",0.00mps,RUMAH TERES,2,0,0,0,132,132,"373,000.00","743,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8128-23,"(85, '8128-23')"
2,8 1 2 8 - 2 4 - G E M I L A N G   W A R A S,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-24,",SIAP DENGAN: CCC PENUH,8128-24/506/2013(03),01 Apr 2012,31 Mar 2013,"RM 777,400.00",0.00mps,RUMAH TERES,2.5,0,0,0,4,4,"1,063,406.00","1,473,068.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8128-24,"(86, '8128-24')"
3,8 1 2 8 - 2 4 - G E M I L A N G   W A R A S,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-24,",SIAP DENGAN: CCC PENUH,8128-24/506/2013(03),01 Apr 2012,31 Mar 2013,"RM 777,400.00",0.00mps,RUMAH TERES,2.5,0,0,0,23,23,"981,500.00","1,393,578.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8128-24,"(86, '8128-24')"
4,8 1 2 8 - 2 4 - G E M I L A N G   W A R A S,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-24,",SIAP DENGAN: CCC PENUH,8128-24/506/2013(03),01 Apr 2012,31 Mar 2013,"RM 777,400.00",0.00mps,RUMAH TERES,2.5,0,0,0,28,28,"851,500.00","1,280,708.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8128-24,"(86, '8128-24')"
5,8 1 2 8 - 2 4 - G E M I L A N G   W A R A S,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-24,",SIAP DENGAN: CCC PENUH,8128-24/506/2013(03),01 Apr 2012,31 Mar 2013,"RM 777,400.00",0.00mps,RUMAH TERES,2.5,0,0,0,31,31,"777,400.00","1,126,477.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8128-24,"(86, '8128-24')"
6,8 1 2 8 - 2 5 - T H E   L E A D   R E S I D E N S I,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-25,",SIAP DENGAN: CCC PENUH,8128-25/01-2019/01249(P),17 Jan 2018,16 Jan 2019,"RM 505,000.00",79.41mps,PANGSAPURI SERVIS,25,0,0,79,403,202,"505,000.00","953,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.992954, 101.443437""]",,https://teduh.kpkt.gov.my/project-swasta/8128-25,"(87, '8128-25')"
7,8 1 2 8 - 2 6 - A P A R T M E N T   T R I F O L I S,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-26,",SIAP DENGAN: CCC PENUH,8128-26/11-2019/02961(P),04 Nov 2018,03 Nov 2019,"RM 250,000.00",83.60mps,RUMAH PANGSA/KONDO,15,0,0,84,180,78,"250,000.00","250,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.001769, 101.431431""]",,https://teduh.kpkt.gov.my/project-swasta/8128-26,"(88, '8128-26')"
8,8 1 2 8 - 2 6 - A P A R T M E N T   T R I F O L I S,GEMILANG WARAS SDN. BHD.,8128,8128/11-2026/1333(R),11 Nov 2021,10 Nov 2026,-,-,WWW.WCT.COM.MY,"8128-26,",SIAP DENGAN: CCC PENUH,8128-26/11-2019/02961(P),04 Nov 2018,03 Nov 2019,"RM 250,000.00",83.60mps,RUMAH PANGSA/KONDO,16,0,0,84,192,77,"250,000.00","250,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.001769, 101.431431""]",,https://teduh.kpkt.gov.my/project-swasta/8128-26,"(88, '8128-26')"
9,8 1 2 9 - 1 - T A M A N   S E K A M A T   I N D A H,ASIA TACT BUILDERS SDN. BHD.,8129,8129/05-2004/494,09 May 2001,08 May 2004,-,-,-,"8129-1,",-,8129-1/1537/2003(07),12 Jul 2002,11 Jul 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8129-1,"(89, '8129-1')"
10,8 1 3 0 - 1 - T A M A N   B A N D A R   B A R U   J A Y A,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-1,",-,8130-1/691/2003(04),13 Apr 2002,12 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8130-1,"(90, '8130-1')"
11,8 1 3 0 - 2 - T A M A N   K L E B A N G   M U T I A R A,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-2,",SIAP DENGAN: CCC PENUH,8130-2/05-2016/01776(P),31 May 2015,30 May 2016,"RM 178,000.00",74.32mps - 137.48mps,RUMAH TERES,1.5,0,0,137,66,3,"238,000.00","367,661.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.671941, 101.104675""]",,https://teduh.kpkt.gov.my/project-swasta/8130-2,"(91, '8130-2')"
12,8 1 3 0 - 2 - T A M A N   K L E B A N G   M U T I A R A,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-2,",SIAP DENGAN: CCC PENUH,8130-2/05-2016/01776(P),31 May 2015,30 May 2016,"RM 178,000.00",74.32mps - 137.48mps,RUMAH TERES,1,0,0,74,67,3,"178,000.00","282,902.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.671941, 101.104675""]",,https://teduh.kpkt.gov.my/project-swasta/8130-2,"(91, '8130-2')"
13,8 1 3 0 - 3 - T A R A F   H A R M O N I   D E V E L O P M E N T   S D N .   B H D .,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-3,",SIAP DENGAN: CCC PENUH,8130-3/01-2017/85(P),28 Jan 2015,27 Jan 2017,"RM 378,000.00",196.00mps,RUMAH TERES,2,0,0,196,28,3,"398,000.00","600,183.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.671941, 101.104675""]",,https://teduh.kpkt.gov.my/project-swasta/8130-3,"(92, '8130-3')"
14,8 1 3 0 - 3 - T A R A F   H A R M O N I   D E V E L O P M E N T   S D N .   B H D .,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-3,",SIAP DENGAN: CCC PENUH,8130-3/01-2017/85(P),28 Jan 2015,27 Jan 2017,"RM 378,000.00",196.00mps,RUMAH TERES,2,0,0,196,21,6,"398,000.00","559,814.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.671941, 101.104675""]",,https://teduh.kpkt.gov.my/project-swasta/8130-3,"(92, '8130-3')"
15,8 1 3 0 - 3 - T A R A F   H A R M O N I   D E V E L O P M E N T   S D N .   B H D .,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-3,",SIAP DENGAN: CCC PENUH,8130-3/01-2017/85(P),28 Jan 2015,27 Jan 2017,"RM 378,000.00",196.00mps,RUMAH TERES,2,0,0,196,12,2,"378,000.00","599,106.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.671941, 101.104675""]",,https://teduh.kpkt.gov.my/project-swasta/8130-3,"(92, '8130-3')"
16,8 1 3 0 - 4 - T A M A N   K L E B A N G   M U T I A R A,TARAF HARMONI DEVELOPMENT SDN. BHD.,8130,8130/01-2025/0622(A),28 Jan 2017,27 Jan 2025,052533328,almaldevelopment@gmail.com,-,"8130-4,",BELUM MULA,8130-4/01-2026/0059(N)-(L),17 Jan 2024,16 Jan 2026,"RM 295,000.00",107.00mps - 139.00mps,RUMAH TERES,1,"3, 4",2,107 - 139,19,19,"295,000.00","470,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/8130-4,"(93, '8130-4')"
17,8 1 3 1 - 1 - T A M A N   I D A M A N   J A Y A,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-1,",-,8131/119/2002(01),22 Jan 2001,21 Jan 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8131-1,"(94, '8131-1')"
18,8 1 3 1 - 2 - L O T   7 2 0   M U K I M   R O M P I N,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-2,",SIAP DENGAN: CFO PENUH,8131-2/2421/2011(12),13 Dec 2010,12 Dec 2011,"RM 61,550.00",0.00mps,RUMAH TERES,1,0,0,0,6,6,"61,550.00","78,378.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-2,"(95, '8131-2')"
19,8 1 3 1 - 2 - L O T   7 2 0   M U K I M   R O M P I N,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-2,",SIAP DENGAN: CFO PENUH,8131-2/2421/2011(12),13 Dec 2010,12 Dec 2011,"RM 61,550.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"166,000.00","220,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-2,"(95, '8131-2')"
20,8 1 3 1 - 2 - L O T   7 2 0   M U K I M   R O M P I N,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-2,",SIAP DENGAN: CFO PENUH,8131-2/2421/2011(12),13 Dec 2010,12 Dec 2011,"RM 61,550.00",0.00mps,RUMAH TERES,1,0,0,0,5,5,"122,000.00","195,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-2,"(95, '8131-2')"
21,8 1 3 1 - 3 - P T 2 2 6 9 8   -   P T 2 2 7 7 6,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-3,",SIAP DENGAN: CFO PENUH,8131-3/360/2008(02),15 Feb 2007,14 Feb 2008,"RM 72,800.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,1,1,"228,000.00","228,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-3,"(96, '8131-3')"
22,8 1 3 1 - 3 - P T 2 2 6 9 8   -   P T 2 2 7 7 6,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-3,",SIAP DENGAN: CFO PENUH,8131-3/360/2008(02),15 Feb 2007,14 Feb 2008,"RM 72,800.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"138,800.00","147,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-3,"(96, '8131-3')"
23,8 1 3 1 - 3 - P T 2 2 6 9 8   -   P T 2 2 7 7 6,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-3,",SIAP DENGAN: CFO PENUH,8131-3/360/2008(02),15 Feb 2007,14 Feb 2008,"RM 72,800.00",0.00mps,RUMAH TERES,1,0,0,0,56,56,"72,800.00","103,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-3,"(96, '8131-3')"
24,8 1 3 1 - 4 - T A M A N   I X O R A,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-4,",SIAP DENGAN: CFO PENUH,8131-4/674/2012(04),04 Apr 2011,03 Apr 2012,"RM 30,775.00",0.00mps,RUMAH TERES,1,0,0,0,10,10,"61,550.00","78,378.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-4,"(97, '8131-4')"
25,8 1 3 1 - 4 - T A M A N   I X O R A,IDAMAN SEJAHTERA SDN. BHD,8131,8131-4/12-2013/1410,13 Dec 2010,12 Dec 2013,03-62771557,idsj@streamyx.com,-,"8131-4,",SIAP DENGAN: CFO PENUH,8131-4/674/2012(04),04 Apr 2011,03 Apr 2012,"RM 30,775.00",0.00mps,RUMAH TERES,1,0,0,0,11,11,"30,775.00","39,767.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8131-4,"(97, '8131-4')"
26,8 1 3 2 - 1 - T A M A N   D E S A   I N D A H,SUDI BARU SDN. BHD.,8132,8132-5/08-2022/02665(L),24 Aug 2021,23 Aug 2022,-,-,-,"8132-1,",-,8132/393/2002(03),13 Mar 2001,12 Mar 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8132-1,"(98, '8132-1')"
27,8 1 3 2 - 2 - T A M A N   M A L I N J A,SUDI BARU SDN. BHD.,8132,8132-5/08-2022/02665(L),24 Aug 2021,23 Aug 2022,-,-,-,"8132-2,",SIAP DENGAN: CFO PENUH,8132-2/602/2007(03),28 Mar 2006,27 Mar 2007,"RM 128,800.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,30,30,"128,800.00","161,950.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8132-2,"(99, '8132-2')"
28,"8 1 3 5 - 3 - P R E C I N C T   1 1 ,   P U T R A J A Y A",ARIF CERAH SDN .BHD,8135,8135-4/02-2010/303,12 Feb 2007,11 Feb 2010,03-7847 6000,p11marketing@pecd.com.my,precinct11.com.my,"8135-3,",SIAP DENGAN: CFO PENUH,8135-3/346/2007(08),14 Feb 2007,13 Aug 2007,"RM 165,500.00",0.00mps,RUMAH PANGSA/KONDO,15,0,0,0,112,112,"243,200.00","343,300.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8135-3,"(59, '8135-3')"
29,"8 1 3 5 - 3 - P R E C I N C T   1 1 ,   P U T R A J A Y A",ARIF CERAH SDN .BHD,8135,8135-4/02-2010/303,12 Feb 2007,11 Feb 2010,03-7847 6000,p11marketing@pecd.com.my,precinct11.com.my,"8135-3,",SIAP DENGAN: CFO PENUH,8135-3/346/2007(08),14 Feb 2007,13 Aug 2007,"RM 165,500.00",0.00mps,RUMAH PANGSA/KONDO,15,0,0,0,114,114,"165,500.00","255,500.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8135-3,"(59, '8135-3')"
30,"8 1 3 5 - 4 - P R E C I N C T   1 1 ,   P U T R A J A Y A",ARIF CERAH SDN .BHD,8135,8135-4/02-2010/303,12 Feb 2007,11 Feb 2010,03-7847 6000,p11marketing@pecd.com.my,precinct11.com.my,"8135-4,",SIAP DENGAN: CCC PENUH,8135-4/599/2007(09),21 Mar 2007,20 Sep 2007,"RM 313,830.00",0.00mps - 171.77mps,RUMAH TERES,2,0,0,0,60,60,"313,830.00","567,980.00",79.08,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8135-4,"(60, '8135-4')"
31,"8 1 3 5 - 4 - P R E C I N C T   1 1 ,   P U T R A J A Y A",ARIF CERAH SDN .BHD,8135,8135-4/02-2010/303,12 Feb 2007,11 Feb 2010,03-7847 6000,p11marketing@pecd.com.my,precinct11.com.my,"8135-4,",SIAP DENGAN: CCC PENUH,8135-4/599/2007(09),21 Mar 2007,20 Sep 2007,"RM 313,830.00",0.00mps - 171.77mps,RUMAH TERES,2,0,0,172,45,45,"368,651.00","567,980.00",14.55,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8135-4,"(60, '8135-4')"
32,"8 1 3 5 - 4 - P R E C I N C T   1 1 ,   P U T R A J A Y A",ARIF CERAH SDN .BHD,8135,8135-4/02-2010/303,12 Feb 2007,11 Feb 2010,03-7847 6000,p11marketing@pecd.com.my,precinct11.com.my,"8135-4,",SIAP DENGAN: CCC PENUH,8135-4/599/2007(09),21 Mar 2007,20 Sep 2007,"RM 313,830.00",0.00mps - 171.77mps,RUMAH TERES,2,0,0,0,8,8,"313,830.00","416,515.00",14.55,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8135-4,"(60, '8135-4')"
