,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,4 5 4 5 - 3 - T A M A N   P E N G K A L A N   J A Y A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-3,",-,4545/1661/2002(08),27 Aug 2001,26 Aug 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4545-3,"(1880, '4545-3')"
1,4 5 4 5 - 4 - T A M A N   P E N G K A L A N   J A Y A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-4,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4545-4,"(1881, '4545-4')"
2,4 5 4 5 - 5 - T A M A N   K U L A I   U T A M A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-5,",TERBENGKALAI,4545-5/654/2009(07),02 Apr 2009,01 Jul 2009,"RM 138,800.00",0.00mps,RUMAH TERES,1,0,0,0,44,44,"138,800.00","301,800.00",66.70,SAKIT,"[""1.659436, 103.592697""]",,https://teduh.kpkt.gov.my/project-swasta/4545-5,"(1882, '4545-5')"
3,4 5 4 5 - 5 - T A M A N   K U L A I   U T A M A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-5,",TERBENGKALAI,4545-5/654/2009(07),02 Apr 2009,01 Jul 2009,"RM 138,800.00",0.00mps,RUMAH TERES,2,0,0,0,51,51,"188,800.00","315,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.659436, 103.592697""]",,https://teduh.kpkt.gov.my/project-swasta/4545-5,"(1882, '4545-5')"
4,4 5 4 5 - 5 - T A M A N   K U L A I   U T A M A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-5,",TERBENGKALAI,4545-5/654/2009(07),02 Apr 2009,01 Jul 2009,"RM 138,800.00",0.00mps,RUMAH TERES,1,0,0,0,38,38,"138,800.00","301,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.659436, 103.592697""]",,https://teduh.kpkt.gov.my/project-swasta/4545-5,"(1882, '4545-5')"
5,4 5 4 5 - 5 - T A M A N   K U L A I   U T A M A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-5,",TERBENGKALAI,4545-5/654/2009(07),02 Apr 2009,01 Jul 2009,"RM 138,800.00",0.00mps,RUMAH TERES,2,0,0,0,9,9,"213,800.00","343,800.00",65.88,SAKIT,"[""1.659436, 103.592697""]",,https://teduh.kpkt.gov.my/project-swasta/4545-5,"(1882, '4545-5')"
6,4 5 4 5 - 5 - T A M A N   K U L A I   U T A M A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-5,",TERBENGKALAI,4545-5/654/2009(07),02 Apr 2009,01 Jul 2009,"RM 138,800.00",0.00mps,RUMAH TERES,2,0,0,0,46,46,"198,800.00","315,000.00",75.83,SIAP DENGAN: CFO PENUH,"[""1.659436, 103.592697""]",,https://teduh.kpkt.gov.my/project-swasta/4545-5,"(1882, '4545-5')"
7,4 5 4 5 - 6 - T A M A N   T A N J U N G   B A R U ( F A I L   L A M A ),KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-6,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4545-6,"(1883, '4545-6')"
8,4 5 4 5 - 7 - T A M A N   M O U N T   A U S T I N,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-7,",TERBENGKALAI,4545-7/653/2009(10),02 Apr 2009,01 Oct 2009,"RM 50,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,911,911,"50,000.00","50,000.00",71.98,SAKIT,"[""1.552549, 103.787051""]",,https://teduh.kpkt.gov.my/project-swasta/4545-7,"(1884, '4545-7')"
9,4 5 4 5 - 8 - T A M A N   S U R I A,KONG SUN ENTERPRISE SDN. BHD,4545,4545-9/04-2012/294,02 Apr 2009,01 Apr 2012,-,kongsun@streamyx.com,-,"4545-8,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4545-8,"(1885, '4545-8')"
