,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
10,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",54.62mps - 321.30mps,RUMAH TERES,1,0,0,107,16,0,"113,800.00","189,902.76",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"(255, '4816-1')"
11,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",54.62mps - 321.30mps,RUMAH TERES,1,0,0,143,49,0,"110,800.00","110,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"(255, '4816-1')"
12,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",54.62mps - 321.30mps,RUMAH TERES,1,0,0,121,23,0,"39,000.00","52,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"(255, '4816-1')"
13,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",54.62mps - 321.30mps,RUMAH TERES,1,0,0,107,16,0,"39,000.00","52,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"(255, '4816-1')"
14,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",54.62mps - 321.30mps,RUMAH KEDAI (G),1,0,0,167,11,0,"160,920.00","188,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"(255, '4816-1')"
15,4 8 1 6 - 2 - T A M A N   N Y I O R,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4816-2,"(256, '4816-2')"
16,"4 8 1 6 - 3 - T A M A N   N Y I O R   T A P A K   "" C """,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-3,",-,4816/267/1997(03),14 Mar 1996,13 Mar 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4816-3,"(257, '4816-3')"
17,4 8 1 7 - 1 - T A M A N   S R I   J A Y A,CHUNG KHIAW BANK LTD.,4817,4817/08-1993/694,03 Aug 1990,02 Aug 1993,-,-,-,"4817-1,",-,4817/1157/1994(10),20 Oct 1993,19 Oct 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4817-1,"(258, '4817-1')"
18,4 8 1 8 - 2 2 - T A M A N   M E R B O K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-22,",SIAP DENGAN: CFO PENUH,4818-22/2827/2006(12),15 Dec 2005,14 Dec 2006,"RM 96,400.00",0.00mps,RUMAH TERES,1,0,0,0,49,49,"96,400.00","172,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-22,"(230, '4818-22')"
19,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"155,000.00","199,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"(231, '4818-23')"
20,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0.00mps,RUMAH KEDAI (G),1,0,0,0,4,4,"203,000.00","229,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"(231, '4818-23')"
21,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,4,4,"185,000.00","200,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"(231, '4818-23')"
22,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0.00mps,RUMAH TERES,1,0,0,0,18,18,"70,000.00","32,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"(231, '4818-23')"
23,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0.00mps,RUMAH TERES,2,0,0,0,10,10,"143,000.00","200,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"(231, '4818-23')"
24,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0.00mps,RUMAH TERES,1,0,0,0,19,19,"86,000.00","150,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"(231, '4818-23')"
25,4 8 1 8 - 2 4 - T A M A N   D E L I M A   R A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-24,",SIAP DENGAN: CCC PENUH,4818-24/2163/2008(10),05 Oct 2007,04 Oct 2008,"RM 169,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,2,2,"170,200.00","170,200.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-24,"(232, '4818-24')"
26,4 8 1 8 - 2 4 - T A M A N   D E L I M A   R A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-24,",SIAP DENGAN: CCC PENUH,4818-24/2163/2008(10),05 Oct 2007,04 Oct 2008,"RM 169,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"170,900.00","176,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-24,"(232, '4818-24')"
27,4 8 1 8 - 2 4 - T A M A N   D E L I M A   R A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-24,",SIAP DENGAN: CCC PENUH,4818-24/2163/2008(10),05 Oct 2007,04 Oct 2008,"RM 169,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,8,"169,000.00","185,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-24,"(232, '4818-24')"
28,4 8 1 8 - 2 5 - T A M A N   P U L A U   G A D O N G   J A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-25,",SIAP DENGAN: CCC PENUH,4818-25/1472/2010(07),21 Jul 2009,20 Jul 2010,"RM 128,000.00",0.00mps,RUMAH TERES,1,0,0,0,53,53,"128,000.00","183,390.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-25,"(233, '4818-25')"
29,4 8 1 8 - 2 6 - T A M A N   P U L A U   G A D O N G   J A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-26,",SIAP DENGAN: CCC PENUH,4818-26/2223/2009(12),15 Dec 2008,14 Dec 2009,"RM 125,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"196,000.00","226,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-26,"(234, '4818-26')"
30,4 8 1 8 - 2 6 - T A M A N   P U L A U   G A D O N G   J A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-26,",SIAP DENGAN: CCC PENUH,4818-26/2223/2009(12),15 Dec 2008,14 Dec 2009,"RM 125,000.00",0.00mps,RUMAH TERES,1,0,0,0,48,48,"125,000.00","173,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-26,"(234, '4818-26')"
31,4 8 1 8 - 2 7 - T A M A N   M E R A K   M A S,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-27,",-,4818-27/2540/2012(11),30 Nov 2011,29 Nov 2012,"RM 268,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,14,14,"268,000.00","308,200.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-27,"(235, '4818-27')"
32,4 8 1 8 - 2 7 - T A M A N   M E R A K   M A S,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-27,",-,4818-27/2540/2012(11),30 Nov 2011,29 Nov 2012,"RM 268,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"289,700.00","312,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-27,"(235, '4818-27')"
33,4 8 1 8 - 2 8 - T A M A N   V I S T A   B E L I M B I N G,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-28,",SIAP DENGAN: CCC PENUH,4818-28/11-2019/0905(P),07 Nov 2017,06 Nov 2019,"RM 180,000.00",102.60mps,RUMAH TERES,1,0,0,103,208,1,"180,000.00","288,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.327245, 102.263763""]",,https://teduh.kpkt.gov.my/project-swasta/4818-28,"(236, '4818-28')"
34,4 8 2 0 - 1 - T A M A N   B A N J A R   J A Y A,LADANG LIMPAHRIA SDN. BHD.,4820,4820/08-1993/718,09 Aug 1990,08 Aug 1993,-,-,-,"4820-1,",-,4820/1013/1991(10),20 Oct 1990,21 Oct 1991,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4820-1,"(237, '4820-1')"
35,4 8 2 1 - 1 - T A M A N   B U K I T   M E W A H,BINABAIK SDN. BHD,4821,4821/06-2003/643,29 Jun 2001,28 Jun 2003,-,-,-,"4821-1,",-,4821/1640/2002(08),29 Aug 2001,28 Aug 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4821-1,"(238, '4821-1')"
36,4 8 2 1 - 2 - T A M A N   B U K I T   M E W A H,BINABAIK SDN. BHD,4821,4821/06-2003/643,29 Jun 2001,28 Jun 2003,-,-,-,"4821-2,",-,4821/605/1999(04),22 Apr 1998,21 Apr 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4821-2,"(239, '4821-2')"
37,4 8 2 2 - 1 - T A M A N   B E M B A N,HOCKING TRADING SDN. BHD.,4822,4822/08-1993/733,14 Aug 1990,13 Aug 1993,-,-,-,"4822-1,",-,4822/773/1991(08),14 Aug 1990,13 Aug 1991,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4822-1,"(240, '4822-1')"
38,4 8 2 5 - 1 - T A M A N   M A K M U R,ARUSMAKMUR SDN. BHD.,4825,4825-2/07-2005/937,26 Jul 2002,25 Jul 2005,-,-,-,"4825-1,",-,4825/164/1998(02),03 Feb 1997,02 Feb 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4825-1,"(241, '4825-1')"
39,4 8 2 5 - 2 - T A M A N   E M A S   J A Y A,ARUSMAKMUR SDN. BHD.,4825,4825-2/07-2005/937,26 Jul 2002,25 Jul 2005,-,-,-,"4825-2,",-,4825-2/1689/2003(07),31 Jul 2002,30 Jul 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4825-2,"(242, '4825-2')"
40,4 8 2 8 - 1 - T A M A N   J A S M I N,DEWIN SDN BHD.,4828,4828/11-1995/1047,27 Nov 1990,26 Nov 1995,-,-,-,"4828-1,",-,4828/1267/1993(11),26 Nov 1992,25 Nov 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4828-1,"(243, '4828-1')"
41,"4 8 2 8 - 2 - L O T   5 5 6 , 6 4 5 , 6 4 6 , 1 0 9 4",DEWIN SDN BHD.,4828,4828/11-1995/1047,27 Nov 1990,26 Nov 1995,-,-,-,"4828-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4828-2,"(244, '4828-2')"
42,4 8 3 1 - 1 - L O T   P . T . 1 8 9 0 3   &   P . T . 1 8 9 0 8   K E L A N G .,BUMI - MURNI SDN. BHD,4831,4831/10-2004/1484,09 Oct 2001,08 Oct 2004,-,-,-,"4831-1,",-,4831/1191/1994(11),04 Nov 1993,03 Nov 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4831-1,"(245, '4831-1')"
43,4 8 3 3 - 1 - S R I   K E N N Y   C O N D O M I N I U M S,KEPLAND SDN. BHD.,4833,4833/07-1995/686,31 Jul 1990,30 Jul 1995,-,-,-,"4833-1,",-,4833/1373/1992(12),27 Dec 1991,26 Dec 1992,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4833-1,"(246, '4833-1')"
44,4 8 3 4 - 1 - T A M A N   M U H I B B A H,KUMPULAN INDAH BERSATU SDN. BHD.,4834,4834/02-1996/62,04 Feb 1991,03 Feb 1996,-,-,-,"4834-1,",-,4834/766/1993(06),25 Jun 1992,24 Jun 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4834-1,"(247, '4834-1')"
45,4 8 3 5 - 1 - T A M A N   S R I   B I D A R A,KAOSEN DEVELOPMENT SDN. BHD.,4835,4835-3/09-2014/0910(L),10 Sep 2013,09 Sep 2014,-,-,-,"4835-1,",-,4835/828/1994(08),05 Aug 1993,04 Aug 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4835-1,"(248, '4835-1')"
46,4 8 3 5 - 2 - T A M A N   S E M A B O K   J A Y A,KAOSEN DEVELOPMENT SDN. BHD.,4835,4835-3/09-2014/0910(L),10 Sep 2013,09 Sep 2014,-,-,-,"4835-2,",SIAP DENGAN: CFO PENUH,4835-2/868/2009(05),05 May 2008,04 May 2009,"RM 182,145.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,16,16,"182,145.00","214,290.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4835-2,"(249, '4835-2')"
47,4 8 3 5 - 3 - T A M A N   M E R L I M A U   M E G A H,KAOSEN DEVELOPMENT SDN. BHD.,4835,4835-3/09-2014/0910(L),10 Sep 2013,09 Sep 2014,-,-,-,"4835-3,",SIAP DENGAN: CCC PENUH,4835-3/09-2014/0910(P),10 Sep 2013,09 Sep 2014,"RM 220,000.00",134.90mps - 155.60mps,RUMAH BERKEMBAR,1.5,0,0,156,8,0,"240,000.00","274,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4835-3,"(250, '4835-3')"
48,4 8 3 5 - 3 - T A M A N   M E R L I M A U   M E G A H,KAOSEN DEVELOPMENT SDN. BHD.,4835,4835-3/09-2014/0910(L),10 Sep 2013,09 Sep 2014,-,-,-,"4835-3,",SIAP DENGAN: CCC PENUH,4835-3/09-2014/0910(P),10 Sep 2013,09 Sep 2014,"RM 220,000.00",134.90mps - 155.60mps,RUMAH BERKEMBAR,1,0,0,135,8,0,"220,000.00","246,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4835-3,"(250, '4835-3')"
49,4 8 3 6 - 1 - P E R A N G S A N G   P U R I,TRIDEN CONSTRUCTION (M) SDN. BHD.,4836,4836/08-1996/573,02 Aug 1991,01 Aug 1996,-,-,-,"4836-1,",-,4836/1288/1994(11),19 Nov 1993,18 Nov 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4836-1,"(251, '4836-1')"
50,4 8 4 0 - 1 - P A L M   G A R D E N S,BIJAK UTAMA SDN. BHD.,4840,4840/05-1999/1085,28 May 1997,27 May 1999,-,-,-,"4840-1,",-,4840/611/1993(05),28 May 1992,27 May 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4840-1,"(252, '4840-1')"
51,4 8 4 0 - 2 - M A R I A M A H   P O I N T   F A S A   I I,BIJAK UTAMA SDN. BHD.,4840,4840/05-1999/1085,28 May 1997,27 May 1999,-,-,-,"4840-2,",-,4840/1515/1999(10),28 Oct 1998,27 Oct 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4840-2,"(253, '4840-2')"
52,4 8 4 1 - 1 - D E S A   D U T A,TANCO PROPERTIES SDN. BHD.,4841,4841-6/01-2007/1421,24 Jan 2005,23 Jan 2007,-,-,-,"4841-1,",-,4841/206/1993(02),21 Feb 1992,20 Feb 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4841-1,"(254, '4841-1')"
53,4 8 4 1 - 2 - T A M A N   D E S A   C O U N T R Y   H O M E S,TANCO PROPERTIES SDN. BHD.,4841,4841-6/01-2007/1421,24 Jan 2005,23 Jan 2007,-,-,-,"4841-2,",-,4841/1075/1994(10),05 Oct 1993,04 Oct 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4841-2,"(205, '4841-2')"
