,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 0 0 4 - 1 - P T D   8 6 9 3   -   8 7 0 2   M U K I M   P O N T I A N,JOSON DEVELOPMENT SDN. BHD.,8004,8004/09-2003/1021,20 Sep 2000,19 Sep 2003,-,-,-,"8004-1,",-,8004/1670/2001(10),02 Oct 2000,01 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8004-1,"(584, '8004-1')"
1,8 0 0 5 - 1 - M E D A N   P E N G K A L A N   P E R D A N A,ALKAHISAN SDN. BHD.,8005,8005-3/08-2007/901,09 Aug 2004,08 Aug 2007,-,-,-,"8005-1,",-,8005-1/1548/2003(09),24 Oct 2002,25 Sep 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8005-1,"(585, '8005-1')"
2,8 0 0 5 - 2 - M E D A N   P E N G K A L A N   P E R D A N A,ALKAHISAN SDN. BHD.,8005,8005-3/08-2007/901,09 Aug 2004,08 Aug 2007,-,-,-,"8005-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8005-2,"(586, '8005-2')"
3,8 0 0 5 - 3 - M E D A N   P E N G K A L A N   P E R D A N A,ALKAHISAN SDN. BHD.,8005,8005-3/08-2007/901,09 Aug 2004,08 Aug 2007,-,-,-,"8005-3,",-,8005-3/61/2006(01),10 Jan 2005,09 Jan 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8005-3,"(587, '8005-3')"
4,8 0 0 6 - 1 - T A M A N   M E S R A   -   F A S A   3,TOP-MECH HOLDINGS SDN. BHD.,8006,8006/09-2003/992,11 Sep 2000,10 Sep 2003,-,-,-,"8006-1,",-,8006-1/1920/2003(08),27 Aug 2002,26 Aug 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8006-1,"(588, '8006-1')"
5,8 0 0 7 - 1 - T A M A N   R A S I   A M P A N G,MIL-DOL HOUSING ENTERPRISE SDN. BHD.,8007,8007-2/03-2007/340,15 Mar 2004,14 Mar 2007,-,-,-,"8007-1,",-,8007-1/813/2005(04),20 Apr 2004,19 Apr 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8007-1,"(589, '8007-1')"
6,8 0 0 7 - 2 - T A M A N   R A S I   A M P A N G     F A S A   2,MIL-DOL HOUSING ENTERPRISE SDN. BHD.,8007,8007-2/03-2007/340,15 Mar 2004,14 Mar 2007,-,-,-,"8007-2,",-,8007-2/2415/2006(04),17 Oct 2005,16 Apr 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8007-2,"(590, '8007-2')"
7,8 0 0 9 - 1 - T A M A N   P E R M A T A   S E M A R A K,BINTANG SEKAWAN SDN. BHD,8009,8009-3/04-2008/420,07 Apr 2005,06 Apr 2008,04-4232463,bsaujana@streamyx.com,-,"8009-1,",-,8009/1641/2002(09),27 Sep 2001,26 Sep 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8009-1,"(591, '8009-1')"
8,8 0 0 9 - 2 - T A M A N   D E S A   A M A N,BINTANG SEKAWAN SDN. BHD,8009,8009-3/04-2008/420,07 Apr 2005,06 Apr 2008,04-4232463,bsaujana@streamyx.com,-,"8009-2,",-,8009-2/1185/2005(08),11 Aug 2004,10 Aug 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8009-2,"(592, '8009-2')"
9,8 0 0 9 - 3 - T A M A N   B I S T A R I   J A Y A,BINTANG SEKAWAN SDN. BHD,8009,8009-3/04-2008/420,07 Apr 2005,06 Apr 2008,04-4232463,bsaujana@streamyx.com,-,"8009-3,",SIAP DENGAN: CFO PENUH,8009-3/250/2007(04),15 Apr 2006,14 Apr 2007,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,117,117,"75,810.00","116,731.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8009-3,"(593, '8009-3')"
