,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,7 5 2 0 - 1 - T A M A N   H U I   A U N,NAM FANG ENTERPRISES SDN.BHD,7520,7520/07-2005/796,31 Jul 2000,30 Jul 2005,-,-,-,"7520-1,",-,7520-1/2153/2003(09),29 Sep 2002,28 Sep 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7520-1,"(1909, '7520-1')"
1,7 5 2 1 - 1 - T A M A N   P U T R A   P R I M A   F A S A   4 D,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-1,",-,7521/1178/2000(08),25 Aug 1999,24 Aug 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7521-1,"(1910, '7521-1')"
2,7 5 2 1 - 2 - T A M A N   P U T R A   P R I M A   F A S A   2 A,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-2,",-,7521/737/2001(05),11 May 2000,10 May 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7521-2,"(1911, '7521-2')"
3,7 5 2 1 - 3 - T A M A N   P U T R A   P R I M A   -   F A S A   2 E,PLENITUDE PERMAI SDN. BHD.,7521,7521/02-2026/0612(R),11 Feb 2023,10 Feb 2026,-,-,www.plenitude.com.my,"7521-3,",-,7521-3/1125/2003(05),28 May 2002,27 May 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7521-3,"(1912, '7521-3')"
4,7 5 3 0 - 5 - B U K I T   G A L E N A,MULTI-REALTY DEVELOPMENT SDN. BHD.,7530,7530/04-2027/0011(R),02 Mar 2022,03 Apr 2027,-,mrdsbjb@yahoo.com,-,"7530-5,",SIAP DENGAN: CCC PENUH,7530-5/01-2018/0918(P),09 Jan 2017,08 Jan 2018,"RM 538,800.00",215.81mps - 321.63mps,RUMAH TERES,2,0,0,216,56,0,"538,800.00","660,035.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.726037, 101.909381""]",,https://teduh.kpkt.gov.my/project-swasta/7530-5,"(1900, '7530-5')"
5,7 5 3 0 - 5 - B U K I T   G A L E N A,MULTI-REALTY DEVELOPMENT SDN. BHD.,7530,7530/04-2027/0011(R),02 Mar 2022,03 Apr 2027,-,mrdsbjb@yahoo.com,-,"7530-5,",SIAP DENGAN: CCC PENUH,7530-5/01-2018/0918(P),09 Jan 2017,08 Jan 2018,"RM 538,800.00",215.81mps - 321.63mps,RUMAH TERES,2,0,0,216,64,29,"568,800.00","700,035.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.726037, 101.909381""]",,https://teduh.kpkt.gov.my/project-swasta/7530-5,"(1900, '7530-5')"
6,7 5 3 0 - 5 - B U K I T   G A L E N A,MULTI-REALTY DEVELOPMENT SDN. BHD.,7530,7530/04-2027/0011(R),02 Mar 2022,03 Apr 2027,-,mrdsbjb@yahoo.com,-,"7530-5,",SIAP DENGAN: CCC PENUH,7530-5/01-2018/0918(P),09 Jan 2017,08 Jan 2018,"RM 538,800.00",215.81mps - 321.63mps,RUMAH BERKEMBAR,2,0,0,322,24,7,"888,800.00","951,296.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.726037, 101.909381""]",,https://teduh.kpkt.gov.my/project-swasta/7530-5,"(1900, '7530-5')"
7,7 5 3 0 - 5 - B U K I T   G A L E N A,MULTI-REALTY DEVELOPMENT SDN. BHD.,7530,7530/04-2027/0011(R),02 Mar 2022,03 Apr 2027,-,mrdsbjb@yahoo.com,-,"7530-5,",SIAP DENGAN: CCC PENUH,7530-5/01-2018/0918(P),09 Jan 2017,08 Jan 2018,"RM 538,800.00",215.81mps - 321.63mps,RUMAH BERKEMBAR,2,0,0,288,30,20,"818,800.00","908,033.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.726037, 101.909381""]",,https://teduh.kpkt.gov.my/project-swasta/7530-5,"(1900, '7530-5')"
8,7 5 3 0 - 6 - B U K I T   G A L E N A,MULTI-REALTY DEVELOPMENT SDN. BHD.,7530,7530/04-2027/0011(R),02 Mar 2022,03 Apr 2027,-,mrdsbjb@yahoo.com,-,"7530-6,",SIAP DENGAN: CCC PENUH,7530-6/04-2021/01947(P),04 Apr 2020,03 Apr 2021,"RM 568,800.00",210.23mps,RUMAH TERES,2,0,0,210,56,31,"568,800.00","700,035.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.726037, 101.909381""]",,https://teduh.kpkt.gov.my/project-swasta/7530-6,"(1901, '7530-6')"
9,7 5 3 1 - 1 - B A N T I N G   B A R U,LIGA KENCANA SDN. BHD,7531,7531-4/11-2007/1364,15 Nov 2005,14 Nov 2007,-,-,-,"7531-1,",-,7531/961/2001(06),07 Jun 2000,06 Jun 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7531-1,"(1902, '7531-1')"
