,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 3 0 1 7 - 2 2 - P H A S E   E G 1 C,SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-22,",SIAP DENGAN: CCC PENUH,13017-22/09-2021/02758(P),06 Sep 2020,05 Sep 2021,"RM 888,888.00",224.00mps,RUMAH TERES,2,0,0,224,181,3,"888,888.00","1,297,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.209549, 101.495272""]",,https://teduh.kpkt.gov.my/project-swasta/13017-22,"(1712, '13017-22')"
1,1 3 0 1 7 - 2 3 - P H A S E   G 5,SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-23,",SIAP DENGAN: CCC PENUH,13017-23/12-2021/03560(P),05 Dec 2020,04 Dec 2021,"RM 1,947,888.00",406.35mps,RUMAH BERKEMBAR,2,0,0,406,90,43,"1,947,888.00","2,829,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.188144, 101.516066""]",,https://teduh.kpkt.gov.my/project-swasta/13017-23,"(1713, '13017-23')"
2,1 3 0 1 7 - 2 4 - P H A S E   E G 2   ( R U M A H   S E L A N G O R K U ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-24,",SIAP DENGAN: CCC PENUH,13017-24/03-2024/0444(R)-(S),15 Mar 2023,14 Mar 2024,"RM 180,000.00",0.00mps - 93.00mps,RUMAH PANGSA/KONDO,19,0,0,0 - 93,180,84,"180,000.00","240,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.209192, 101.497217""]",,https://teduh.kpkt.gov.my/project-swasta/13017-24,"(1714, '13017-24')"
3,1 3 0 1 7 - 2 4 - P H A S E   E G 2   ( R U M A H   S E L A N G O R K U ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-24,",SIAP DENGAN: CCC PENUH,13017-24/03-2024/0444(R)-(S),15 Mar 2023,14 Mar 2024,"RM 180,000.00",0.00mps - 93.00mps,RUMAH PANGSA/KONDO,19,0,0,0 - 93,186,61,"180,000.00","240,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.209192, 101.497217""]",,https://teduh.kpkt.gov.my/project-swasta/13017-24,"(1714, '13017-24')"
4,1 3 0 1 7 - 2 4 - P H A S E   E G 2   ( R U M A H   S E L A N G O R K U ),SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-24,",SIAP DENGAN: CCC PENUH,13017-24/03-2024/0444(R)-(S),15 Mar 2023,14 Mar 2024,"RM 180,000.00",0.00mps - 93.00mps,RUMAH PANGSA/KONDO,20,0,0,0 - 93,196,70,"180,000.00","240,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.209192, 101.497217""]",,https://teduh.kpkt.gov.my/project-swasta/13017-24,"(1714, '13017-24')"
5,1 3 0 1 7 - 2 5 - P H A S E   E V 5 A,SIME DARBY PROPERTY (CITY OF ELMINA) SDN. BHD.,13017,13017/08-2028/1086(A),20 Aug 2023,19 Aug 2028,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"13017-25,",SIAP DENGAN: CCC PENUH,13017-25/03-2022/01398(P),16 Mar 2021,15 Mar 2022,"RM 1,104,888.00",261.00mps,RUMAH TERES,2,0,0,261,168,0,"1,104,888.00","1,885,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.168813, 101.502640""]",,https://teduh.kpkt.gov.my/project-swasta/13017-25,"(1715, '13017-25')"
6,1 3 0 2 8 - 1 0 - N A D A   A L A M,SEPANG CEMERLANG SDN. BHD.,13028,13028/02-2029/0068(R),17 Feb 2024,16 Feb 2029,067996222,fm10@seripajam.com.my,-,"13028-10,",BERJALAN LANCAR,13028-10/02-2025/0199(N)-(L),27 Feb 2023,26 Feb 2025,"RM 740,000.00",244.15mps - 345.60mps,RUMAH TERES,2,5,5,244 - 346,34,14,"740,000.00","1,677,625.00",40.44,BERJALAN LANCAR,"[""2.838877, 101.836546""]",,https://teduh.kpkt.gov.my/project-swasta/13028-10,"(1700, '13028-10')"
7,1 3 0 2 8 - 1 1 - N A D A   A L A M,SEPANG CEMERLANG SDN. BHD.,13028,13028/02-2029/0068(R),17 Feb 2024,16 Feb 2029,067996222,fm10@seripajam.com.my,-,"13028-11,",BERJALAN LANCAR,13028-11/06-2025/0712(N)-(L),19 Jun 2023,18 Jun 2025,"RM 800,000.00",244.15mps - 254.18mps,RUMAH TERES,2,5,5,244 - 254,17,15,"800,000.00","1,059,425.00",31.18,BERJALAN LANCAR,"[""2.839199, 101.835743""]",,https://teduh.kpkt.gov.my/project-swasta/13028-11,"(1701, '13028-11')"
8,1 3 0 3 0 - 1 - P E M B A N G U N A N   L E G A   S U R I A   S D N .   B H D .,PEMBANGUNAN LEGA SURIA SDN. BHD.,13030,13030/08-2028/1167(R),31 Aug 2023,30 Aug 2028,0169353494,igrandgroup@yahoo.com,-,"13030-1,",SIAP DENGAN: CCC PENUH,13030-1/05-2015/0108(P),24 May 2013,23 May 2015,"RM 279,900.00","1,166.00mps",RUMAH BERKEMBAR,1,0,0,"1,166",30,0,"279,900.00","377,900.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/13030-1,"(1702, '13030-1')"
9,1 3 0 3 0 - 2 - T A M A N   L A N G A T   U T A M A   1,PEMBANGUNAN LEGA SURIA SDN. BHD.,13030,13030/08-2028/1167(R),31 Aug 2023,30 Aug 2028,0169353494,igrandgroup@yahoo.com,-,"13030-2,",BERJALAN LANCAR,13030-2/08-2024/1556(R)-(L),31 Aug 2023,30 Aug 2024,"RM 351,000.00",83.61mps,RUMAH TERES,1,0,0,84,25,7,"351,000.00","414,750.00",87.50,BERJALAN LANCAR,"[""2.805950, 101.654587""]",,https://teduh.kpkt.gov.my/project-swasta/13030-2,"(1703, '13030-2')"
