,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 1 9 6 - 1 - T A M A N   H A L I J A H T O N,INTAN JUGRA SND. BHD.,8196,8196-6/09-2017/0786(L),10 Sep 2015,09 Sep 2017,-,intanjugrasdnbhd@gmail.com,-,"8196-1,",-,8196/781/2002(05),03 May 2001,02 May 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8196-1,"(596, '8196-1')"
1,8 1 9 6 - 2 - I N T A N   J U G R A   S D N   B H D,INTAN JUGRA SND. BHD.,8196,8196-6/09-2017/0786(L),10 Sep 2015,09 Sep 2017,-,intanjugrasdnbhd@gmail.com,-,"8196-2,",SIAP DENGAN: CFO PENUH,8196-2/900/2007(01),11 May 2006,06 Jan 2007,"RM 180,000.00",0.00mps,RUMAH TERES,2,0,0,0,2,2,"450,000.00","450,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8196-2,"(597, '8196-2')"
2,8 1 9 6 - 2 - I N T A N   J U G R A   S D N   B H D,INTAN JUGRA SND. BHD.,8196,8196-6/09-2017/0786(L),10 Sep 2015,09 Sep 2017,-,intanjugrasdnbhd@gmail.com,-,"8196-2,",SIAP DENGAN: CFO PENUH,8196-2/900/2007(01),11 May 2006,06 Jan 2007,"RM 180,000.00",0.00mps,RUMAH TERES,2,0,0,0,20,20,"180,000.00","450,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8196-2,"(597, '8196-2')"
3,8 1 9 6 - 3 - T A M A N   M U L I A,INTAN JUGRA SND. BHD.,8196,8196-6/09-2017/0786(L),10 Sep 2015,09 Sep 2017,-,intanjugrasdnbhd@gmail.com,-,"8196-3,",SIAP DENGAN: CCC PENUH,8196-3/894/2011(05),12 May 2010,11 May 2011,"RM 168,000.00",0.00mps,RUMAH TERES,2,0,0,0,22,22,"168,000.00","256,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8196-3,"(598, '8196-3')"
4,8 1 9 6 - 3 - T A M A N   M U L I A,INTAN JUGRA SND. BHD.,8196,8196-6/09-2017/0786(L),10 Sep 2015,09 Sep 2017,-,intanjugrasdnbhd@gmail.com,-,"8196-3,",SIAP DENGAN: CCC PENUH,8196-3/894/2011(05),12 May 2010,11 May 2011,"RM 168,000.00",0.00mps,RUMAH TERES,2,0,0,0,5,5,"198,000.00","330,000.00",89.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8196-3,"(598, '8196-3')"
5,8 1 9 6 - 4 - T A M A N   G E M B I R A   B A N D A R   K L A N G,INTAN JUGRA SND. BHD.,8196,8196-6/09-2017/0786(L),10 Sep 2015,09 Sep 2017,-,intanjugrasdnbhd@gmail.com,-,"8196-4,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 459,000.00",0.00mps,RUMAH TERES,2,0,0,0,11,0,"459,000.00","608,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8196-4,"(599, '8196-4')"
6,8 1 9 9 - 1 7 - T A M A N   P E R P A D U A N   K O P E R A S I,ENERGISER PROPERTIES SDN. BHD.,8199,8199/10-2025/0371(R),31 Oct 2020,30 Oct 2025,-,-,-,"8199-17,",SIAP DENGAN: CCC PENUH,8199-17/07-2020/02303(P),19 Jul 2019,18 Jul 2020,"RM 338,800.00",111.70mps,RUMAH TERES,1,0,0,112,14,3,"338,800.00","408,350.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.627504, 101.146260""]",,https://teduh.kpkt.gov.my/project-swasta/8199-17,"(571, '8199-17')"
7,8 1 9 9 - 1 8 - T A M A N   P E R P A D U A N   K O P E R A S I,ENERGISER PROPERTIES SDN. BHD.,8199,8199/10-2025/0371(R),31 Oct 2020,30 Oct 2025,-,-,-,"8199-18,",SIAP DENGAN: CCC PENUH,8199-18/10-2020/03168(P),31 Oct 2019,30 Oct 2020,"RM 338,800.00",111.70mps,RUMAH TERES,1,0,0,112,14,1,"338,800.00","408,350.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.627504, 101.146260""]",,https://teduh.kpkt.gov.my/project-swasta/8199-18,"(572, '8199-18')"
8,8 1 9 9 - 1 9 - T A M A N   P E R P A D U A N   K O P E R A S I,ENERGISER PROPERTIES SDN. BHD.,8199,8199/10-2025/0371(R),31 Oct 2020,30 Oct 2025,-,-,-,"8199-19,",SIAP DENGAN: CCC PENUH,8199-19/08-2020/0724(P),11 Aug 2018,10 Aug 2020,"RM 338,800.00","1,000.00mps",RUMAH TERES,1,0,0,"1,000",22,1,"338,800.00","576,552.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.624320, 101.142250""]",,https://teduh.kpkt.gov.my/project-swasta/8199-19,"(573, '8199-19')"
9,8 2 0 0 - 1 - L O T   2 8 2 2 8 1   -   2 2 8 3 5 2   M U K I M   H U L U   K I N T A,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-1,",-,8200/2030/2002(10),25 Oct 2001,24 Oct 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8200-1,"(574, '8200-1')"
10,8 2 0 0 - 1 0 - D E S A   L A N G   I N D A H,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-10,",BERJALAN LANCAR,8200-10/04-2024/1156(R)-(L),13 Apr 2023,12 Apr 2024,"RM 368,000.00",74.32mps,RUMAH TERES,1,3,2,74,11,1,"368,000.00","598,000.00",65.00,BERJALAN LANCAR,"[""4.621885, 101.093646""]",,https://teduh.kpkt.gov.my/project-swasta/8200-10,"(583, '8200-10')"
11,8 2 0 0 - 1 1 - D E S A   L A N G   I N D A H,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-11,",BERJALAN LANCAR,8200-11/10-2024/0244(N)-(L),20 Oct 2022,19 Oct 2024,"RM 268,000.00",74.32mps,RUMAH TERES,1,3,2,74,11,0,"268,000.00","297,778.00",80.00,BERJALAN LANCAR,"[""4.621733, 101.093543""]",,https://teduh.kpkt.gov.my/project-swasta/8200-11,"(584, '8200-11')"
12,8 2 0 0 - 1 2 - D E S A   L A N G   I N D A H,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-12,",BERJALAN LANCAR,8200-12/10-2025/1119(N)-(L),09 Oct 2023,08 Oct 2025,"RM 320,000.00",74.32mps - 111.47mps,RUMAH TERES,1,3,2,74 - 111,10,6,"320,000.00","320,000.00",55.00,BERJALAN LANCAR,"[""4.621885, 101.093646""]",,https://teduh.kpkt.gov.my/project-swasta/8200-12,"(585, '8200-12')"
13,8 2 0 0 - 2 - L O T   2 2 8 2 6 5   -   2 2 8 2 7 5   D A N   2 2 8 2 7 7   M U K I M   H U L U   K I N T A,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-2,",-,8200-2/738/2005(04),13 Apr 2004,12 Apr 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8200-2,"(575, '8200-2')"
14,"8 2 0 0 - 3 - L O T   2 2 8 3 5 3   -   2 2 8 4 2 3 ,   2 2 8 4 3 4   -   2 2 8 4 5 8 ,   2 2 8 5 2 4   &   2 2 8 5 3 1   M U K I M   H U L U   K I N T A",DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-3,",-,8200-3/32/2005(01),30 Jan 2004,29 Jan 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8200-3,"(576, '8200-3')"
15,8 2 0 0 - 4 - P U N C A K   T A M B U N   I N D A H,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-4,",SIAP DENGAN: CFO PENUH,8200-4/593/2007(03),27 Mar 2006,26 Mar 2007,"RM 33,250.00",0.00mps,RUMAH TERES,2,0,0,0,74,74,"33,250.00","75,600.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8200-4,"(577, '8200-4')"
16,8 2 0 0 - 5 - T A M A N   T A M B U N   P E R M A I,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-5,",SIAP DENGAN: CFO PENUH,8200-5/2083/2008(05),05 Oct 2007,08 May 2008,"RM 169,800.00",0.00mps,RUMAH TERES,2,0,0,0,34,34,"169,800.00","388,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8200-5,"(578, '8200-5')"
17,8 2 0 0 - 6 - T A M A N   T A M B U N   P E R M A I   F A S A   2,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-6,",-,-,-,-,"RM 35,000.00",0.00mps,RUMAH TERES,2,0,0,0,21,21,"35,000.00","60,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/8200-6,"(579, '8200-6')"
18,8 2 0 0 - 7 - T A M A N   T A M B U N   P E R M A I,DATA PROPERTIES SDN. BHD.,8200,8200/04-2026/0826(R),13 Apr 2023,12 Apr 2026,055463550,data_properties@yahoo.co.uk,-,"8200-7,",SIAP DENGAN: CFO PENUH,8200-7/1202/2011(07),15 Jul 2010,14 Jul 2011,"RM 198,000.00",0.00mps,RUMAH TERES,2,0,0,0,12,12,"198,000.00","208,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8200-7,"(580, '8200-7')"
