,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 2 4 9 - 2 - W I N G   H U P   H I N G   D E V E L O P M E N T   S D N   B H D,WING HUP HING DEVELOPMENT SDN. BHD.,8249,8249-2/06-2009/605,21 Jun 2006,20 Jun 2009,066517068,whh_ch@hotmail.com,WWW.WHH.COM.MY,"8249-2,",SIAP DENGAN: CFO PENUH,8249-2/2406/2008(11),13 Nov 2007,12 Nov 2008,"RM 193,000.00",0.00mps,RUMAH TERES,2,0,0,0,26,26,"193,000.00","288,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8249-2,"(396, '8249-2')"
1,8 2 5 0 - 1 - T A M A N   M E L U R,HUAHON DEVELOPMENT SDN. BHD.,8250,8250-6/11-2014/01125(L),20 Nov 2013,19 Nov 2014,-,-,-,"8250-1,",-,8250/1398/2002(07),24 Jul 2001,23 Jul 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8250-1,"(397, '8250-1')"
2,8 2 5 0 - 2 - P U S A T   P E R N I A G A A N   S E L A M A   J A Y A,HUAHON DEVELOPMENT SDN. BHD.,8250,8250-6/11-2014/01125(L),20 Nov 2013,19 Nov 2014,-,-,-,"8250-2,",-,8250-2/145/2005(02),04 Mar 2004,24 Feb 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8250-2,"(398, '8250-2')"
3,8 2 5 0 - 3 - T A M A N   R O Z H A N,HUAHON DEVELOPMENT SDN. BHD.,8250,8250-6/11-2014/01125(L),20 Nov 2013,19 Nov 2014,-,-,-,"8250-3,",-,8250-3/309/2004(03),09 Mar 2003,08 Mar 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8250-3,"(399, '8250-3')"
4,8 2 5 7 - 1 0 - T A M A N   S R I   T A N J U N G,GOLD LI DEVELOPMENT SDN. BHD.,8257,8257/04-2028/0634(A),16 Apr 2023,15 Apr 2028,069548233,goldli_@hotmail.com,-,"8257-10,",SIAP DENGAN: CFO PENUH,8257-10/2524/2006(11),02 Nov 2005,01 Nov 2006,"RM 526,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,10,10,"526,000.00","655,890.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8257-10,"(371, '8257-10')"
5,8 2 5 7 - 1 1 - T A M A N   R I A,GOLD LI DEVELOPMENT SDN. BHD.,8257,8257/04-2028/0634(A),16 Apr 2023,15 Apr 2028,069548233,goldli_@hotmail.com,-,"8257-11,",SIAP DENGAN: CFO PENUH,8257-11/1960/2008(09),10 Sep 2007,09 Sep 2008,"RM 220,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"250,000.00","285,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8257-11,"(372, '8257-11')"
6,8 2 5 7 - 1 1 - T A M A N   R I A,GOLD LI DEVELOPMENT SDN. BHD.,8257,8257/04-2028/0634(A),16 Apr 2023,15 Apr 2028,069548233,goldli_@hotmail.com,-,"8257-11,",SIAP DENGAN: CFO PENUH,8257-11/1960/2008(09),10 Sep 2007,09 Sep 2008,"RM 220,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,2,2,"220,000.00","225,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8257-11,"(372, '8257-11')"
7,8 2 5 7 - 1 1 - T A M A N   R I A,GOLD LI DEVELOPMENT SDN. BHD.,8257,8257/04-2028/0634(A),16 Apr 2023,15 Apr 2028,069548233,goldli_@hotmail.com,-,"8257-11,",SIAP DENGAN: CFO PENUH,8257-11/1960/2008(09),10 Sep 2007,09 Sep 2008,"RM 220,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,4,4,"240,000.00","285,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8257-11,"(372, '8257-11')"
8,8 2 5 7 - 1 1 - T A M A N   R I A,GOLD LI DEVELOPMENT SDN. BHD.,8257,8257/04-2028/0634(A),16 Apr 2023,15 Apr 2028,069548233,goldli_@hotmail.com,-,"8257-11,",SIAP DENGAN: CFO PENUH,8257-11/1960/2008(09),10 Sep 2007,09 Sep 2008,"RM 220,000.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,1,1,"290,000.00","290,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8257-11,"(372, '8257-11')"
9,8 2 5 7 - 1 2 - T A M A N   P U T E R A   I N D A H,GOLD LI DEVELOPMENT SDN. BHD.,8257,8257/04-2028/0634(A),16 Apr 2023,15 Apr 2028,069548233,goldli_@hotmail.com,-,"8257-12,",SIAP DENGAN: CFO PENUH,8257-12/2641/2008(01),13 Jan 2007,12 Jan 2008,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,2,2,"25,000.00","25,000.00",95.25,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8257-12,"(373, '8257-12')"
