,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 2 1 8 - 2 - P U T R A   P E R M A I   -   S E R I   K E M B A N G A N     ( R U M A H   P A N G S A   K O S   R E N D A H ),TUJUAN EHSAN SDN. BHD,8218,8218-10/12-2015/1395,09 Dec 2010,08 Dec 2015,03-89457878,sales@equine.com.my,www.equine.com.my,"8218-2,",-,8218-2/1905/2006(08),10 Aug 2005,09 Aug 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8218-2,"(496, '8218-2')"
1,8 2 1 8 - 3 - P U S A T   B A N D A R   P U T R A   P E R M A I,TUJUAN EHSAN SDN. BHD,8218,8218-10/12-2015/1395,09 Dec 2010,08 Dec 2015,03-89457878,sales@equine.com.my,www.equine.com.my,"8218-3,",-,8218-3/1275/2004(06),24 Jun 2003,23 Jun 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8218-3,"(497, '8218-3')"
2,8 2 1 8 - 4 - P U S A T   B A N D A R   P U T R A   P E R M A I,TUJUAN EHSAN SDN. BHD,8218,8218-10/12-2015/1395,09 Dec 2010,08 Dec 2015,03-89457878,sales@equine.com.my,www.equine.com.my,"8218-4,",-,8218-4/10/2005(01),05 Jan 2004,04 Jan 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8218-4,"(498, '8218-4')"
3,8 2 1 8 - 5 - P U S A T   B A N D A R   P U T R A   P E R M A I,TUJUAN EHSAN SDN. BHD,8218,8218-10/12-2015/1395,09 Dec 2010,08 Dec 2015,03-89457878,sales@equine.com.my,www.equine.com.my,"8218-5,",-,8218-5/1167/2006(04),23 May 2005,24 Apr 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8218-5,"(499, '8218-5')"
4,8 2 2 2 - 1 - T A M A N   I M P I A N   J A Y A,ANUGERAH MASTIKA DEVELOPER SDN. BHD,8222,8222/05-2004/523,14 May 2001,13 May 2004,-,-,-,"8222-1,",-,8222-1/1181/2003(06),03 Jun 2002,02 Jun 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8222-1,"(471, '8222-1')"
5,8 2 2 3 - 1 - T A M A N   I N D A H   B A R U   -   F A S A   2,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-1,",-,8223-1/1832/2003(08),15 Aug 2002,14 Aug 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8223-1,"(472, '8223-1')"
6,8 2 2 3 - 2 - T A M A N   B U K I T   T I N G G I,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-2,",-,8223-2/725/2003(04),17 Apr 2002,16 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/8223-2,"(473, '8223-2')"
7,8 2 2 3 - 3 - T A M A N   S E A V I E W,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-3,",SIAP DENGAN: CFO PENUH,8223-3/467/2011(08),10 Mar 2011,14 Aug 2011,"RM 180,000.00",0.00mps,RUMAH TERES,2,0,0,0,4,4,"260,000.00","360,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8223-3,"(474, '8223-3')"
8,8 2 2 3 - 3 - T A M A N   S E A V I E W,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-3,",SIAP DENGAN: CFO PENUH,8223-3/467/2011(08),10 Mar 2011,14 Aug 2011,"RM 180,000.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,4,4,"240,000.00","280,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8223-3,"(474, '8223-3')"
9,8 2 2 3 - 3 - T A M A N   S E A V I E W,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-3,",SIAP DENGAN: CFO PENUH,8223-3/467/2011(08),10 Mar 2011,14 Aug 2011,"RM 180,000.00",0.00mps,RUMAH TERES,2,0,0,0,11,11,"180,000.00","210,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8223-3,"(474, '8223-3')"
10,8 2 2 3 - 3 - T A M A N   S E A V I E W,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-3,",SIAP DENGAN: CFO PENUH,8223-3/467/2011(08),10 Mar 2011,14 Aug 2011,"RM 180,000.00",0.00mps,RUMAH TERES,2,0,0,0,10,10,"300,000.00","450,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8223-3,"(474, '8223-3')"
11,8 2 2 3 - 3 - T A M A N   S E A V I E W,JIN FA HARDWARE & TIMBER SDN. BHD.,8223,8223-3/08-2011/35,15 Aug 2008,14 Aug 2011,06-6476718,jinfahardware@myjaring.net,-,"8223-3,",SIAP DENGAN: CFO PENUH,8223-3/467/2011(08),10 Mar 2011,14 Aug 2011,"RM 180,000.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,8,8,"280,000.00","310,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8223-3,"(474, '8223-3')"
