,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 3 1 1 - 1 7 - L U K U T   M A K M U R,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-17,",SIAP DENGAN: CFO PENUH,8311-17/666/2010(04),03 Apr 2009,02 Apr 2010,"RM 40,000.00",0.00mps,RUMAH TERES,1,0,0,0,85,85,"95,436.00","201,890.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8311-17,"(96, '8311-17')"
1,8 3 1 1 - 1 7 - L U K U T   M A K M U R,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-17,",SIAP DENGAN: CFO PENUH,8311-17/666/2010(04),03 Apr 2009,02 Apr 2010,"RM 40,000.00",0.00mps,RUMAH TERES,1,0,0,0,214,214,"85,437.00","177,502.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8311-17,"(96, '8311-17')"
2,8 3 1 1 - 1 7 - L U K U T   M A K M U R,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-17,",SIAP DENGAN: CFO PENUH,8311-17/666/2010(04),03 Apr 2009,02 Apr 2010,"RM 40,000.00",0.00mps,RUMAH BANDAR,2,0,0,0,90,90,"40,000.00","88,711.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8311-17,"(96, '8311-17')"
3,8 3 1 1 - 1 7 - L U K U T   M A K M U R,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-17,",SIAP DENGAN: CFO PENUH,8311-17/666/2010(04),03 Apr 2009,02 Apr 2010,"RM 40,000.00",0.00mps,RUMAH BANDAR,2,0,0,0,44,44,"40,000.00","91,297.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8311-17,"(96, '8311-17')"
4,8 3 1 1 - 1 7 - L U K U T   M A K M U R,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-17,",SIAP DENGAN: CFO PENUH,8311-17/666/2010(04),03 Apr 2009,02 Apr 2010,"RM 40,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"121,797.00","258,810.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8311-17,"(96, '8311-17')"
5,8 3 1 1 - 1 8 - T A M A N   M E R B A U   U T A M A,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-18,",SIAP DENGAN: CFO PENUH,8311-18/05-2014/0288(P),31 May 2013,30 May 2014,"RM 74,351.00",0.00mps,RUMAH TERES,1,0,0,0,184,0,"74,351.00","108,673.00",100.00,SIAP DENGAN: CFO PENUH,"[""5.923317, 102.282317""]",,https://teduh.kpkt.gov.my/project-swasta/8311-18,"(97, '8311-18')"
6,8 3 1 1 - 1 8 - T A M A N   M E R B A U   U T A M A,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-18,",SIAP DENGAN: CFO PENUH,8311-18/05-2014/0288(P),31 May 2013,30 May 2014,"RM 74,351.00",0.00mps,RUMAH TERES,1,0,0,0,289,0,"113,684.00","165,384.00",100.00,SIAP DENGAN: CFO PENUH,"[""5.923317, 102.282317""]",,https://teduh.kpkt.gov.my/project-swasta/8311-18,"(97, '8311-18')"
7,8 3 1 1 - 1 8 - T A M A N   M E R B A U   U T A M A,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-18,",SIAP DENGAN: CFO PENUH,8311-18/05-2014/0288(P),31 May 2013,30 May 2014,"RM 74,351.00",0.00mps,RUMAH TERES,1,0,0,0,268,0,"81,052.00","129,424.00",100.00,SIAP DENGAN: CFO PENUH,"[""5.923317, 102.282317""]",,https://teduh.kpkt.gov.my/project-swasta/8311-18,"(97, '8311-18')"
8,8 3 1 1 - 1 8 - T A M A N   M E R B A U   U T A M A,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-18,",SIAP DENGAN: CFO PENUH,8311-18/05-2014/0288(P),31 May 2013,30 May 2014,"RM 74,351.00",0.00mps,RUMAH TERES,1,0,0,0,130,48,"100,000.00","148,477.00",100.00,SIAP DENGAN: CFO PENUH,"[""5.923317, 102.282317""]",,https://teduh.kpkt.gov.my/project-swasta/8311-18,"(97, '8311-18')"
9,8 3 1 1 - 1 9 - T A M A N   B A T O R   H A R M O N I,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-19,",SIAP DENGAN: CFO PENUH,8311-19/794/2012(04),18 Apr 2011,17 Apr 2012,"RM 65,000.00",0.00mps,RUMAH TERES,1,0,0,0,47,47,"65,000.00","97,843.00",94.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8311-19,"(98, '8311-19')"
