,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,8 1 5 4 - 2 6 - G R A N D E U R   P A R K   S D N   B H D,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-26,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 357,372.00","1,834.00mps",RUMAH TERES,2,0,0,"1,834",108,0,"357,372.00","489,229.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-26,"(771, '8154-26')"
1,8 1 5 4 - 2 7 - G R A N D E U R   P A R K   S D N   B H D,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-27,",SIAP DENGAN: CCC PENUH,8154-27/01-2015/01226(P),31 Jan 2014,30 Jan 2015,"RM 405,477.00","2,213.00mps",RUMAH TERES,2,0,0,"2,213",82,0,"405,477.00","694,873.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-27,"(772, '8154-27')"
2,8 1 5 4 - 2 7 - G R A N D E U R   P A R K   S D N   B H D,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-27,",SIAP DENGAN: CCC PENUH,8154-27/01-2015/01226(P),31 Jan 2014,30 Jan 2015,"RM 405,477.00","2,213.00mps",RUMAH TERES,2,0,0,"2,213",78,0,"416,898.00","587,663.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-27,"(772, '8154-27')"
3,8 1 5 4 - 2 8 - T A M A N   P U L A I   H I J A U A N,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-28,",SIAP DENGAN: CCC PENUH,8154-28/07-2015/0384(P),25 Jul 2013,24 Jul 2015,"RM 443,833.00",204.00mps,RUMAH TERES,2,0,0,204,88,0,"443,833.00","630,295.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.332850, 103.340730""]",,https://teduh.kpkt.gov.my/project-swasta/8154-28,"(773, '8154-28')"
4,8 1 5 4 - 2 8 - T A M A N   P U L A I   H I J A U A N,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-28,",SIAP DENGAN: CCC PENUH,8154-28/07-2015/0384(P),25 Jul 2013,24 Jul 2015,"RM 443,833.00",204.00mps,RUMAH TERES,2,0,0,204,80,0,"455,361.00","641,579.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.332850, 103.340730""]",,https://teduh.kpkt.gov.my/project-swasta/8154-28,"(773, '8154-28')"
5,8 1 5 4 - 2 9 - T A M A N   P U L A I   H I J A U A N,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-29,",SIAP DENGAN: CCC PENUH,8154-29/07-2015/0355(P),18 Jul 2013,17 Jul 2015,"RM 599,648.00",237.00mps,RUMAH KLUSTER,2,0,0,237,64,0,"599,648.00","847,972.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-29,"(774, '8154-29')"
6,8 1 5 4 - 3 0 - T A M A N   P U L A I   I N D A H,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-30,",SIAP DENGAN: CCC PENUH,8154-30/07-2016/02218(P),25 Jul 2015,24 Jul 2016,"RM 531,216.00",211.35mps - 270.00mps,RUMAH KLUSTER,2,0,0,211,60,0,"531,216.00","671,125.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-30,"(775, '8154-30')"
7,8 1 5 4 - 3 0 - T A M A N   P U L A I   I N D A H,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-30,",SIAP DENGAN: CCC PENUH,8154-30/07-2016/02218(P),25 Jul 2015,24 Jul 2016,"RM 531,216.00",211.35mps - 270.00mps,RUMAH SESEBUAH,2,0,0,270,1,0,"900,000.00","900,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-30,"(775, '8154-30')"
8,8 1 5 4 - 3 0 - T A M A N   P U L A I   I N D A H,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-30,",SIAP DENGAN: CCC PENUH,8154-30/07-2016/02218(P),25 Jul 2015,24 Jul 2016,"RM 531,216.00",211.35mps - 270.00mps,RUMAH BERKEMBAR,2,0,0,221,6,0,"672,000.00","878,196.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/8154-30,"(775, '8154-30')"
9,8 1 5 4 - 3 1 - T H E   G A R D E N S @ P O L O   P A R K,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-31,",SIAP DENGAN: CCC PENUH,8154-31/08-2016/02309(P),23 Aug 2015,22 Aug 2016,"RM 2,228,160.00",431.00mps - 526.00mps,RUMAH BERKEMBAR,2.5,0,0,431,28,18,"2,228,160.00","2,756,640.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.291770, 103.473330""]",,https://teduh.kpkt.gov.my/project-swasta/8154-31,"(776, '8154-31')"
10,8 1 5 4 - 3 1 - T H E   G A R D E N S @ P O L O   P A R K,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-31,",SIAP DENGAN: CCC PENUH,8154-31/08-2016/02309(P),23 Aug 2015,22 Aug 2016,"RM 2,228,160.00",431.00mps - 526.00mps,RUMAH SESEBUAH,2.5,0,0,526,3,1,"3,077,400.00","3,128,184.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.291770, 103.473330""]",,https://teduh.kpkt.gov.my/project-swasta/8154-31,"(776, '8154-31')"
11,8 1 5 4 - 3 2 - T A M A N   P U L A I   H I J A U A N,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-32,",SIAP DENGAN: CCC PENUH,8154-32/04-2016/0354(P),19 Apr 2014,18 Apr 2016,"RM 678,660.00",260.96mps - 289.39mps,RUMAH BERKEMBAR,2,0,0,261,54,0,"678,660.00","851,683.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.332850, 103.340730""]",,https://teduh.kpkt.gov.my/project-swasta/8154-32,"(777, '8154-32')"
12,8 1 5 4 - 3 2 - T A M A N   P U L A I   H I J A U A N,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-32,",SIAP DENGAN: CCC PENUH,8154-32/04-2016/0354(P),19 Apr 2014,18 Apr 2016,"RM 678,660.00",260.96mps - 289.39mps,RUMAH SESEBUAH,2,0,0,289,2,0,"1,050,178.00","1,076,135.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.332850, 103.340730""]",,https://teduh.kpkt.gov.my/project-swasta/8154-32,"(777, '8154-32')"
13,8 1 5 4 - 3 3 - C I T Y W O O D S,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-33,",SIAP DENGAN: CCC PENUH,8154-33/06-2018/01622(P),15 Jun 2017,14 Jun 2018,"RM 649,323.00",70.98mps,PANGSAPURI SERVIS,19,0,0,71,247,90,"649,323.00","1,122,255.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.275020, 103.444100""]",,https://teduh.kpkt.gov.my/project-swasta/8154-33,"(778, '8154-33')"
14,8 1 5 4 - 3 3 - C I T Y W O O D S,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-33,",SIAP DENGAN: CCC PENUH,8154-33/06-2018/01622(P),15 Jun 2017,14 Jun 2018,"RM 649,323.00",70.98mps,PANGSAPURI SERVIS,19,0,0,71,170,84,"697,421.00","1,194,510.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.275020, 103.444100""]",,https://teduh.kpkt.gov.my/project-swasta/8154-33,"(778, '8154-33')"
15,8 1 5 4 - 3 4 - T A M A N   P U L A I   H I J A U A N,GRANDEUR PARK SDN. BHD.,8154,8154-33/06-2020/02035(L),15 Jun 2019,14 Jun 2020,-,-,www.huayang.com,"8154-34,",SIAP DENGAN: CCC PENUH,8154-34/07-2017/02177(P),12 Jul 2016,11 Jul 2017,"RM 633,330.00",239.32mps,RUMAH KLUSTER,2,0,0,239,84,0,"633,330.00","772,455.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.332850, 103.340730""]",,https://teduh.kpkt.gov.my/project-swasta/8154-34,"(779, '8154-34')"
