,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,9 1 7 5 - 2 - V I L L A   P A V I L I O N,VILLAMAS SDN. BHD.,9175,9175-5/10-2017/02628(L),25 Oct 2016,24 Oct 2017,-,-,-,"9175-2,",SIAP DENGAN: CFO PENUH,9175-2/431/2008(04),04 Apr 2007,03 Apr 2008,"RM 126,900.00",0.00mps,RUMAH PANGSA/KONDO,16,0,0,0,326,326,"126,900.00","244,900.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9175-2,"(275, '9175-2')"
1,9 1 7 5 - 3 - V I L L A   P A R K,VILLAMAS SDN. BHD.,9175,9175-5/10-2017/02628(L),25 Oct 2016,24 Oct 2017,-,-,-,"9175-3,",SIAP DENGAN: CFO PENUH,9175-3/2348/2010(11),23 Nov 2009,22 Nov 2010,"RM 152,800.00",0.00mps,RUMAH PANGSA/KONDO,19,0,0,0,392,392,"152,800.00","251,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9175-3,"(276, '9175-3')"
2,9 1 7 5 - 4 - K O N D O M I N I U M   A T M O S F E R A,VILLAMAS SDN. BHD.,9175,9175-5/10-2017/02628(L),25 Oct 2016,24 Oct 2017,-,-,-,"9175-4,",SIAP DENGAN: CCC PENUH,9175-4/510/2012(03),16 Mar 2011,15 Mar 2012,"RM 297,240.00",0.00mps,RUMAH PANGSA/KONDO,21,0,0,0,453,453,"297,240.00","709,891.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9175-4,"(277, '9175-4')"
3,9 1 7 5 - 5 - Z E F E R   H I L L   R E S I D E N C E,VILLAMAS SDN. BHD.,9175,9175-5/10-2017/02628(L),25 Oct 2016,24 Oct 2017,-,-,-,"9175-5,",SIAP DENGAN: CCC PENUH,9175-5/12-2015/02580(P),30 Dec 2014,29 Dec 2015,"RM 546,500.00",126.00mps,RUMAH PANGSA/KONDO,22,0,0,126,346,14,"546,500.00","1,000,500.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9175-5,"(278, '9175-5')"
4,9 1 7 6 - 1 - I N T A N   P L A Z A,MENANG INTAN SDN. BHD.,9176,9176-1/03-2009/273,15 Mar 2004,14 Mar 2009,09-7486622,menang_intan@yahoo.com,-,"9176-1,",SIAP DENGAN: CFO PENUH,9176-1/1295/2007(07),04 Jul 2006,03 Jul 2007,"RM 149,688.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,80,80,"149,688.00","279,688.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9176-1,"(279, '9176-1')"
5,"9 1 7 7 - 1 - S E K S Y E N   9 ,   B A N D A R   B A R U   B A N G I",MALBASE SDN. BHD.,9177,9177-1/01-2009/3,02 Jan 2004,01 Jan 2009,03 8925 1188,-,www.malbase.com,"9177-1,",SIAP DENGAN: CFO PENUH,9177-1/1105/2007(06),07 Jun 2006,06 Jun 2007,"RM 42,000.00",0.00mps,RUMAH TERES,2,0,0,0,278,0,"238,000.00","395,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9177-1,"(280, '9177-1')"
6,"9 1 7 7 - 1 - S E K S Y E N   9 ,   B A N D A R   B A R U   B A N G I",MALBASE SDN. BHD.,9177,9177-1/01-2009/3,02 Jan 2004,01 Jan 2009,03 8925 1188,-,www.malbase.com,"9177-1,",SIAP DENGAN: CFO PENUH,9177-1/1105/2007(06),07 Jun 2006,06 Jun 2007,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,7,0,0,0,108,0,"89,800.00","99,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9177-1,"(280, '9177-1')"
7,"9 1 7 7 - 1 - S E K S Y E N   9 ,   B A N D A R   B A R U   B A N G I",MALBASE SDN. BHD.,9177,9177-1/01-2009/3,02 Jan 2004,01 Jan 2009,03 8925 1188,-,www.malbase.com,"9177-1,",SIAP DENGAN: CFO PENUH,9177-1/1105/2007(06),07 Jun 2006,06 Jun 2007,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,110,10,"42,000.00","42,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9177-1,"(280, '9177-1')"
8,"9 1 7 7 - 1 - S E K S Y E N   9 ,   B A N D A R   B A R U   B A N G I",MALBASE SDN. BHD.,9177,9177-1/01-2009/3,02 Jan 2004,01 Jan 2009,03 8925 1188,-,www.malbase.com,"9177-1,",SIAP DENGAN: CFO PENUH,9177-1/1105/2007(06),07 Jun 2006,06 Jun 2007,"RM 42,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,22,0,"588,000.00","749,697.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9177-1,"(280, '9177-1')"
9,9 1 7 8 - 1 - T A M A N   A N G K A S A   I N D A H,UH INDUSTRIES & DEVELOPMENT SDN. BHD.,9178,9178-4/07-2010/751,09 Jul 2007,08 Jul 2010,03-7958 7288,bertamdev@pd.jaring.my,-,"9178-1,",-,9178-1/977/2006(05),05 May 2005,04 May 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/9178-1,"(281, '9178-1')"
10,9 1 7 8 - 2 - T A M A N   D U Y U N G   P E R M A I,UH INDUSTRIES & DEVELOPMENT SDN. BHD.,9178,9178-4/07-2010/751,09 Jul 2007,08 Jul 2010,03-7958 7288,bertamdev@pd.jaring.my,-,"9178-2,",SIAP DENGAN: CFO PENUH,9178-2/1044/2008(05),26 May 2007,25 May 2008,"RM 154,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"274,000.00","355,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/9178-2,"(282, '9178-2')"
11,9 1 7 8 - 2 - T A M A N   D U Y U N G   P E R M A I,UH INDUSTRIES & DEVELOPMENT SDN. BHD.,9178,9178-4/07-2010/751,09 Jul 2007,08 Jul 2010,03-7958 7288,bertamdev@pd.jaring.my,-,"9178-2,",SIAP DENGAN: CFO PENUH,9178-2/1044/2008(05),26 May 2007,25 May 2008,"RM 154,000.00",0.00mps,RUMAH TERES,1,0,0,0,58,58,"154,000.00","229,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/9178-2,"(282, '9178-2')"
12,9 1 7 8 - 3 - T A M A N   B A L A K O N G   J A Y A,UH INDUSTRIES & DEVELOPMENT SDN. BHD.,9178,9178-4/07-2010/751,09 Jul 2007,08 Jul 2010,03-7958 7288,bertamdev@pd.jaring.my,-,"9178-3,",SIAP DENGAN: CFO PENUH,9178-3/2106/2008(11),03 Nov 2007,02 Nov 2008,"RM 328,000.00",0.00mps,RUMAH TERES,2,0,0,0,96,96,"328,000.00","576,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9178-3,"(283, '9178-3')"
13,9 1 7 8 - 4 - T A M A N   P A Y A   E M A S,UH INDUSTRIES & DEVELOPMENT SDN. BHD.,9178,9178-4/07-2010/751,09 Jul 2007,08 Jul 2010,03-7958 7288,bertamdev@pd.jaring.my,-,"9178-4,",SIAP DENGAN: CFO PENUH,9178-4/1764/2009(09),12 Sep 2008,11 Sep 2009,"RM 362,600.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,40,40,"362,600.00","519,900.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9178-4,"(284, '9178-4')"
14,9 1 7 8 - 4 - T A M A N   P A Y A   E M A S,UH INDUSTRIES & DEVELOPMENT SDN. BHD.,9178,9178-4/07-2010/751,09 Jul 2007,08 Jul 2010,03-7958 7288,bertamdev@pd.jaring.my,-,"9178-4,",SIAP DENGAN: CFO PENUH,9178-4/1764/2009(09),12 Sep 2008,11 Sep 2009,"RM 362,600.00",0.00mps,RUMAH SESEBUAH,2.5,0,0,0,11,11,"595,600.00","722,300.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9178-4,"(284, '9178-4')"
15,9 1 8 0 - 1 - S I E R R A   S E P U T E H,UTAMA LODGE SDN. BHD.,9180,9180-4/02-2017/01303(L),27 Feb 2016,26 Feb 2017,-,-,WWW.shcsb.com.my,"9180-1,",SIAP DENGAN: CFO PENUH,9180-1/1054/2006(05),13 May 2005,12 May 2006,"RM 1,328,000.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,54,54,"1,328,000.00","2,458,600.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/9180-1,"(285, '9180-1')"
