,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,6 0 9 - 3 - X X X,CHIN NAM BEE DEVELOPMENT SDN. BHD.,609,609/12-1998/1114,09 Dec 1996,08 Dec 1998,-,-,-,"609-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/609-3,"(1795, '609-3')"
1,6 1 6 - 1 - T A,KENLIBENZ PROPERTIES SDN. BHD,616,616/02-2001/144,12 Feb 1998,11 Feb 2001,-,-,-,"616-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/616-1,"(1796, '616-1')"
2,6 1 6 - 2 - T A M A N   C H E N G   P E R M A I,KENLIBENZ PROPERTIES SDN. BHD,616,616/02-2001/144,12 Feb 1998,11 Feb 2001,-,-,-,"616-2,",-,616/872/1999(06),25 Jun 1998,24 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/616-2,"(1797, '616-2')"
3,6 4 6 - 1 - T A M A N   S U R I A,GOH TIONG SIN CONSTRUCTION SDN. BHD.,646,646-2/04-2006/306,15 Apr 2003,14 Apr 2006,-,-,-,"646-1,",-,646/536/1993(05),12 May 1992,11 May 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/646-1,"(1798, '646-1')"
4,6 4 6 - 2 - T A M A N   S I N N,GOH TIONG SIN CONSTRUCTION SDN. BHD.,646,646-2/04-2006/306,15 Apr 2003,14 Apr 2006,-,-,-,"646-2,",-,646-2/1767/2005(09),03 Sep 2004,02 Sep 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/646-2,"(1799, '646-2')"
5,6 6 3 - 1 1 - P E R K A M P U N G A N   P E L I N D U N G   M A J U,SYARIKAT KUANTAN DEVELOPMENT SDN.BHD.,663,663/02-2027/1565(R),10 Feb 2024,09 Feb 2027,-,ktndev@yahoo.com,-,"663-11,",SIAP DENGAN: CFO PENUH,663-11/2163/2007(11),16 Nov 2006,15 Nov 2007,"RM 120,000.00",0.00mps,RUMAH TERES,1,0,0,0,22,22,"120,000.00","160,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/663-11,"(1770, '663-11')"
6,6 6 3 - 1 1 - P E R K A M P U N G A N   P E L I N D U N G   M A J U,SYARIKAT KUANTAN DEVELOPMENT SDN.BHD.,663,663/02-2027/1565(R),10 Feb 2024,09 Feb 2027,-,ktndev@yahoo.com,-,"663-11,",SIAP DENGAN: CFO PENUH,663-11/2163/2007(11),16 Nov 2006,15 Nov 2007,"RM 120,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,8,8,"160,000.00","190,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/663-11,"(1770, '663-11')"
7,6 6 3 - 1 2 - T A M A N   S R I   S E T O N G K O L   2,SYARIKAT KUANTAN DEVELOPMENT SDN.BHD.,663,663/02-2027/1565(R),10 Feb 2024,09 Feb 2027,-,ktndev@yahoo.com,-,"663-12,",SIAP DENGAN: CFO PENUH,663-12/672/2012(04),04 Apr 2011,03 Apr 2012,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,20,20,"187,000.00","297,000.00",0.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/663-12,"(1771, '663-12')"
8,6 6 3 - 1 2 - T A M A N   S R I   S E T O N G K O L   2,SYARIKAT KUANTAN DEVELOPMENT SDN.BHD.,663,663/02-2027/1565(R),10 Feb 2024,09 Feb 2027,-,ktndev@yahoo.com,-,"663-12,",SIAP DENGAN: CFO PENUH,663-12/672/2012(04),04 Apr 2011,03 Apr 2012,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,9,9,"60,000.00","67,098.00",0.00,SAKIT,,,https://teduh.kpkt.gov.my/project-swasta/663-12,"(1771, '663-12')"
9,6 6 3 - 1 2 - T A M A N   S R I   S E T O N G K O L   2,SYARIKAT KUANTAN DEVELOPMENT SDN.BHD.,663,663/02-2027/1565(R),10 Feb 2024,09 Feb 2027,-,ktndev@yahoo.com,-,"663-12,",SIAP DENGAN: CFO PENUH,663-12/672/2012(04),04 Apr 2011,03 Apr 2012,"RM 35,000.00",0.00mps,RUMAH TERES,1,0,0,0,9,9,"35,000.00","43,476.00",0.00,SAKIT,,,https://teduh.kpkt.gov.my/project-swasta/663-12,"(1771, '663-12')"
