,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,1 1 3 - 1 - P P P / L,HOMEMAKERS SDN. BHD,113,113/12-2003/899,26 Dec 2001,25 Dec 2003,-,-,-,"113-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/113-1,"(2230, '113-1')"
1,1 1 3 - 2 - T A M A N   S E P U T E H,HOMEMAKERS SDN. BHD,113,113/12-2003/899,26 Dec 2001,25 Dec 2003,-,-,-,"113-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/113-2,"(2231, '113-2')"
2,1 1 3 - 3 - S R I   L A N G I T   K O N D O M I N I U M,HOMEMAKERS SDN. BHD,113,113/12-2003/899,26 Dec 2001,25 Dec 2003,-,-,-,"113-3,",-,113-3/1505/2003(07),08 Jul 2002,07 Jul 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/113-3,"(2232, '113-3')"
3,1 2 0 - 1 - T A M A N   S E L A Y A N G   J A Y A,JAYA HOUSING CORPORATION SDN. BHD.,120,120/10-2001/107,18 Oct 1996,17 Oct 2001,-,-,-,"120-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/120-1,"(2233, '120-1')"
4,1 2 0 - 2 - T A M A N   S E L A Y A N G   J A Y A .,JAYA HOUSING CORPORATION SDN. BHD.,120,120/10-2001/107,18 Oct 1996,17 Oct 2001,-,-,-,"120-2,",-,120/1395/1999(09),17 Sep 1998,16 Sep 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/120-2,"(2234, '120-2')"
5,1 2 1 - 1 0 - T A M A N   I P O H   T I M U R,IGB CORPORATION BERHAD,121,121-14/07-2017/01927(L),10 Jul 2016,09 Jul 2017,-,-,-,"121-10,",-,121/1421/1993(11),26 Nov 1992,25 Nov 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/121-10,"(2239, '121-10')"
6,1 2 1 - 1 1 - X X X,IGB CORPORATION BERHAD,121,121-14/07-2017/01927(L),10 Jul 2016,09 Jul 2017,-,-,-,"121-11,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/121-11,"(2240, '121-11')"
7,1 2 1 - 1 2 - D A M A N S A R A   E N D A H,IGB CORPORATION BERHAD,121,121-14/07-2017/01927(L),10 Jul 2016,09 Jul 2017,-,-,-,"121-12,",-,121/660/2000(05),11 May 1999,10 May 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/121-12,"(2241, '121-12')"
8,1 2 1 - 1 3 - C E N D A N A,IGB CORPORATION BERHAD,121,121-14/07-2017/01927(L),10 Jul 2016,09 Jul 2017,-,-,-,"121-13,",SIAP DENGAN: CFO PENUH,121-13/334/2009(02),27 Feb 2008,26 Feb 2009,"RM 1,360,000.00",0.00mps,RUMAH PANGSA/KONDO,42,0,0,0,155,155,"1,360,000.00","5,200,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/121-13,"(2242, '121-13')"
9,1 2 1 - 1 4 - K O N D O M I N I U M   3 2 8   T U N   R A Z A K,IGB CORPORATION BERHAD,121,121-14/07-2017/01927(L),10 Jul 2016,09 Jul 2017,-,-,-,"121-14,",SIAP DENGAN: CCC PENUH,121-14/07-2017/01927(P),10 Jul 2016,09 Jul 2017,"RM 720,000.00",0.00mps,PANGSAPURI SERVIS,22,0,0,0,166,10,"720,000.00","1,500,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.162636, 101.718937""]",,https://teduh.kpkt.gov.my/project-swasta/121-14,"(2243, '121-14')"
