,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
0,"7 6 0 - 1 0 - F O R E S T   &   H I L L ,   B U K I T   P E L I N D U N G",FOCK WAH DEVELOPMENT SDN. BHD.,760,760-10/06-2013/728,16 Jun 2011,15 Jun 2013,09-5137976,-,-,"760-10,",SIAP DENGAN: CFO PENUH,760-10/1249/2012(06),16 Jun 2011,15 Jun 2012,"RM 615,000.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,18,18,"615,000.00","1,239,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/760-10,"(1698, '760-10')"
1,"7 6 0 - 1 0 - F O R E S T   &   H I L L ,   B U K I T   P E L I N D U N G",FOCK WAH DEVELOPMENT SDN. BHD.,760,760-10/06-2013/728,16 Jun 2011,15 Jun 2013,09-5137976,-,-,"760-10,",SIAP DENGAN: CFO PENUH,760-10/1249/2012(06),16 Jun 2011,15 Jun 2012,"RM 615,000.00",0.00mps,RUMAH SESEBUAH,2.5,0,0,0,16,16,"778,000.00","1,252,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/760-10,"(1698, '760-10')"
2,7 6 0 - 7 - L O T   6 5 9   G E R A N   1 5 6 7,FOCK WAH DEVELOPMENT SDN. BHD.,760,760-10/06-2013/728,16 Jun 2011,15 Jun 2013,09-5137976,-,-,"760-7,",-,760/1998/2001(11),27 Nov 2000,26 Nov 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/760-7,"(1695, '760-7')"
3,"7 6 0 - 8 - L O T   P . T .   6 8 ,   P . T .   9 0 -   P . T . 9 5",FOCK WAH DEVELOPMENT SDN. BHD.,760,760-10/06-2013/728,16 Jun 2011,15 Jun 2013,09-5137976,-,-,"760-8,",-,760-8/52/2003(02),26 Feb 2002,25 Feb 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/760-8,"(1696, '760-8')"
4,7 6 0 - 9 - T A M A N   C H E N D O R   I N D A H,FOCK WAH DEVELOPMENT SDN. BHD.,760,760-10/06-2013/728,16 Jun 2011,15 Jun 2013,09-5137976,-,-,"760-9,",SIAP DENGAN: CFO PENUH,760-9/2066/2007(08),23 Nov 2006,16 Aug 2007,"RM 106,468.00",0.00mps,RUMAH TERES,1,0,0,0,23,23,"106,468.00","155,606.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/760-9,"(1697, '760-9')"
5,7 6 1 - 1 - T A M A N   R A S A   S A Y A N G,GOLDEN CITY DEVELOPMENT SDN. BHD.,761,761-12/07-2021/02259(L),01 Aug 2020,31 Jul 2021,-,-,SERENECSY@yAHOO.COM,"761-1,",-,761/29/2001(01),06 Jan 2000,05 Jan 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/761-1,"(1699, '761-1')"
6,7 9 3 - 1 - T A M A N   T I M U R,LEONG AUN ENTERPRISE SDN. BHD.,793,793-5/08-2005/996,08 Aug 2002,07 Aug 2005,-,-,-,"793-1,",-,793/743/2000(05),24 May 1999,23 May 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/793-1,"(1670, '793-1')"
7,7 9 3 - 2 - W W W,LEONG AUN ENTERPRISE SDN. BHD.,793,793-5/08-2005/996,08 Aug 2002,07 Aug 2005,-,-,-,"793-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/793-2,"(1671, '793-2')"
8,7 9 3 - 3 - T A M A N   T I M U R,LEONG AUN ENTERPRISE SDN. BHD.,793,793-5/08-2005/996,08 Aug 2002,07 Aug 2005,-,-,-,"793-3,",-,793/63/2002(01),11 Jan 2001,10 Jan 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/793-3,"(1672, '793-3')"
9,7 9 3 - 4 - T A M A N   T I M U R,LEONG AUN ENTERPRISE SDN. BHD.,793,793-5/08-2005/996,08 Aug 2002,07 Aug 2005,-,-,-,"793-4,",-,793/1059/2001(06),21 Jun 2000,20 Jun 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/793-4,"(1673, '793-4')"
10,7 9 3 - 5 - T A M A N   T I M U R,LEONG AUN ENTERPRISE SDN. BHD.,793,793-5/08-2005/996,08 Aug 2002,07 Aug 2005,-,-,-,"793-5,",-,793-5/2422/2004(11),04 Nov 2003,03 Nov 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/793-5,"(1674, '793-5')"
11,8 0 1 - 1 - T A M A N   S E T O N G K O L,NAM CHOON DEVELOPERS SDN. BHD.,801,801/08-2004/916,13 Aug 2001,12 Aug 2004,09-5164491,-,-,"801-1,",-,801/1357/1994(12),03 Dec 1993,02 Dec 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/801-1,"(1675, '801-1')"
12,8 0 1 - 2 - L O T   1 0 3,NAM CHOON DEVELOPERS SDN. BHD.,801,801/08-2004/916,13 Aug 2001,12 Aug 2004,09-5164491,-,-,"801-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/801-2,"(1676, '801-2')"
13,8 0 1 - 3 - T A M A N   O O N A,NAM CHOON DEVELOPERS SDN. BHD.,801,801/08-2004/916,13 Aug 2001,12 Aug 2004,09-5164491,-,-,"801-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/801-3,"(1677, '801-3')"
14,8 0 1 - 4 - L O T   1 8 9 7   G M   8 9 7 6,NAM CHOON DEVELOPERS SDN. BHD.,801,801/08-2004/916,13 Aug 2001,12 Aug 2004,09-5164491,-,-,"801-4,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/801-4,"(1678, '801-4')"
15,8 0 1 - 5 - T A M A N   S U N G A I   K A R A N G   D A R A T   I,NAM CHOON DEVELOPERS SDN. BHD.,801,801/08-2004/916,13 Aug 2001,12 Aug 2004,09-5164491,-,-,"801-5,",-,801/939/2000(07),07 Jul 1999,06 Jul 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/801-5,"(1679, '801-5')"
16,8 0 1 - 6 - T A M A N   S E T O N G K O L   F A S A   5,NAM CHOON DEVELOPERS SDN. BHD.,801,801/08-2004/916,13 Aug 2001,12 Aug 2004,09-5164491,-,-,"801-6,",-,801/1543/2002(08),13 Aug 2001,12 Aug 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/801-6,"(1680, '801-6')"
17,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH KEDAI (G),1,0,0,0,6,6,"158,800.00","208,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
18,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH BERKEMBAR,2,0,0,191,6,5,"705,900.00","927,400.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
19,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH TERES,2,0,0,214,80,40,"248,800.00","376,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
20,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH TERES,2,0,0,0,32,32,"254,800.00","358,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
21,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH BERKEMBAR,3,0,0,216,2,0,"648,700.00","676,150.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
22,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH TERES,1,0,0,0,"2,009","2,009","49,950.00","344,855.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
23,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH BERKEMBAR,2,0,0,191,2,1,"666,400.00","722,300.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
24,8 1 7 - 1 - T A M A N   K O T A   J A Y A,UNIPHOENIX JAYA SDN. BHD.,817,817/03-2025/0393(A),15 Mar 2022,14 Mar 2025,0362798995,annie@fiamma.com.my,-,"817-1,",SIAP DENGAN: CCC PENUH,817-1/03-2022/01221(P),15 Mar 2021,14 Mar 2022,"RM 22,000.00",0.00mps - 216.35mps,RUMAH TERES,2,0,0,0,16,16,"254,800.00","358,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.742347, 103.893330""]",,https://teduh.kpkt.gov.my/project-swasta/817-1,"(1681, '817-1')"
